,Words,Vectors
418,amp,"(-0.008025701, -0.015820192, -0.02497667, 0.029913602, -0.04722655, 0.042931225, -0.01582845, 0.037256815, 0.017475743, 0.0010827923, -0.047754638, 0.05340704, -0.005170343, 0.046296444, 0.023069462, -0.03453337, 0.0062808003, 0.019791907, 0.055522848, 0.038007338, -0.01652298, -0.026647152, -0.038774353, 0.0534258, 0.019159907, -0.0042136232, -0.021470219, -0.03829412, 0.058414984, -0.037606206, -0.025891017, 0.030548437, -0.007805991, -0.00057861547, -0.0054163504, -0.0043141358, -0.006057664, 0.015076487, 0.0262583, -0.021903465, 0.043119535, 0.04548063, -0.031064771, 0.0009843261, -0.05961843, -0.049828105, -0.053449094, -0.036050353, -0.008525451, -0.019628206, 0.023737282, 0.008180039, -0.04079485, -0.013606099, -0.036363423, -0.013765474, 0.04709657, 0.002508482, -0.025598729, -0.008214422, -0.0014162491, 0.041419387, 0.050999634, 0.010425265, -0.007928333, -0.036038674, -0.0030930315, 0.026949342, 0.017198596, -0.010488761, -0.011044121, 0.025341792, 0.015955543, -0.037178274, -0.037641104, -0.049180645, -0.0012704545, 0.02942343, -0.03680894, 0.027370637, -0.009558965, 0.006293738, 0.024435045, -0.02371778, -0.017610786, 0.02575512, 0.008013457, -0.03721071, 0.052332826, -0.046530887, -0.03892915, 0.037137847, -0.050503988, 0.023628302, 0.042471085, 0.023592306, -0.0075604245, -0.00712829, -0.04950439, -0.05642113)"
419,Depression,"(0.00647565, 0.013023961, -0.020853091, -0.024720406, 0.044760276, 0.0036191829, -0.037606694, -0.00834658, -0.0024091601, 0.020625327, -0.04908458, 0.02788813, -0.023906326, -0.033591747, 0.020180572, -0.0034367442, 0.037291575, -0.027618647, -0.036768984, -0.041391693, -0.01636497, 0.020409618, 0.021955576, -0.031637333, -0.038563658, 0.00061767176, -0.042494513, 0.048765566, -0.049312413, 0.00053596497, 0.039610233, 0.0013353713, 0.02909987, 0.022861611, -0.020010734, 0.00894662, -0.02584443, -0.021969749, -0.048363544, -0.03055935, 0.0013662204, -0.02692758, 0.020731997, -0.020418203, 0.021177683, 0.03124002, 0.01581974, 0.045261774, 0.02292684, 0.025048304, -0.027176833, 0.033766698, 0.044548918, 0.030166771, 0.037774112, 0.006126214, 0.034215484, 0.021935072, 0.04131968, -0.01783799, 0.024384927, 0.027979162, 0.031684075, 0.02149352, 0.01085465, 0.009329498, -0.034917284, 0.045025695, 0.0019064434, 0.000765454, 0.020165648, 0.044394758, -0.007276248, -0.04630188, -0.028914606, -0.03678503, 0.034416053, -0.028067827, -0.040118348, 0.034026686, -0.034697603, 0.004700888, 0.011165798, -0.04421251, -0.016501248, -0.04707365, 0.016835723, 0.023908976, -0.016899098, 0.0035923123, 0.0059802905, -0.0046000592, 0.009678971, -0.016782403, -0.0028271563, -0.045485925, -0.023143804, 0.009421609, -0.015326988, 0.04508369)"
420,unify,"(-0.0025263536, -0.023161404, -0.045498796, -0.016379915, 0.040196486, 0.022343496, 0.013049571, -0.026187055, 0.026764575, 0.04663526, 0.03922486, -0.019350808, -0.007250058, 0.05109451, -0.051031284, 0.0036410398, 0.0129685225, 0.03913475, 0.05271325, 0.037583385, -0.013256026, -0.033015333, -0.035583206, 0.0007519366, 0.023225453, -0.019420033, 0.029687624, -0.028657032, 0.054530565, 0.019619137, 0.054575767, 0.006713291, -0.01193484, 0.04888362, -0.016655745, -0.0153247975, -0.016808985, 0.0046439255, -0.024398986, 0.041233208, 0.05035563, 0.039026443, 0.011691357, -0.017338376, -0.016630951, -0.053616434, -0.0017779196, 0.0014682297, 0.023822349, -0.004797212, -0.0010624748, -0.030256364, 0.029936489, 0.027344013, 0.007597024, -0.019004213, -0.038423255, 0.0056906966, 0.037223525, -0.04077252, -0.012132168, 0.054461163, -0.00027591124, 0.049375888, 0.004541714, 0.0263122, -0.04360174, 0.01339627, -0.009259707, 0.040579926, -0.0034606452, -0.014997957, 0.0022542803, -0.007304444, 0.037025947, 0.0002781302, 0.009745104, 0.012148275, -0.031637933, 0.036744922, 0.04177657, 0.030680556, -0.027098129, 0.045612384, 0.022545714, -0.030282883, 0.038381275, 0.033020716, 0.005337445, -0.026176393, -0.0045422777, 0.007993629, 0.008546772, 0.016924817, 0.046867482, 0.014487034, -0.027301325, -0.0082990695, -0.014841578, 0.0021627184)"
421,st.,"(-0.018931687, -0.04661988, 0.026966725, -0.01607547, -0.011024047, 0.013107847, 0.01074443, 0.013694707, 0.010671161, 0.041560736, -0.04745673, -0.021457184, -0.0069329254, 0.04900274, -0.014508881, 0.0442372, -0.03628434, 0.035888147, 0.021618236, 0.026417043, 0.039172057, -0.037210904, 0.0002630353, 0.023009468, 0.02953634, 0.027247537, -0.012082778, -0.041618418, 0.0011824742, 0.04771373, 0.019366834, 0.0074644573, 0.02590562, 0.036067966, -0.012925208, 0.029938612, -0.044582155, 1.513958e-05, 0.0016430616, 0.018972602, -0.02124889, 0.019716743, 0.03457949, -0.0036712512, -0.00090283155, -0.03116529, 0.035701167, 0.015599381, 0.0002587214, 0.028366972, -0.013861824, -0.011116017, -0.0018321164, -0.03754605, -0.012636494, -0.0010549538, 0.0317935, 0.0005075559, 0.040781822, 0.036294613, -0.023714816, -0.03522732, -0.04336009, -0.029617323, 0.034191158, 0.0384028, 0.015635703, -0.034996558, 0.038145732, 0.0082676895, -0.02335453, 0.016993906, -0.027208507, 0.020262215, 0.024621341, 0.019419622, 0.0041084513, -0.047845136, -0.0018216968, 0.038868736, 0.018717412, -0.01093296, 0.011254728, 0.013516787, -0.03780477, 0.04079095, 0.033836078, -0.039369665, -0.03998754, -0.04065577, -0.021395076, 0.038734343, -0.02759086, -0.023596263, 0.031393316, 0.04281581, -0.03016528, -0.043308426, 0.014118444, -0.040218472)"
422,see,"(0.0028333042, 0.013394033, 0.05201964, 0.020707725, 0.0109203905, -0.002036397, 0.008963579, 0.047716394, 0.00047891826, -0.026927935, -0.023156846, 0.020705104, -0.011804797, 0.014458318, 0.013081392, 0.012049856, -0.04242602, -0.030375954, -0.030894805, -0.03748317, -0.026219891, -0.008605444, -0.0063601895, -0.011216124, 0.02066545, -0.03475334, 0.052993335, 0.03327356, 0.016154576, -0.058475476, 0.0062207216, -0.03397787, 0.032130007, -0.046744697, -0.059742853, 0.03828135, 0.01865346, 0.033650458, 0.02775322, 0.033188865, 0.008650719, -0.010292905, 0.011162869, -0.036079712, -0.03402711, 0.04739614, 0.04282873, 0.042936757, 0.040730663, 0.043136217, 0.016511291, -0.01942337, 0.057286337, -0.005055968, 0.023921004, -0.008388848, -0.040081173, -0.005681432, 0.024089746, -0.020035466, -0.011939219, -0.03704796, 0.024424667, -0.023632774, -0.033848707, -0.0007894594, 0.049427498, -0.013125023, -0.014086797, -0.012138027, -0.058713775, 0.005524725, -0.008826578, 0.015708461, -0.021879097, 0.055570986, -0.058611434, 0.040475227, -0.03988702, -0.017846055, 0.032320265, 0.013541537, 0.008448082, -0.026528977, -0.0030549981, -0.036726076, 0.037090067, -0.039818797, -0.015820732, -0.039912995, 0.042836305, 0.051977288, 0.030878305, -0.04100122, -0.032833174, 0.053311247, -0.0020819025, -0.00096062355, 0.009489378, 0.008670962)"
423,..they,"(-0.048460077, 0.026169423, -0.03165827, 0.019872177, 0.027917255, -0.0038442984, -0.043596115, -0.048573088, 0.009871937, -0.012313463, -0.049676992, 0.023787867, -0.04052038, -0.022455467, 0.014228646, 0.008777797, -0.034848224, -0.047440913, -0.030112326, -0.030287469, 0.021443594, -0.03145044, -0.04239569, -0.02152369, -0.023524463, -0.04857557, -0.00036289543, 0.04262643, 0.04430354, -0.032409836, -0.030266, -0.03584174, -0.044123925, 0.022367131, -0.03425323, 0.02956028, 0.017080437, 0.025077824, -0.03096993, -0.046139933, -0.045569338, -0.0060596243, -0.019824995, 0.0059105046, 0.046724785, -0.016426466, -0.01609429, -0.0034044012, -0.0038495287, 0.034962025, -0.0381011, -0.018992592, 0.0033783317, -0.0021064878, 0.032114092, -0.027044177, 0.01847997, 0.048932407, 0.014798496, -0.008282639, 0.048105095, -0.008894347, -0.022639513, -0.03466619, -0.011666905, -0.03781078, 0.04502095, -0.039064147, 0.033129666, 0.038044896, -0.026953269, 0.02021588, 0.016580764, 0.023451116, 0.032412637, 0.04706769, 0.007118415, 0.03712604, 0.0069053546, -0.027880788, -4.7266483e-05, 0.02027006, -0.03239273, -0.02775891, 0.013790045, 0.028368566, 0.049201954, 0.036404956, 0.014343765, 0.008331813, -0.021157587, -0.00092047453, -0.018509902, 0.022183899, 0.016179528, 0.038325157, 0.009160519, 0.021625292, 0.037540283, 0.031650845)"
424,laguna,"(-0.04396783, 0.00069901283, -0.016398504, -0.0020375673, 0.01132129, -0.034450244, -0.042418838, 0.05171965, 0.026528718, 0.01719429, 0.021552484, 0.014677253, 0.03494977, 0.004660946, -0.016823664, -0.023965439, 0.03911922, 0.028853595, -0.039064802, 0.029029656, -0.041107967, 0.04356853, -0.02173287, 0.02049655, 0.013645389, -0.017345242, 0.043125827, 0.019115023, 0.005091737, -0.011115554, 0.046182092, -0.014538704, -0.022354983, 0.015311799, 0.0038616478, -0.020832187, 0.033050317, 0.0339315, 0.029812304, 0.0060951593, 0.0013403955, 0.052908674, 0.007573801, 0.03288783, 0.020896627, 0.009133239, 0.012885303, 0.032803394, 0.035844617, 0.006294419, 0.009994864, -0.041233856, -0.024673142, 0.003515232, -0.046429265, 0.014925333, -0.0045131017, -0.026227396, -0.030009659, -0.037820622, 0.005821751, -0.017700372, 0.035280593, 0.038277414, -0.016100766, 0.0038565057, -0.038091455, -0.05100505, -0.009965196, -0.010509964, 0.048171766, -0.022864396, 0.027115334, -0.027309354, 0.006334395, -0.0074528875, -0.016803566, 0.03703026, -0.04358911, -0.039973438, -0.027462212, 0.0076579493, 0.029477619, -0.005424551, 0.012989734, 0.034632117, -0.010883195, -0.01627076, -0.010234717, 0.028626403, 0.00085683196, -0.041504256, -0.010299402, -0.0009991834, 0.012704422, 0.010444348, 0.018697333, -0.034511287, -0.012417511, -0.017781572)"
425,put,"(-0.019186137, -0.026782561, 0.003605688, 0.014460429, 0.004144689, 0.02107701, 0.01870813, 0.054680597, -0.008481706, 0.027123023, -0.031744786, -0.046706572, 0.0378897, 0.038813967, -0.014542756, -0.0004249076, 0.024976829, -0.026466805, 0.021960462, -0.049985535, -0.009397905, 0.018595088, 0.04384362, 0.029790474, 7.458491e-05, 0.052085258, -0.035192087, 0.035629615, -0.0010820329, -0.021028612, -0.020866748, -0.04626981, 0.021988345, 0.012138894, 0.017048081, 0.0114644645, 0.04693447, 0.0011055525, 0.0014405609, 0.008296057, -0.053786997, 0.015489629, 0.03409882, -0.05073892, -0.033180166, 0.00030968257, -0.019053923, 0.04276743, -0.006226756, -0.038193725, 0.034447838, -0.03694638, -0.016688734, -0.025064804, -0.03915454, -0.03814599, 0.00857798, 0.03026063, 0.00037220042, -0.0046389233, -0.022411492, -0.030573195, -0.041028704, 0.027442062, 0.05343909, -0.0056112926, -0.034261845, -0.033036668, -0.01166784, -0.0010870066, 0.012074286, -0.02268167, -0.02865874, 0.041127346, 0.0038291167, 0.010902551, -0.040558897, 0.04993421, -0.01695308, 0.014962528, 0.005100769, -0.017104268, 0.004685534, 0.02543052, 0.018194327, 0.0077084107, 0.0404163, -0.015751762, 0.037013777, 0.028121864, 0.017936353, -0.024803525, 0.04684031, 0.008792492, 0.042496465, -0.013219174, -0.015221844, 0.02485443, 0.020004706, -0.035480116)"
426,collapse,"(0.029868696, 0.0093991645, -0.027946865, 0.0046285875, 0.03632767, -0.040000368, 0.02806082, -0.0374135, -0.020994319, 0.022037696, 0.0067634694, 0.012421109, 0.035346415, -0.048233118, -0.022766817, -0.019205665, 0.021645796, 0.04251584, -0.034033358, -0.046894755, 0.016924467, -0.014124848, -0.013024271, 0.0062514916, 0.022787917, -0.044047512, 0.049626995, -0.027873982, 0.0404667, -0.0055254325, -0.021531451, -0.004257858, 0.027570117, 0.044473138, 0.0039543994, -0.049933087, -0.009964943, 0.015154805, -0.009680368, 0.018879008, 0.049997453, 0.031217877, -0.033589855, -0.026193965, -0.03195542, 0.004997302, 0.039477143, 0.012217246, -0.046332862, -0.006498061, 0.030428711, 0.00023212284, -0.016324867, -0.008598436, 0.026827957, 0.021423887, 0.020536069, -0.011752665, 0.013125811, 0.04734404, -0.01616428, 0.030446615, -0.021285081, -0.023072982, -0.049377717, 0.0027737133, -0.023360932, 0.033594143, -0.044237137, 0.0034054294, -0.032526612, 0.028890852, 0.007047333, -0.023564626, 0.044596817, -0.009189345, -0.012943756, 0.033577, -0.007836711, 0.021895137, 0.038912747, -0.014238752, -0.049400914, 0.0017876737, -0.031174947, -0.039680563, -0.031802893, 0.020610128, 0.006583892, -0.031212224, -0.032848693, 0.01865251, -0.047554493, -0.0088330135, 0.027165499, -0.04070307, 0.049195614, 0.016000342, -0.006457817, 0.02222446)"
427,MarciKrivonen,"(0.049083147, 0.030872095, 0.0059147477, -0.03983177, -0.041300572, -0.046960354, 0.026036922, 0.0075617544, -0.028009403, 0.0037288554, 0.008678544, -0.0055768117, 0.0480556, 0.033353005, -0.034163225, 0.019597206, 0.03835008, -0.03998957, 0.014875617, -0.024003958, 0.04905412, -0.010657668, 0.022337746, -0.048199095, -0.0043879375, 0.012256466, 0.018701684, 0.035176504, 0.0047934055, 0.0130091645, -0.02480129, -0.028810883, 0.022763338, -0.025987482, 0.040693533, -0.0061304085, 0.021482859, -0.0100004785, -0.023584379, 0.006322168, -0.02273798, 0.0164637, -0.017207503, -0.026975239, 0.0067383535, -0.022492874, -0.04679382, 0.009627439, 0.02971692, 0.035371173, -0.029299987, -0.03131603, 0.0076602213, -0.037678063, -0.018437006, -0.004873991, 0.005541932, -0.028735662, -0.04055233, 0.049991075, -0.049295392, -0.0075168833, -0.035936333, 0.013392333, 0.046443056, 0.02450471, -0.048662066, 0.03327396, -0.022584427, -0.02028662, 0.015601303, 0.027405288, 0.032523576, 0.04067162, 0.010825943, 0.038080636, -0.018799782, 0.024636958, 0.024472002, 0.0349384, -0.009845924, 0.03136355, -0.04124262, 0.0098745, 0.0484553, 0.010887016, -0.012341835, -0.038407482, 0.037920225, 0.048137967, -0.0078042634, 0.03678811, -0.0486025, 0.041839886, 0.022422913, -0.03131615, -0.009787131, -0.038656544, 0.04444201, -0.035841785)"
428,Justin,"(0.044879366, -0.016148351, -0.007992469, -0.0163983, 0.005431913, -0.011234771, -0.013344787, -0.049333274, -0.024903286, -0.049852576, 0.038285602, -0.016770005, 0.02361479, 0.03958038, -0.005200397, 0.04624286, 0.0052679293, -0.01598487, 0.03342657, 0.023545314, 0.019394685, -0.010438837, 0.026083779, -0.033296764, -0.010376133, -0.049786557, -0.04870379, 0.008491397, 0.03713048, -0.0068069324, -0.015999995, 0.022116136, -0.029594958, 0.005089212, -0.043979168, 0.022975948, 0.012547839, -0.041430116, 0.0051947013, 0.008426558, 0.011825003, -0.037039302, 0.015337434, 0.043694425, -0.0014614947, 0.016800892, 0.021588255, 0.026594017, -0.00579492, 0.017624665, 0.042778444, 0.03786898, -0.01643176, 0.038682427, -0.049580958, -0.012853622, 0.0050330386, -0.031348005, -0.002501689, -0.025599195, -0.04684316, -0.03746929, -0.047654748, -0.006737184, -0.01664748, 0.009049773, -0.04307122, 0.018812988, -0.018530644, -0.027696943, 0.03724127, 0.010286845, -0.041620623, 0.023891713, 0.030697811, 0.033479933, 0.020016383, -0.04768261, -0.032074355, -0.046460032, 0.041974057, -0.0043055415, -0.023541069, 0.019560304, 0.046205092, 0.024863053, 0.020760488, -0.044094052, -0.02540635, -0.017328631, -0.036783744, -0.03747388, 0.00862981, 0.048583258, -0.016270924, 0.011409391, -0.023308873, 0.040295396, 0.047056165, 0.00515585)"
429,wtfriday,"(0.02745707, 0.03871652, -0.005111791, 0.008269943, -0.042237055, -0.043208864, -0.019670581, -0.012484275, -0.0068760887, 0.037817623, -0.012460995, 0.047632743, 0.018314134, 0.024924386, -0.04594016, -0.013978709, -0.042603124, 0.04939728, -0.0060927384, -0.008669484, 0.045945134, -0.045221187, 0.026169311, 0.03167137, -0.030427098, 0.017332647, -0.024955785, 0.048055444, -0.0064276457, -0.03701396, -0.008844972, -0.006372355, 0.019639973, 0.0013119467, 0.02962431, 0.025270667, 0.02197918, -0.009874713, -0.00031314045, -0.009896506, -0.03325188, -0.014891207, -0.03173347, 0.049283277, 0.019425485, -0.043710638, 0.03079008, -0.04152901, 0.01835597, -0.0395206, -0.016414117, 0.023165356, -0.04509027, 0.020472419, 0.03715494, -0.0012614019, 0.041092347, -0.047356974, -0.04581338, -0.010537542, 0.024012718, -0.039478064, 0.04406542, 0.018590394, -0.03756715, -0.015526842, -0.009722196, -0.020442128, -0.0071651563, 0.0026173368, -0.010736059, 0.018029664, 0.04277197, -0.049845554, 0.026060138, 0.02578726, 0.017068926, 0.0012537017, -0.03402858, -0.021099603, -0.031695604, -0.0041775815, -0.0100902915, 0.010864161, -0.040194143, 0.015934933, -0.004578661, 0.014858548, 0.0031662807, 4.7288835e-05, -0.03729962, -0.040413786, -0.0456583, 0.001856029, 0.01694988, 0.039642844, -0.0315725, -0.000857424, -0.044876244, -0.0077459216)"
430,What,"(0.018820604, 0.04641296, 0.050000448, -0.045781374, -0.027757553, 0.007459843, -0.02535007, 0.0379681, 0.023556672, -0.023537433, 0.039278205, -0.04345015, -0.010122392, 0.06301558, 0.025383715, 0.039999284, -0.019176805, 0.033460606, 0.033782825, -0.037370645, 0.029536732, -0.010106741, 0.0053344914, -0.022611955, -0.027537538, 0.029284477, -0.03173245, -0.0071491073, 0.021758595, -0.045652624, 0.03249658, 0.013061281, -0.01835417, -0.013615586, -0.00019305311, 0.011213276, -0.035705116, -0.03795161, -0.015751561, -0.02623524, 0.025727537, -0.021771662, -0.009781562, 0.027653072, 0.017248265, 0.046295032, -0.0155136725, -0.02520259, -0.009233692, -0.011569186, 0.015691962, 0.014893391, -0.04669193, 0.0225148, -0.0435674, -0.034281228, 0.029336704, 0.03704995, 0.03837715, 0.042362995, -0.037326142, 0.0073216646, -0.032047294, -0.0009837416, -0.004023125, 0.033952117, 0.038569264, 0.015654571, 0.023014452, -0.028385114, -0.0004085675, -0.02383715, 0.05122451, -0.03923868, 0.036863204, -0.019116495, 0.011770693, 0.049625885, -0.04291867, -0.022087425, 0.045474354, 0.0227498, -0.012860994, 0.046516903, 0.015015566, 0.0045589847, 0.0437621, -0.03258439, -0.035827685, -0.0017062476, 0.025499234, -0.01721652, 0.038622953, 0.008397305, 0.026533607, 0.026320873, -0.006700846, 0.045760415, -0.022246022, -0.00063782005)"
431,animals,"(-0.04918454, 0.024629984, -0.035115443, 0.048308697, -0.031692624, -0.020243598, -0.03487693, 0.020613741, 0.039262537, -0.0013706461, 0.03970481, -0.022264004, -0.028864218, 0.043846775, 0.04443841, -0.027181316, -0.0025382414, -0.016163073, -0.048129644, 0.03589556, 0.04974247, 0.014696751, -0.019280279, 0.041051496, 0.0076572523, 0.01645514, 0.04518788, -0.032675527, 0.015381288, -0.04617356, 0.01541451, 0.0091407895, -0.020925475, -0.045213748, 0.0054419525, 0.025923025, -0.010059513, 0.04061455, 0.047314633, -0.015360128, 0.010286141, 0.013209257, 0.039013956, -0.011747848, 0.043990564, -0.005324114, -0.014107563, 0.045093466, 0.048107397, 0.028149214, 0.008215379, -0.023214256, -0.010608364, -0.00046422333, 0.008535385, 0.024134543, -0.048407663, 0.01614878, -0.023515046, -0.026953613, 0.048161034, -0.004306864, -0.0016190521, -0.03764261, -0.04375316, 0.0038531795, 0.028526153, 0.016400505, 0.0012442097, -0.037413858, 0.0056384094, 0.013024952, 0.027503658, -0.020684196, 0.045937013, -0.022707451, -0.045896698, -0.04396218, -0.03836038, -0.002952505, -0.04802637, 0.027713988, 0.046648894, 0.049938206, 0.0144300945, -0.0111735575, 0.008462429, -0.045571577, 0.012883615, -0.028886223, -0.03760592, -0.03755207, -0.024977112, -0.0074892864, -0.029704524, 0.0014804825, -0.018202327, 0.009443343, -0.023722982, -0.024711823)"
432,Evacuations,"(-0.029414222, -0.011145206, 0.0019059969, 0.039557915, 0.017266057, -0.0031239174, -0.01698819, -0.043204732, -0.007652071, -0.0041836314, -0.00024360293, 0.037715893, -0.02697075, -0.012706727, 0.05891388, 0.05217395, 0.04069098, -0.050805584, -0.015332837, 0.0242976, -0.045850508, 0.029633801, 0.053335495, -0.042344715, 0.05132598, 0.032070447, -0.0111129675, -0.02909287, 0.02900501, 0.023565535, -0.03197229, 0.03374134, -0.010775044, 0.009251699, 0.030647203, 0.003739212, 0.0065973448, -0.021107271, -0.03838382, -0.016308377, -0.044239234, -0.047674686, -0.03495517, -0.022765554, 0.04351649, 0.039868727, 0.04638353, 0.0039877887, 0.024580982, 0.031791896, -0.042817954, 0.018103993, 0.028583739, -0.054938067, 0.051522437, -0.048219305, -0.02071023, 0.019327004, -0.00027947768, -0.012400494, 0.045625415, -0.046162684, -0.03289284, 0.009049096, -0.02101952, 0.0046685548, -0.028968543, -0.028476061, 0.039061233, -0.008024759, 0.024512874, 0.018377027, 0.00029589966, 0.028102864, -0.0014864698, 0.058297705, 0.0018323996, -0.044205174, 5.5378274e-05, -0.05848041, 0.035722774, 0.008434534, 0.0016627648, -0.017504552, 0.048526447, 0.007717959, 0.0323828, -8.647272e-05, -0.007059639, -0.043114018, -0.004589176, -0.021801587, -0.02017795, -0.034882467, -0.025156073, 0.030995583, -0.023818238, -0.013512308, 0.020044824, 0.0091827065)"
433,ANCALERTS,"(-0.013234269, -0.009841301, -0.038793016, -0.024380445, -0.0050974376, 0.044522893, 0.0013170838, -0.021383071, 0.04689241, 0.047846783, -0.0016963854, -0.0028112754, 0.02609558, -0.031101657, -0.016987134, 0.0326118, 0.02154262, 0.039729405, -0.015485872, 0.010740887, 0.046934616, -0.014746763, -0.049295556, -0.011931598, -0.026685894, -0.0008710623, -0.022458328, 0.01376934, 0.0026113763, -0.023071779, -0.02040006, 0.025061477, 0.0010079853, 0.02226821, 0.027440991, -0.025777949, -0.04062755, 0.002471149, 0.049854252, -0.014749646, 0.04075433, -0.034493934, -0.0060172193, 0.03466357, -0.03985543, -0.046616793, -0.017507244, -0.00839784, 0.022996549, 0.0489544, 0.028057966, -0.044478368, 0.013741087, 0.030092213, -0.048341062, -0.015157424, 0.041515756, 0.048292924, 0.034467172, 0.026283655, -0.009101618, -0.02163049, 0.012377571, 0.042614866, 0.013840582, 0.04985359, 0.046276163, 0.014231566, -0.018629897, -0.021952128, -0.03427241, -0.024649644, 0.02510241, -0.031200135, 0.008766316, -0.01886536, -0.027235841, -0.0068314075, -0.029552579, -0.008995522, 0.016078714, -0.016590275, 0.039708678, 0.03179801, -0.045685735, -0.03290061, 0.019701812, -0.016923737, -0.03660115, 0.049384836, -0.033739984, 0.02607325, 0.023781244, -0.043210983, 0.038652483, -0.023283733, 0.002862431, -0.0061625466, 0.0029771551, -0.044896256)"
434,deteriorate,"(0.023401562, -0.031038059, -0.04271418, -0.014651727, 0.023768652, 0.027242664, -0.025161935, -0.02131629, 0.04109131, -0.021838486, 0.0064786896, 0.021326315, 0.008746218, 0.0013493784, 0.033709574, 0.046934355, -0.023749579, 0.04877932, -0.011017062, -0.0494429, 0.00048013777, -0.03029269, 0.013041545, 0.042252664, -0.032482017, 0.00083601475, 0.0020599142, 0.04141822, -0.04219654, -0.022555018, -0.048035275, 0.031142842, 0.02018347, 0.04232258, -0.024409855, 0.027579669, -0.012657367, 0.047429208, 0.0039915554, 0.036435787, -0.017111052, 0.020764556, 0.036670115, 0.038443234, 0.0049263462, -0.008633424, -0.0017967932, -0.0152794495, 0.038446788, 0.04225907, -0.011717677, 0.0420038, -0.021852184, -0.013417818, -0.013754688, 0.0123634115, 0.046512853, -0.017623067, 0.04121336, -0.044562172, -0.0137653835, 0.0024836436, -0.031039918, -0.040478684, -0.008571494, 0.026131656, -0.015043698, 0.03717229, -0.0019222125, -0.049236502, 0.011043213, 0.029020164, 0.0038056597, 0.02762128, 0.04507711, 0.0049366727, -0.037520252, -0.0030475631, 0.013790134, 0.028244685, -0.038172245, 0.0014001355, 0.042923305, 0.038452413, 0.034673516, -0.004054047, 0.03333241, 0.04860493, -0.028438294, -0.041541804, 0.01086111, -0.008145094, 0.008413326, 0.028529253, 0.025024835, 0.03271923, 0.023879658, -0.022999084, -0.045609843, -0.00700308)"
435,REMAIN,"(-0.017679408, 0.000120145516, -0.032762762, -0.044023387, 0.020714344, 0.032539144, -0.057356462, 0.045210347, -0.029691458, -0.026748141, 0.0063486146, -0.03511109, 0.057970513, -0.028165663, -0.016840158, -0.0016413761, 0.04670065, -0.039551575, -0.00919637, 0.03297373, -0.047800854, -0.012557161, 0.004372597, 0.0053209728, 0.027548803, 0.0025174147, -0.019916715, -0.061122205, 0.026920242, 0.0012454559, -0.026111715, -0.044958048, -0.014411993, -0.05430514, -0.058648225, 0.0030944778, 0.040149678, 0.043722846, 0.046857238, 0.018687034, 0.023055753, -0.034778185, 0.008410759, -0.0468638, 0.009310417, 0.043264896, 0.033821754, 0.029951967, 0.01276486, -0.02014882, -0.0019846854, 0.05677006, 0.011266763, 0.017000468, -0.0064142416, -0.0094588995, -0.0136563275, 0.015988259, 0.030931192, -0.0155928545, -0.028865784, -0.04203165, -0.030687591, -0.05002217, 0.043591805, -0.055780567, 0.03328008, -0.026953032, -0.01276089, 0.02200611, 0.012550552, -0.04319126, -0.030794784, -0.037569612, 0.017900942, 0.057616275, -0.010756367, -0.04114601, 0.016693246, 0.0027191767, 0.049015243, -0.020441016, 0.009909293, -0.044290688, 0.04911947, 0.026432808, -0.050222214, -0.03742597, -0.05621962, -0.05874631, -0.03491314, 0.008402263, 0.0332688, 0.051500406, -0.03993749, 0.026713235, 0.034518193, 0.007825652, 0.065089256, 0.024687607)"
436,DAWSON,"(0.014938549, -0.0064446414, -0.029410541, -0.037403688, 0.019865558, 0.05574695, -0.033940207, -0.0062134843, 0.02891139, 0.055571135, 0.034610566, -0.028041158, 0.016983926, -0.04024278, -0.05193642, -0.024016485, -0.043378837, -0.04943284, 0.044808324, -0.013041392, -0.01925106, 0.05140616, 0.0027184172, 0.02868446, 0.038865756, -0.020224426, 0.00893276, 0.03153348, 0.023364961, 0.01150208, -0.032501105, -0.039623722, 0.0013328707, -0.020933645, 0.0149878245, 0.054405134, -0.054766703, 0.011245875, 0.0036497202, -0.0060913987, -0.039127972, -0.02110397, -0.023248, 0.030568939, -0.042639785, 0.004213807, 0.015101253, 0.021157185, 0.0021746936, -0.038286928, -0.0101233525, -0.045019805, -0.050198916, 0.012710502, 0.010804626, -0.018124638, -0.027524227, 0.0069050197, -0.05531604, -0.047719363, -0.031650905, 0.01927878, -0.026780603, 0.016172213, 0.03655494, -0.009703682, 0.038146704, -0.009595883, 0.028937712, -0.034596946, 0.028388966, -0.022914972, -0.048850715, -0.03204078, -0.0019508101, -0.03231606, 0.045303386, -0.016997788, 0.030262737, 0.056641996, 0.00088747835, 0.028334491, 0.003481014, -0.039321825, -0.016429182, 0.042996306, 0.04037726, 0.033755325, 0.029971557, -0.021168547, 0.021145152, -0.048316974, 0.00031646833, -0.033965845, 0.056588985, -0.054905448, 0.033938747, 0.007931285, -0.00700326, 0.018518329)"
