,Words,Vectors
322,27,"(0.015346948, -0.044649936, 0.022678528, 0.033887576, -0.01979053, 0.027821783, -0.0333879, -0.047148254, -0.010746371, 0.035612356, 0.009563588, -0.0019775033, -0.04556475, 0.021078382, -0.030773545, 0.004666649, 0.012232233, 0.008983303, -0.020240534, -0.0016657338, 0.008840751, -0.018729247, 0.022581983, 0.02258638, 0.03694782, 0.044026624, -0.018612288, 0.022039566, 0.028341066, 0.024100255, -0.038718093, 0.014514063, 0.03958367, -0.03810302, -0.0046288483, 0.020110164, -0.014825486, 0.017854597, 0.007003773, -0.029602861, -0.035731565, -0.0014716499, 0.045254756, -0.04828334, 0.018041257, -0.043575644, -0.011056088, -0.03512635, -0.012935199, 0.019932855, -0.0093714595, -0.0074473247, 0.03505225, -0.034142673, 0.015131023, -0.010312796, -0.045855165, -0.021006882, 0.004879974, -0.029696679, -0.028073108, -0.03512887, -0.03847022, -0.032537304, -0.047340464, 0.045224402, 0.043300774, -0.03776119, -0.037797295, 0.04475088, -0.009494305, 0.014331568, -0.039931975, 0.04687642, -0.024999274, 0.004015565, -0.032213293, 0.041792218, 0.027167473, 0.017782178, -0.041736983, -0.04078077, -0.0401961, 0.02825791, -0.030128539, -0.038966525, 0.033567656, 0.043361094, 0.028223004, -0.006806813, -0.016515125, -0.032223452, -0.0024393685, 0.03503329, -0.021909047, 0.048296127, -0.015494324, -0.009867299, 0.024172273, 0.030790422)"
323,“,"(-0.03285587, -0.009324074, 0.013679553, 0.008167446, -0.0064948313, 0.026927773, 0.0011379719, 0.004595507, -0.006273914, 0.040859293, 0.04487748, -0.017863046, 0.029603306, -0.043461848, 3.9409846e-05, 0.021413613, 0.018721785, 0.02769554, -0.023203243, -0.005426526, 0.0071411952, 0.016374696, 0.024288487, 0.031462166, -0.03197006, -0.030278087, 0.048981193, -0.025324678, -0.021665646, 0.049959075, -0.0062480345, 0.010764588, 0.039293732, -0.02045163, 0.04782227, 0.038044523, -0.041422643, 0.015517119, 0.015618514, 0.04560982, 0.023568999, -0.033694863, -0.015351821, -0.011530541, -0.016652167, 0.04938269, 0.015962306, 0.0015822537, -0.0010701306, -0.0101316795, -0.017339192, -0.0384369, -0.022040535, -0.040346347, 0.028809462, 0.037240934, 0.006813407, -0.03622224, -0.010548115, 0.0270782, 0.04360828, 0.01802161, 0.009464525, -0.036268055, -0.00024605915, 0.038833093, -0.048691094, 0.020005826, -0.04577749, 0.030949902, -0.018516205, -0.0044730417, 0.021388065, -0.045632172, 0.004816126, 0.040114585, 0.040582422, -0.03031863, 0.034001913, 0.029345643, -0.0032041296, 0.044466566, -0.021242833, -0.026564837, 0.005914282, -0.040684022, 0.026488077, -0.005701445, 0.043051187, 0.010831855, 0.022577766, -0.01859082, -0.019462705, 0.010480512, -0.011659849, 0.020581428, 0.0014154539, -0.044903457, 0.03341533, -0.0013710484)"
324,right,"(-0.038385596, 0.0038085661, -0.0106535675, 0.009714653, -0.026216537, 0.033052087, 0.010848102, -0.015623871, -9.5006515e-05, 0.0044679125, 0.054555237, 0.011011341, 0.050969124, 0.062066805, -0.039941486, 0.03444985, -0.004347857, -0.013861418, 0.006204607, 0.010142047, 0.0032356544, 0.058824353, -0.04732083, -0.004589811, 0.033314522, 0.019117286, 0.019901391, -0.018094866, -0.05018091, -0.032594353, 0.020745553, 0.036079835, 0.003638242, -0.008527184, 0.028980507, -0.043894734, -0.037237093, 0.028383944, -0.03974703, -0.037963994, -0.05309922, -0.01908683, 0.011153536, -0.042415246, -0.0433094, -0.027217107, 0.045867573, 0.0057656323, 0.0206164, -0.013772759, 0.0051734126, -0.028257346, -0.00597109, -0.0551802, -0.03006448, 0.027670916, -0.033824295, -0.031500258, 0.029493447, -0.0076966058, -0.02828057, -0.044922926, -0.049976952, 0.018746432, 0.023410851, -0.022415737, 0.010766271, -0.056884687, -0.043321736, -0.008109399, -0.061660193, 0.050312802, -0.020607486, -0.065083586, -0.024920179, 0.06596177, 0.011050607, 0.049826298, -0.032008216, -0.017677221, -0.04384965, -0.013426303, 0.031641, 0.04887023, -0.037446313, 0.015972316, -0.008735082, -0.03988923, -0.0289502, 0.030282462, -0.030548597, 0.002980663, 0.009895012, 0.021655077, 0.019899633, -0.046218153, 0.0016937973, 0.021229906, -0.035787966, 0.04526346)"
325,near,"(0.020819902, -0.043565676, -0.051005132, -0.009478058, -0.028999424, 0.017194344, 0.00071066763, 0.044286184, -0.022539055, 0.012046398, -0.03139325, 0.0405062, -0.025636183, -0.02182978, 0.005260018, 0.03881766, -0.018823529, 0.024836974, 0.0076484936, -0.05815527, -0.017159976, 0.023402955, 0.0293036, -0.017368613, -0.03973752, -0.03749793, -0.0018356813, 0.024393806, -0.015963405, 0.0119352015, 0.0010344534, -0.015858943, -0.012552917, 0.037839808, -0.005752066, -0.023658106, -0.009051819, 0.009355805, -0.03468073, -0.004947821, 0.034141053, 0.0025307005, -0.032741573, -0.034894466, -0.04650211, 0.027957967, 0.040592823, -0.005427423, 0.029953903, -0.011138582, -0.046837628, 0.008051348, 0.023388084, -0.02423788, 0.046106, 0.02584021, 0.015999813, -0.031466685, 0.016320558, -0.014669947, -0.0363212, -0.04213461, -0.038857523, 0.029812407, -0.054043494, 0.026456729, 0.03697453, 0.008196282, -0.012630858, -0.0071674595, -0.056262, -0.023120377, -0.01254085, -0.010810439, -0.009695973, -0.039895996, 0.029777152, -0.03297118, -0.017886773, 0.044300072, 0.04114795, -0.0025479638, -0.009829553, -0.04140348, -0.0024337058, 0.052120846, -0.009898898, 0.0008135617, -0.00067385356, 0.0009775398, 0.02670849, 0.029076003, 0.027055478, -0.043307476, 0.05298888, 0.010195337, -0.013960027, 0.004009697, 0.019675078, 0.032437425)"
326,M7.6,"(-0.033909433, -0.01981951, -0.041401483, 0.002271533, 0.023490753, -0.0123400865, -0.05125589, -0.016540246, -0.038724132, -0.01639234, 0.019668292, 0.017255494, 0.034806557, 0.04119773, -0.024768194, 0.015666224, -0.030654345, -0.05840168, -0.03134362, 0.040201217, 0.050218843, 0.015341549, -0.0060553486, 0.014135436, 0.0024701275, -0.0049632085, 0.06062278, 0.027264144, -0.042052537, -0.04516599, 0.014233109, 0.039121497, 0.011920247, -1.8935367e-05, -0.028135305, -0.0040709157, 0.032836355, 0.030700732, 0.0046835057, -0.01858537, -0.053490296, -0.011902418, 0.03364454, 0.017239997, -0.053230565, 0.024101606, 0.019743342, 0.06289978, -0.04926429, -0.0039506117, -0.019155951, 0.036707837, 0.036094215, -0.0054239645, 0.05479821, 0.049276896, 0.0044503463, 0.0451098, -0.05283272, -0.017999966, 0.009072312, -0.031498216, -0.02448202, 0.00080202176, 0.034200296, -0.021463238, -0.022663856, 0.0023618573, 0.023163654, -0.017699353, -0.018369578, 0.028952813, -0.009299813, -0.06341493, 0.033847045, 0.03663342, -0.018600304, -0.04206158, 0.04084487, 0.015130431, -0.005093825, 0.021483388, -0.018821822, 0.05417317, -0.04211944, -0.032073315, -0.04088565, 0.0027882531, 0.031003045, 0.045133702, 0.03878143, -0.044166334, 0.05345503, 0.026409207, 0.00080146693, -0.008306844, -0.035644166, -0.048737306, 0.027928978, 0.058002718)"
327,As,"(0.0006014223, -0.028775638, 0.05457414, -0.0054292944, -0.0032730866, -0.069440074, -0.02651166, -0.009628044, 0.0091166375, -0.045669295, -0.03383905, 0.027406251, 0.0011430265, -0.022994237, -0.01254764, 0.022939999, -0.03324378, -0.032622162, 0.047078155, 0.0154374065, -0.021167794, -0.011359126, -0.014497008, -0.036908913, -0.053044453, -0.046121277, -0.024967095, -0.011686641, -0.0022843545, -0.0010939005, 0.015570056, -0.05965793, 0.038259424, 0.043531734, -0.04748411, 0.012244491, 0.033918276, 0.053710416, 0.00204846, -0.0009446396, 0.03970764, 0.014768052, -0.020263717, 0.007621919, -0.029049383, 0.011652986, -0.0052344925, 0.009918774, 0.024816042, 0.029326862, -0.02380039, -0.042550657, -0.06446411, 0.033988792, 0.02736388, -0.008402003, 0.038844105, -0.017219927, -0.015100789, 0.0037592025, -0.014393988, -0.0006838167, 0.062045995, 0.02661192, 0.009313877, 0.049422823, -0.020544559, 0.008527798, -0.00622858, -0.0014020926, -0.019482693, -0.045472443, -0.04962846, -0.0074510532, 0.01651312, -0.016908279, -0.06166718, 0.06171723, 0.037329134, 0.0113363005, 0.032849338, 0.03266346, -0.047316276, 0.0066183247, 0.0032282174, -0.010838896, 0.027019974, 0.054491896, -0.0116690975, -0.0003319739, -0.020024858, 0.03236835, 0.028934188, 0.06388158, 0.0033214646, 0.067021295, 0.028496994, -0.012217536, 0.0014475376, 0.018178454)"
328,supply,"(0.024885897, 0.049424957, -0.02026968, -0.028344154, 0.010498904, -0.044224538, -0.024299288, 0.049056415, -0.02491746, 0.0050781257, -0.009849332, -0.0444847, -0.04762956, -0.04649023, 0.049288403, -0.025099779, 0.028554033, 0.016810741, 0.043954704, 0.040109765, -0.022460807, -0.034885623, -0.03603928, -0.047084343, -0.030230714, 0.032194946, -0.041014362, 0.036328506, -0.0026469342, -0.033924818, -0.013523139, -0.015096627, 0.022333357, -0.0029977933, -0.036693968, 0.03770596, -0.04620501, 0.049703624, 0.0009939186, 0.030101094, -0.04788456, -0.02931968, 0.0116735585, -0.023763537, -0.015833687, 0.033789326, 0.044194553, -0.015721597, 0.002072595, 0.013338674, 0.012926493, -0.029496659, 0.010876179, -0.01186372, -0.028715301, 0.021826949, 0.043118667, -0.017074466, 0.017219272, 0.04762734, 0.03808297, -0.0132443085, 0.023297954, -0.019457972, 0.014539134, 0.033698488, -0.037074078, -0.03211366, 0.03573587, 0.018412445, 0.03556687, -0.022851324, 0.01350243, 0.006698273, 0.042064738, 0.020894978, 0.027535308, -0.022243751, -0.045039512, -0.021362757, 0.029279422, 0.020910513, -0.021721268, -0.00046808645, -0.04684923, -0.00073043257, -0.045399915, 0.00939374, -0.024357665, -0.04196607, -0.04396329, -0.0063043013, -0.014331866, 0.025501218, -0.009058274, 0.038335335, -0.031165874, 0.027311508, -0.042932402, 0.044350985)"
329,UPDATE,"(0.05528375, -0.008785771, 0.022376787, 0.02229387, -0.04143692, -0.055344123, 0.04005363, 0.02802106, 0.06272881, -0.009982999, 0.036953215, -0.01334755, -0.05317512, 0.01799723, 0.015668137, 0.006458966, -0.039834443, 0.0018614312, -0.0026959225, -0.0041644825, 0.008742349, -0.035792325, 0.029003186, -0.016615875, -0.01727812, -0.031632196, 0.0039408156, 0.012334118, -0.03541207, 0.051152103, 0.025249012, 0.010202947, 0.002312969, -0.0041126525, -0.04281254, -0.030220559, 0.043635935, -0.0024099671, -0.0025437437, -0.024021856, 0.026333397, -0.042841855, 0.026277427, -0.0027104083, -0.027662933, -0.021655628, -0.011578611, -0.020090785, 0.03363576, -0.047996085, -0.023491241, 0.017631529, 0.024489954, 0.017933194, -0.0012707278, -0.016272113, 0.009825278, 0.0019804803, -0.013665725, 0.058643453, 0.006011345, 0.03299513, -0.013442098, -0.0024841833, 0.017807122, 0.04425481, -0.010925719, 0.058911603, -0.019975688, -0.033808965, -0.038729426, -0.054512713, 0.029557755, -0.03946528, 0.040918976, 0.029957512, -0.005305442, -0.005281174, -0.03588271, 0.040312134, 0.011128279, -0.02111137, -0.012329395, -0.03785422, 0.046576086, 0.014652499, -0.015300646, 0.049272023, 0.03593697, -0.0063206037, 0.023917532, 0.020905806, -0.019057365, 0.03541913, -0.055780634, -0.036636103, -0.022982659, -0.0025896798, 0.018073052, 0.005341169)"
330,A,"(-0.023131993, -0.019638116, 0.008402031, 0.008376131, -0.025932785, 0.03148111, 0.0012579935, -0.045919966, 0.0019645486, 0.021750987, -0.018664533, -0.04295224, 0.027997512, -0.031564645, -0.02696406, -0.026807332, -0.00939432, -0.021152508, 0.017251777, -0.017853128, 0.016246295, -0.04102103, 0.023773456, -0.017822001, -0.0402795, -0.0537211, 0.0063283853, -0.024581548, -0.021579104, -0.008317755, 0.021793203, -0.036557026, -0.010415822, 0.018043656, 0.034489755, 0.043132424, -0.001576424, -0.00899945, 0.031534113, 0.01942285, 0.021873081, -0.04613081, -0.016547017, -0.034717582, 0.059726283, -0.038459074, 0.011584123, -0.052077882, 0.059252538, -0.016556906, 0.028047208, -0.014657984, -0.03277551, -0.017500259, 0.030100975, -0.006647475, -0.034676388, 0.014228371, 0.018264778, 0.009447429, 0.007853941, 0.04028985, -0.009635406, 0.041876465, 0.05699371, 0.056940604, -0.017242812, 0.064920105, 0.065685175, 0.027115045, 0.03732835, -0.0008002999, -0.016176939, 0.022865064, 0.009197124, -0.04213292, -0.033079196, 0.030494077, 0.008057528, 0.018598532, -0.023482272, -0.033422712, -0.010409578, -0.04420202, 0.008071448, -0.0006983236, 0.014204911, 0.05547321, -0.0041459035, -0.024965826, 0.021726344, 0.02229017, 0.020753838, 0.008039596, 0.030264022, -0.021861173, 0.027140176, 0.044410016, -0.019696241, -0.062820576)"
331,Human,"(-0.00075463206, -0.019285643, -0.031906415, 0.025745597, 0.014431719, -0.012986351, 0.02323835, 0.013069455, 0.028964285, -0.035061322, 0.021918464, 0.013234522, 0.02522752, 0.013878357, 0.012506153, 0.02888215, 0.04379395, -0.025978137, 0.027127374, -0.02171651, -0.028321756, 0.026536655, -0.03340759, -0.039737392, 0.010885466, -0.013349783, 0.0072965138, 0.04670619, -0.006247878, -0.0110809095, -0.03614173, 0.025036167, 0.039388668, -0.033694267, 0.033648837, -0.006622039, -0.02956686, -0.025984574, 0.0013285987, -0.020850647, 0.04860944, 0.016755607, -0.022941971, 0.0429567, -0.009890474, 0.0035623312, 0.036955204, 0.0035027973, -0.045302894, 0.023725774, -0.012578357, 0.045706395, 0.03646863, -0.046207786, 0.0019220598, 0.017673578, -0.002380062, -0.0472234, -0.03833572, -0.018374216, 0.03218553, -0.037452925, -0.013736915, -0.04536245, 0.04427353, -0.03797134, -0.03884834, 0.024073634, -0.014663197, 0.03505646, 0.011406042, -0.04469781, 3.7066638e-06, -0.0103216395, -0.014118053, 0.027415942, 0.023761753, -0.0457021, -0.005470384, 0.02680767, -0.008965991, 0.036163483, -0.03016497, -0.015100658, 0.024369184, 0.010641288, -0.009970807, -0.016320836, -0.0369064, 0.0029948838, -0.033400908, 0.0035033002, -0.033507705, 0.033324968, 0.022082653, -0.00139568, -0.01419016, 0.013515357, 0.00523863, -0.04053372)"
332,med,"(-0.042257763, 0.016776565, 0.028038789, -0.047243666, -0.048247624, -0.008609701, -0.0017065518, -0.0015461333, -0.013808884, -0.01247574, -0.039665688, 0.036731947, -0.04722476, -0.010530997, -0.012315821, 0.048675667, 0.017082814, 0.007713817, -0.04674369, 0.018650565, -0.014257181, -0.031920947, -0.0077900514, 0.00050535053, 0.029117536, -0.004207194, -0.006439112, 0.018883135, -0.0025390387, -0.022385538, 0.011634409, -0.037670113, 0.009931516, -0.048322298, 0.03220198, 0.00035385042, -0.031259097, -0.023204422, -0.04347631, -0.015386365, -0.046030212, 0.042714346, 0.03150015, -0.021083582, -0.03192822, 0.01099471, -0.0229298, -0.017443322, 0.043064166, 0.0012994632, -0.048088837, -0.016366076, -0.025890065, 0.00080488995, -0.04513302, -0.009302497, 0.0059649833, -0.007411778, 0.0024843588, 0.044521216, -0.04788461, -0.019973744, -0.008876599, 0.0283713, -0.027267266, 0.048571598, 0.04841901, 0.037453596, 0.039828982, -0.048619475, 0.029337887, -0.035606883, 0.033918742, 0.0017334707, 0.028117362, 0.029738393, -0.04343405, -0.038864113, 0.028931987, 0.019424845, -0.032105625, -0.00039883703, -0.048048187, 0.02128667, -0.0045685545, 0.032446075, 0.004145693, 0.02780715, 0.03264114, -0.033112004, -0.030946184, -0.021398593, -0.042581238, 0.04534198, 0.0018150583, 0.02700821, 0.031245802, -0.009653665, -0.0467327, 0.021456826)"
333,please,"(-0.00012506172, 0.039511565, -0.04469775, 4.4442713e-05, 0.03021903, -0.0427546, 0.027416233, -0.023928417, 0.021130208, -0.04287679, -0.027809132, 0.04111817, -0.042490363, -0.011457622, -0.039737523, -0.011708677, 0.041503754, -0.027582753, -0.02053218, -0.022917604, 0.023574386, -0.038949955, -0.045726907, -0.022260977, 0.03957415, -0.043784738, -0.0064129457, 0.0156315, 0.042147543, 0.02233329, 0.046140645, 0.046096113, 0.036192063, 0.007853664, 0.019277085, -0.02143743, 0.036142718, 0.0043163523, 0.021095086, 0.019512963, 0.005245447, 0.0051569827, -0.027965331, -0.032683432, -0.042167474, -0.011051606, 0.026184987, -0.019063974, -0.0038766488, 0.037952792, -0.040274285, 0.036075447, 0.045657847, -0.03334967, 0.013161931, 0.0029965416, 0.03210472, -0.04516212, 0.015759375, 0.012523238, 0.00040052086, -0.010360587, -0.021414805, 0.02386706, -0.049766958, 0.0176366, 0.023074817, -0.013128005, 0.015232015, -0.007166408, -0.039790668, -0.042250942, 0.04777776, -0.003081441, -0.019750714, -0.0368404, 0.009734251, -0.042001534, -0.014566563, -0.043630242, 0.013963465, 0.009015501, 0.02452482, 0.03479061, -0.0345667, -0.0030397177, -0.025076998, -0.031186963, 0.024670098, -0.022893537, -0.042510103, 0.016152386, -0.04788096, -0.005909849, -0.009167887, -0.009980403, 0.049699906, -0.027085269, -0.020148182, 0.03877273)"
334,SecureUSATalk,"(-0.048042465, -0.020237232, 0.03491361, -0.027157975, 0.022271704, 0.034533743, 0.043753173, 0.013255943, -0.035599805, -0.032579936, -0.04322293, -0.0059878603, -0.024055278, -0.021105243, -0.014413644, -0.031091094, -0.026015604, -0.04850048, 0.0122893825, -0.015916787, -0.010211337, -0.036006104, 0.041752327, -0.014596738, 0.0018051155, 0.0059324875, -0.0047565214, 0.044328857, -0.024043668, -0.04950278, 0.012562122, -0.041809928, 0.0140581615, 0.02013297, -0.02803799, 0.01639675, -0.019123662, 0.046542753, -0.0030663013, 0.011042666, 0.021133032, 0.030004408, 0.0051632524, 0.0259724, -0.036771905, -0.04769391, 0.043212023, 0.013843093, 0.0063839927, 0.017487872, 0.04586799, -0.012209047, -0.014857829, 0.038219977, -0.0019724853, 0.02276465, 0.016488228, 0.035036985, 0.016420078, 0.018782046, -0.004821062, 0.0153462775, 0.034742344, 0.0392388, 0.029255461, -0.028569866, 0.0069033876, -0.0016715415, 0.023409817, 0.036511037, -0.03689016, 0.023200992, 0.048666727, 0.021928038, 0.036417488, -0.028814245, -0.012680925, 0.005706966, 0.030193988, -0.037383936, 0.03232224, -0.03768114, 0.00835979, -0.02925601, -0.0131413825, 0.010045551, -0.003765501, 0.03726468, -0.005429603, -0.039259993, -0.00093501806, 0.0040055737, -0.03254292, 0.027028013, 0.007057119, 0.03647173, -0.049045432, -0.024503136, 0.0035891049, -0.01182244)"
335,IT,"(0.035351876, 0.038983773, -0.0330835, 0.032083917, 0.028835308, -0.04162445, -0.030593468, 0.03821862, -0.02885822, 0.0036386736, -0.011055838, -0.012703288, 0.0031261668, -0.010735821, -0.0011435263, 0.023745786, 0.029937673, 0.020176481, 0.045324158, -0.030982709, 0.020174477, 0.03864697, -0.022060728, -0.031983066, 0.042481843, -0.007844865, -0.02198813, -0.009039007, -0.0205202, -0.03902179, 0.02881923, 0.02395003, -0.047695138, 0.0029689297, 0.03791852, -0.0476725, 0.03822199, -0.0037001856, 0.014436852, 0.02379663, -0.038410485, 0.0054289587, 0.004748713, 0.028394286, 0.015274253, -0.04121854, -0.000114072114, 0.024877932, 0.022357967, 0.023405183, 0.03194255, 0.015614878, 0.0051569715, 0.00061998516, 0.017209996, 0.04963762, -0.04306828, -0.039739348, 0.015083764, -0.04701829, 0.016525809, 0.045542587, -0.048116244, -0.0055685528, -0.027932275, 0.007599842, 0.034691777, 0.038782705, 0.038806867, 0.033573333, 0.019843016, 0.0064630024, -0.048340466, 0.019074265, -0.03473599, 0.020414364, -0.012945484, 0.04004282, 0.028793577, 0.008372404, 0.035916958, 0.01040734, -0.034438778, -0.04460306, 0.0074302554, 0.024787728, 0.010982405, 0.004211355, 0.038148414, 0.0045848377, 0.034392145, -0.009494163, -0.019898081, -0.046221446, -0.043792713, 0.03340658, -0.043903615, -0.019309616, -0.026902711, 0.012914244)"
336,Peepsqueak,"(0.04021902, 0.04293332, -0.015504528, -0.022169877, -0.0011022314, 0.049030397, 0.026326168, 0.007201113, -0.014501642, 0.020244312, 0.034146454, 0.04551978, 0.016216721, -0.029149735, 0.034964506, 0.033085894, 0.03627434, 0.043957148, -0.021369517, -0.044333685, -0.04734806, 0.012214839, -0.034492098, 0.021131758, -0.017655946, 0.036987666, -0.047088016, -0.03466909, -0.040361524, 0.03163025, -0.01764226, 0.035561565, -0.0049847364, 0.018817697, -0.030360295, -0.018048145, 0.025911663, 0.039035644, -0.03188913, 0.0033859015, 0.005784441, -0.023708379, -0.038067866, 0.03235245, 0.02458347, 0.017288651, 0.045199063, -0.0018827431, -0.02004385, -0.022579968, 0.0052765384, -0.036374114, 0.027111877, -0.038807154, -0.0029525645, 0.031548772, -0.0414284, 0.0067722797, -0.0085601695, -0.022183789, 0.019630838, 0.0034832954, -0.03566078, 0.024398435, 0.0013639331, -0.0013331547, -0.03980844, 0.011272382, 0.015934657, 0.0020639896, 0.027606215, -0.016391657, 0.044410516, 0.018552218, -0.030087292, -0.03526491, 0.031665076, -0.027897716, 0.025630128, -0.007699169, -0.03649602, -0.04728725, 0.040545974, -0.017308723, 0.011304043, 0.022615504, 0.0071722753, -0.008191861, 0.035201374, 0.048241127, -0.01983434, 0.037559893, 0.014203135, 0.0035052784, -0.018592454, 0.029840741, 0.0041691065, -0.013661958, -0.038320147, 0.04705968)"
337,strong,"(-0.032965243, 0.020399261, 0.0034166463, -0.030855035, 0.013259303, 0.045263994, 0.04970712, 0.015513543, 0.026832167, 0.015718784, -0.033059917, -0.038078, -0.0446795, 0.02552868, 0.03276528, 0.035546247, 0.0065410137, -0.011884499, 0.013523612, -0.010091208, -0.028742267, -0.03755356, -0.007855702, 0.011956226, -0.004032649, 0.02430277, 0.025713157, -0.023136247, -0.045812715, -0.004355859, -0.0008999929, -0.027194858, -0.043062188, 0.03589375, 0.0010338202, 0.023306083, -0.016500663, 0.008947242, 0.0074767843, 0.002454318, -0.021428574, 0.009978641, 0.044331025, -0.033440687, 0.008240402, 0.025200915, 0.005447708, 0.0064319, -0.03122331, 0.02629881, 0.041665826, 0.04185346, -0.027034068, -0.02725103, 0.04171771, -0.008669458, 0.0013686791, -0.040183865, -0.01688676, 0.008359395, 0.015645873, 0.027537297, 0.033705343, 0.023485791, 0.018828604, -0.033018194, 0.015654992, 0.028046403, -0.04015871, 0.02756219, -0.034286454, 0.0067222007, -0.02219317, -0.0052063465, 0.0049888864, -0.029414058, 0.026169512, -0.018960154, 0.02003714, 0.029552702, 0.022626702, 0.026226845, -0.020741403, -0.0019267574, -0.02532711, -0.01029712, -0.017032076, 0.013909008, 0.03057069, -0.007920422, -0.03249061, -0.03051119, 0.010495305, 0.019742098, -0.023627615, -0.005436551, -0.047007155, -0.0032078624, 0.017113794, -0.04734471)"
338,endure,"(0.016136933, -0.021171903, -0.01814394, -0.005466055, -0.0047591217, 0.009275448, 0.036411796, -0.027118802, -0.016204488, -0.042469766, -0.00374756, -0.010368098, -0.004931189, -0.011484731, -0.031589866, -0.036025178, -0.041497447, -0.041226663, -0.03124547, 0.03872769, 0.03097314, 0.03470495, -0.014881812, 0.0020856746, 0.0013133772, 0.028200712, -0.019497931, -0.017265558, -0.04479599, 0.0046516657, -0.04324576, 0.005808197, 0.011022579, 0.04063389, -0.049447335, -0.044078697, 0.03173076, -0.03783027, 0.009831391, 0.0071651116, -0.03974395, 0.024224963, 0.006282497, -0.0018726699, -0.03353008, -0.029975045, 0.012845252, 0.034424733, -0.036694586, 0.007431615, 0.035437707, -0.047145784, 0.039370943, -0.011777688, 0.019735444, -0.034513522, -0.0137985125, 0.044411186, 0.038227286, 0.0044739954, 0.0127547495, -0.011447668, -0.044169974, -0.04917575, 0.03865597, 0.012046158, -0.030805945, 0.016970228, -0.030507565, -0.046785116, -0.03550545, -0.013451327, -0.02712785, -0.04391241, -0.032712005, -0.021200001, -0.042186964, 0.04937539, 0.039650533, -0.028444266, 0.044249956, -0.010258913, 0.044277016, -0.020359397, 0.0025273934, 0.022711877, 0.046389487, -0.008185804, 0.0067668073, -0.03995818, 0.00028611347, 0.033483777, -0.024735391, -0.0009044297, 0.0051668063, 0.04848809, -0.0487, 0.010632612, -0.030319488, 0.029403951)"
339,&,"(-0.018331897, 0.0037560463, 0.0046215057, -0.0115497, -0.020702958, -0.023518657, -0.03941711, 0.034598317, -0.025526691, 0.0402312, -0.02924267, 0.028508756, -0.006863665, 0.028802622, 0.015456092, 0.035791483, 0.0171072, -0.014019478, 0.02827764, -0.04658364, -0.0018610843, -0.0014487877, 0.0235692, 0.037707616, -0.04874022, -0.043261506, -0.010469519, -0.007771097, -0.0066191778, 0.039986197, 0.029328253, -0.0364665, -0.035365082, 0.037363503, 0.047530342, 0.048632946, 0.036974143, -0.03942467, 0.007811725, 0.029174242, -0.012329139, -0.034621168, 0.027331937, -0.045655083, -0.045912124, -0.0015897378, -0.032628894, -0.025570154, -0.021212412, 0.0052053705, -0.04706061, -0.008081831, -0.033851564, -0.025926555, -0.031221747, -0.009825122, -0.012284957, -0.028140677, 0.03057826, -0.04574714, 0.027992573, -0.015988339, -0.013374962, -0.00432273, 0.029656563, -0.027661776, -0.025163544, -0.009301472, -0.03000827, 0.048807632, -0.026394427, -0.02307861, 0.00010032579, -0.023804355, 0.020805683, -0.0037923083, 0.033933733, -0.02955923, -0.041794874, -0.038553156, -0.024067415, -0.038821556, 0.03218336, 0.020357672, -0.027067412, -0.02670529, 0.03366531, -0.027745236, 0.039283764, -0.028279101, 0.0030353777, -0.015647747, -0.037788033, 0.0031710863, -0.004151307, -0.020360196, -0.045723867, 0.03513472, 0.015125368, -0.029530525)"
340,â€,"(0.005263936, -0.049701642, 0.01299895, -0.045881607, 0.019298065, 0.0105011575, 0.010589279, 0.009930719, -0.010520209, -0.046605874, 0.046218943, 0.041065622, 0.0081572905, 0.018066715, 0.0077960603, 1.0538846e-05, -0.010846626, 0.032440733, -0.044104483, -0.023081494, -0.008543313, 0.015972767, -0.028953398, -0.030146612, 0.024922263, -0.010680951, 0.029989053, -0.029777337, 0.014096092, -0.027247583, 0.047950897, -0.03800652, -0.028503597, -0.020897686, -0.0011037365, -0.029725278, 0.015541051, -0.015552878, 0.008048285, 0.016022358, -0.022891402, 0.04099195, -0.041059207, 0.024959814, -0.049061693, -0.029256213, 0.028698955, -0.03710989, 0.008696042, -0.030006945, -0.0036388263, -0.039673388, 0.006159343, 0.01653428, 0.03100815, 0.0014696345, -0.036855817, 0.046526227, 0.027953077, 0.028429125, 0.02972133, -0.027852988, -0.027097702, -0.014269818, -0.011109114, 0.03339264, -0.0027002916, -0.013496973, 0.044970278, -0.03045305, 0.02465434, -0.030014658, -0.0020738244, -0.032217383, -0.0401497, -0.030319333, -0.031071497, -0.0011805408, -0.03910085, 7.6483935e-05, 0.04080126, 0.03420374, 0.004301261, -0.0021908283, -0.047859978, 0.014366474, 0.039120603, -0.029918743, -0.04529301, -0.021471037, 0.029749665, -0.048739947, -0.04035691, 0.041785154, 0.00021987036, 0.02389672, -0.021098567, -0.0035244338, 0.023621175, 0.029467944)"
