,Words,Vectors
480,get,"(0.020609204, 0.030697469, 0.0074604526, -0.020564962, -0.012533259, -0.01256324, 0.00035877153, -0.015909899, -0.031191612, 0.039248798, 0.03831477, -0.0035286918, -0.0030456781, 0.022135366, 0.03743272, 0.03157178, 0.030542854, -0.03581395, 0.0211179, -0.04622928, 0.0012827292, -0.035994124, -0.0050595514, -0.0041338094, -0.025490725, 0.04678086, 0.043884147, -0.04489664, -0.021357967, -0.013465919, 0.04256988, 0.038331043, -0.046301868, 0.03927571, -0.028270006, -0.0075815916, 0.044545446, 0.016847346, -0.046688236, 0.033923257, 0.011152841, -0.039808035, 0.031035434, 0.0034714937, -0.017506123, -0.005567409, -0.039651502, -0.007378448, 0.0346674, 0.0035948977, 0.029549185, 0.022978906, 0.045286182, -0.023379112, 0.00653591, 0.01589432, 0.01647358, 0.036417972, 0.032607425, 0.029995088, -0.0032449588, -0.01630298, -0.016078554, 0.02043401, -0.006797947, 0.031484988, -0.039644442, -0.03659884, -0.041749228, 0.031421553, 0.03721721, -0.040243518, -0.0073527806, -0.040325426, 0.04357339, -0.009298243, 0.022943165, -0.015563212, -0.012025047, -0.02806127, -0.048131537, -0.004165817, 0.043530215, -0.036202468, -0.0094587095, 0.016265068, 0.004293062, -0.026028384, 0.022308733, 0.0047955997, 0.018810045, 0.0006316677, -0.040292658, -0.023050189, 0.0146369, -0.018919362, -0.0047256574, -0.00034384802, 0.041812483, 0.02642845)"
481,BoulderFlood,"(-0.042873207, -0.040796157, 0.017937332, -0.039362736, -0.034934107, -0.010598607, 0.030438226, -0.025725914, 0.003003759, -0.054236572, 0.044658836, -0.0012633798, 0.024588093, 0.03728206, 0.05084463, -0.037428398, -0.054046337, -0.039802175, -0.011223836, 0.042228594, -0.04303828, -0.001406624, -0.033382125, -0.005990141, 0.0024423325, -0.044152122, 0.03245901, 0.041208982, -0.039041992, 0.026621675, -0.04443634, 0.0053460496, -0.0035176172, 0.023067903, 0.03669418, -0.045076836, 0.0065854713, -0.013326375, 0.029065, 0.012945465, -0.03971194, 0.032144196, -0.013315433, -0.0038393245, 0.008854681, -0.012373441, -0.0061995992, 0.017565304, 0.04013856, -0.017624559, -0.014290389, 0.010611516, 0.022623828, 0.016202912, -0.025273718, -0.029198948, 0.000110533074, 0.03488584, -0.027515512, 0.037328888, 0.023374043, -0.028668243, 0.047864012, -0.010581935, 0.01056976, 0.0146934595, -0.0009592603, 0.031441856, 0.0007253456, 0.032816295, 0.020583203, -0.02308266, -0.0063899285, -0.00097096525, -0.016037237, 0.044070028, 0.022573289, 0.022419665, 0.016691718, -0.016731335, 0.02859467, -0.04324737, 0.00036044721, -0.03891221, -0.031083912, 0.004962695, 0.035092197, 0.01587124, 0.054255515, 0.005588748, 0.011746125, -0.002684479, 0.0060405065, -0.031590328, -0.05010016, -0.039329916, -0.0037757386, 0.0044604596, -0.037890226, -0.0020256976)"
482,7News,"(-0.00096492644, -0.025908696, 0.030861987, -0.027635047, 0.038069375, -0.051060457, 0.045727123, 0.016568927, -0.009013512, 0.030041393, 0.012612345, 0.025816886, -0.011418561, 0.04293634, -0.03554922, 0.010594647, 0.016354285, -0.0028403993, 0.0038094926, -0.04733502, 0.006586049, 0.018945161, -0.040352616, -0.028792832, -0.010746907, 0.033939738, -0.038776807, 0.017296696, 0.040005773, 0.0020995378, 0.04286613, 0.02566799, 0.047572255, 0.023687823, 0.020535773, 0.018510694, -0.025499593, -0.017461786, 0.042389125, 0.015377431, 0.014954199, -0.0060361526, 0.0033848672, 0.025845114, -0.028014675, 0.02650492, -0.012608814, 0.037935134, -0.015168415, 0.023375146, -0.020399772, 0.0087192785, -0.01594931, 0.026834833, 0.025706407, 0.03802484, 0.025658, -0.00074788445, -0.022405153, -0.03119667, 0.025233269, 0.032550577, -0.03045422, -0.031037157, -0.03760286, 0.009563581, -0.01755465, 0.053626124, -0.0038221052, -0.032244604, 0.020258538, -0.013198187, 0.046358723, -0.0057236482, -0.02526687, -0.03935187, -0.033658594, -0.0473204, 0.045147628, -0.039935566, -0.028789585, 0.033261403, -0.000115452014, -0.032432742, 0.031177506, -0.010782977, 0.037640855, -0.0040199384, 0.038611148, 0.0070342924, 0.03284895, 0.01079281, 0.003569297, -0.0152143845, -0.043923344, 0.013987181, 0.021927552, 0.03743376, 0.048655834, 0.025337106)"
483,HemaMullur,"(-0.029812643, 0.030826094, 0.014728304, 0.0073122056, 0.019164488, -0.013059837, -0.03867195, 0.039899945, 0.02770701, 0.0035123867, 0.05106364, 0.021748595, 0.03659888, -0.02671479, 0.036338918, -0.0014000882, -0.04178096, -0.0010762826, 0.021860534, -0.01949369, -0.03353905, 0.0291722, 0.034995113, 0.011202415, 0.013623382, 0.03575751, 0.044677444, -0.012910792, -0.023731356, -0.032988325, -0.00114623, 0.029471345, 0.012096837, 0.041468896, 0.0018428006, 0.021295814, 0.008693994, 0.004879156, -0.0047697686, -0.039312895, -0.022791248, -0.02166204, 0.00071703154, 0.008947572, -0.045539062, 0.01670347, -0.020631665, 0.016153023, -0.050441135, -0.029254876, 0.011244166, -0.036808938, 0.010612849, -0.021976413, 0.0033945167, 0.0123034585, 0.014547025, -0.000118103664, -0.04320922, 0.02281963, 0.022028625, 0.049695734, -0.03802168, 0.0016390922, 0.009942643, 0.02304223, -0.036943097, 0.008327615, 0.002774609, -0.032347746, -0.02965297, -0.042447332, -0.03541778, 0.028213117, 0.02303032, -0.009435116, -0.0069516613, 0.054339655, -0.021215435, 0.030350382, 0.05324324, -0.013432276, 0.0204127, -0.047690053, -0.026892535, -0.024301086, -0.0018388265, -0.0376925, -0.041550666, 0.003467943, 0.033969846, -0.0069957357, 0.0075352443, 0.020077242, 0.03352515, -0.00871296, -0.0024756987, -0.03408955, 0.0038363456, 0.052482277)"
484,ChairmanGordon,"(0.019616637, 0.021779511, -0.023816992, -0.012897063, 0.028796945, -0.0022065751, 0.02726804, 0.011520408, 0.040624324, 0.029867735, 0.04773314, 0.0035709515, 0.046279762, -0.049795806, -0.038814962, -0.0167287, 0.008203946, -0.026930595, 0.019588891, 0.02591962, 0.049775567, 0.007023193, -0.022659017, -0.01536436, 0.0020912662, -0.041685473, 0.0055996403, -0.0050557256, -0.002005875, 0.020419013, -0.008195411, -0.030266846, 0.0014896505, -0.0083751455, 0.04301467, -0.029814983, -0.042174317, -0.03730154, 0.042953957, -0.022284448, -0.0058904067, 0.030667257, -0.033942126, -0.0028198957, -0.0288944, 0.0016239882, -0.041406713, -0.047462475, -0.046560824, -0.028321803, 0.04377911, -0.02270484, 0.04451679, 0.016028617, -0.02798078, 0.01706412, -0.0028189905, 0.04323173, 0.016099487, 0.03747401, -0.033190906, -0.0324736, -0.008841585, 0.043384466, 0.04151057, -0.042978384, 0.028335396, 0.03148284, 0.015754785, 0.015225437, 0.0029351935, -0.0152555, 0.0463312, -0.04727875, -0.042847503, 0.0034008399, 0.02172986, 0.03226341, -0.025254799, -0.028415859, -0.010489155, 0.04886249, -0.0128279105, -0.010897435, -0.019640267, -0.043811288, 0.01037072, -0.047553252, 0.034319114, 0.04785149, -0.024044728, 0.0071290247, 0.0006768219, -0.027290834, -0.023427714, 0.016638603, -0.026456594, -0.017266594, -0.039649487, 0.028561506)"
485,QC,"(0.03361554, 0.010651909, -0.030840015, 0.0007921681, -0.020357443, 0.02080759, -0.0032275543, 0.007828139, -0.00843662, 0.005033992, 0.024912212, -0.009101082, -0.047108304, -0.027640237, -0.03209825, -0.0020301826, -0.047345508, 0.020504545, -0.02138598, 0.022282552, -0.03520626, -0.044425394, 0.003894139, 0.004284598, -0.03261553, -0.005583573, 0.02502698, -0.03691585, 0.041718114, 0.04576962, -0.022532845, 0.036220018, -0.016371451, -0.015350819, 0.016804222, -0.048102774, 0.004000999, 0.045652125, 0.048173916, -0.049163986, -0.010889899, 0.01587056, -0.006905474, -0.0021931417, 0.03687184, -0.001312267, 0.022885349, 0.014024641, 0.00016440079, -0.035309494, -0.03360796, 0.04486597, 0.031193148, 0.006240081, 0.04992981, 0.04038245, 0.026189808, -0.031386793, -0.0023024902, 0.023381103, 0.0068345293, 0.021383021, -0.018474199, -9.403378e-05, -0.028247654, 0.046566334, -0.006300606, 0.022013273, 0.017766122, 0.020749021, 0.020796482, -0.012671698, 0.0137335695, -0.0047588237, -0.011065163, -0.011791624, 0.007637322, 0.0124160275, -0.03402003, -0.0404045, -0.04858587, 0.024728905, -0.022952927, 0.01763903, -0.030314004, -0.0062508956, -0.02771734, -0.032208838, -0.039739512, -0.014949061, -0.046835937, -0.021299172, -0.0018253811, -0.049735095, -0.030895138, 0.046473872, -0.0108267665, -0.047558285, -0.026156997, 0.015377734)"
486,peak,"(-0.008918576, 0.012869138, -0.008574998, 0.057535775, -0.04700967, 0.030566262, 0.036691524, -0.034011126, 0.043357607, -0.024306538, 0.011793892, -0.029314425, -0.024906173, 0.009481189, 0.0074711563, 0.019026957, 0.017556233, -0.035867613, -0.042050872, 0.05108818, 0.022083571, -0.013852044, 0.017087765, -0.04790746, -0.010099973, -0.022813423, 0.051646333, -0.035280906, -0.031366587, -0.011229236, 0.042286117, 0.02885709, -0.023140118, 0.029897677, -0.032737233, -0.0050600995, -0.054591168, -0.010585421, 0.0005293158, 0.013872965, 0.0036680219, -0.04015983, -0.023318183, 0.02846655, 0.019519877, 0.010184137, 0.011943599, -0.00012298333, -0.020218428, 0.024314523, -0.032847475, -0.008447255, -0.051268432, 0.024429817, 0.03460753, 0.011709931, -0.016096542, 0.02750502, -0.005941158, -0.061669987, -0.028335929, 0.060600087, 0.011070198, 0.0291111, 0.039159056, 0.055413682, 0.006167567, -0.026631339, 0.01326001, -0.04854877, 0.017749086, -0.011972617, -0.017704923, -0.0025670754, 0.004328006, -0.0033517731, 0.029385176, 0.004651557, 0.045567404, 0.0029804176, -0.031475652, -0.053006977, -0.022299951, -0.029381376, 0.03490838, 0.030290952, -0.042757038, 0.03320174, 0.019093234, -0.020597408, -0.02027312, 0.03701474, -0.029584153, -0.0141198365, 0.05293613, -0.011002142, 0.01263451, 0.04109745, 0.008706485, 0.044186406)"
487,REPORTS,"(0.028576983, -0.0085011255, -0.052707702, -0.024753805, 0.031096905, -0.0308908, -0.04039496, -0.04068778, -0.005220564, -0.004252735, 0.032509238, 0.016878251, 0.031725924, 0.017948616, -0.00863752, 0.03778042, 0.010598001, -0.0349147, -0.005490259, -0.042558555, 0.0042341202, -0.018185636, 0.043626618, -0.010778955, 0.055023488, -0.03320292, 0.012878769, 0.021410933, 0.041524023, -0.026934214, 0.008726617, 0.012794133, 0.044586588, -0.010495715, -0.0298152, 0.039654724, -0.023829317, 0.013169837, 0.026746614, -0.035156563, -0.025030257, -0.003529531, -0.03406808, -0.02174675, -0.040571615, -0.04703623, 0.053326085, 3.233624e-05, -0.008953199, 0.03966539, -0.016543517, -0.028151287, 0.0066991313, 0.027927317, 0.051989183, 0.0362979, 0.00988842, -0.023621509, -0.027284209, 0.024286043, 0.0514842, -0.013843317, 0.039742358, -0.016313927, 0.020775272, -0.028617604, -0.027743215, 0.020022307, 0.0021106615, -0.019009244, 0.028292745, 0.038009144, 0.021944001, 0.014937258, -0.040003855, -0.042964313, 0.018488428, -0.021723963, -0.026818024, 0.00091402134, -0.049417716, -0.045529686, -0.028669918, -0.024113342, -0.04927231, -0.01637455, 0.049087103, -0.049522515, -0.015631473, -0.008304969, -0.03142494, 0.016972985, 0.019416507, 0.011318316, -0.03354802, 0.006227552, 0.001679572, -0.037559293, 0.03164235, -0.031845555)"
488,meal,"(0.00021400303, 0.021976892, 0.020632315, 0.0018261671, -0.0026875734, -0.016232751, 0.036542665, 0.0046047196, 0.0405023, 0.018649053, 0.011610784, -0.0017272606, -0.026136924, -0.049114775, 0.018208433, -0.0023915656, 0.044055473, 0.017031375, 0.006237339, 0.046978723, -0.04638907, 0.0403088, 0.038219217, -0.025486981, -0.048023608, 0.04035571, 0.013197374, 0.008150268, -0.03972728, -0.028083444, 0.0077121854, -0.02735554, 0.03462993, -0.024100889, 0.017069902, -0.00015933439, -0.03717693, -0.0027616508, 0.042131472, -0.03044982, 0.008759059, 0.003968347, 0.016555194, 0.019396339, 0.020531062, 0.011196863, 0.02265979, 0.022832286, 0.019858722, 0.026159178, 0.029272903, 0.0342339, 0.04289457, -0.029916966, 0.016340997, -0.03813677, 0.03678644, -0.007393934, -0.011964094, 0.026427452, -0.030190265, -0.0056273565, -0.025310922, -0.04985974, 0.029398035, -0.04825777, 0.014038157, 0.048133556, -0.020701349, -0.030020012, 0.038700853, -0.013125908, 0.019813564, -0.03779633, -0.028738951, -0.010120653, -0.027929533, -0.00082618, -0.011150349, -0.012860965, -0.031592656, -0.021808136, -0.04297168, -0.0074846745, -0.024067247, 0.026333477, -0.029652333, 0.026315045, -0.04149158, -0.034495104, -0.02543714, -0.022648204, -0.021894634, 0.014108982, -0.0016621947, -0.029064406, 0.025300149, 0.017834853, -0.0008953698, 0.014566753)"
489,LEVEL,"(-0.03133205, -0.03490986, 0.019155933, -0.024650618, -0.0016133968, 0.009638392, 0.025255483, -0.04841734, 0.05564435, 0.036902048, -3.932343e-05, -0.028194731, -0.022732671, 0.041446295, -0.002666603, 0.007905224, 0.035673622, -0.006141266, -0.031682163, 0.006276704, 0.015095046, 0.019546218, -0.053266376, 0.020512667, 0.009364625, -0.00030192523, -0.0011067252, 0.017596647, -0.033069663, -0.01560362, 0.0077467924, -0.019916827, 0.010033749, -0.01748774, -0.040988762, -0.038386766, -0.011443724, 0.02766184, -0.010673287, -0.050251074, -0.0023756202, -0.029797433, 0.001852672, -0.034203224, 0.011307014, 0.0310205, 0.0029176343, -0.012772397, 0.003227063, -0.04883513, 0.011624909, -0.05122907, -0.06455069, -0.01815997, -0.03980414, 0.020867892, 0.027052501, 0.0072131716, -0.043808945, -0.029313138, -0.010335092, -0.011802606, -0.03606559, -0.02757427, 0.02846016, 0.04364104, 0.03395877, -0.017348414, 0.05317046, -0.022457827, 0.026775429, 0.017767556, -0.014132444, 0.0026137286, 0.02160852, -0.03255081, 0.05741005, 0.015520932, 0.03127286, 0.008135686, 0.02819428, -0.006573299, 0.0643019, 0.0044753323, -0.03363919, -0.0429351, 0.03189042, 0.032040417, -0.011377172, 0.05372292, -0.009956246, -0.010946439, 0.0013301482, 0.006840747, -0.025968682, 0.02068011, 0.041956086, 0.007713457, -0.025279362, 0.0017011807)"
490,send,"(0.0027387962, -0.009132732, 0.022476505, 0.02157155, 0.043130767, -0.025182916, -0.030288054, -0.021171713, -0.031254936, 0.02947035, -0.01998576, 0.0074931756, -0.038361788, -0.005620338, 0.0076384656, -0.0044706576, 0.047129717, -0.03485625, 0.008155145, 0.002072025, -0.011365127, -0.016442657, -0.033673286, 0.01185336, 0.028993916, 0.04695305, -0.017971922, 0.032189894, -0.025975918, 0.03802922, -0.02011912, 0.026039485, 0.019735422, 0.04735947, 0.0254738, -0.00014965609, -0.019578243, -0.009526335, -0.017340828, 0.03486378, -0.023979664, -0.015201855, -0.023074616, 0.01130674, 0.019148637, 0.043637644, -0.013886631, -0.0098308325, -0.037456952, 0.02601428, 0.032229725, 0.0024448745, 0.016065467, -0.047221374, 0.024105456, -0.026510192, 0.048248004, -0.003040433, -0.03891424, 0.024727728, -0.041861486, -0.04164679, 0.0117636435, 0.047762405, 0.013309423, -0.016158618, -0.045982208, 0.029692877, -0.024334526, -0.014219202, 0.011342417, -0.035473384, 0.034867097, -0.00022833422, -0.02229166, 0.013246808, -0.004888285, 0.041903686, -0.0013109818, -0.036556423, 0.012176074, 0.006653905, -0.043686282, 0.014913391, 0.01483262, -0.040773332, 0.03450911, 0.013256576, 0.00476278, -0.03476304, 0.041811336, -0.013209976, 0.018259857, -0.011883162, -0.00439813, 0.041747633, 0.04395846, 0.028043102, -0.009740151, 0.03520074)"
491,issue,"(-0.039473463, 0.004095245, 0.031089578, 0.0020078793, 0.027799938, -0.009283759, 0.011957489, 0.011896145, 0.0017396212, -0.014626026, 0.03544915, 0.021317545, -0.02971015, -0.01761216, -0.044405308, 0.035368804, -0.021304464, -0.035969365, -0.008689702, -0.035068907, 0.04433885, -0.021135641, 0.023717556, 0.048672233, 0.021694455, 0.03982811, -0.033724643, -0.010377862, -0.046366014, 0.00056437403, 0.037727956, -0.002968859, -0.045295548, 0.0030520782, -0.0011174195, -0.038068257, -0.012117315, -0.01553154, 0.022399556, 0.03865001, -0.0142195225, 0.00088477135, -0.0021535046, -0.0013704076, -0.047398116, 0.0260644, 0.034005072, 0.026627827, -0.04838122, 0.031133924, 0.010468863, -0.006272234, 0.01871873, -0.015024077, -0.016221203, -0.001719214, -0.02657832, 0.020693783, 0.04008848, 0.020979177, -0.010423113, 0.035711456, -0.014174987, -0.023770893, 0.009747338, 0.04504731, -0.047467686, -0.04559336, 0.015626077, -0.04488598, -0.00954945, -0.02948512, 0.040697638, 0.025495898, 0.013378087, -0.038854193, 0.040597986, -0.009725571, 0.040313195, 0.022772733, 0.040694285, 0.022966746, 0.049490366, 0.035179187, 0.04165295, -0.014078677, 0.0015791431, 0.033848915, 0.003337253, -0.003921699, 0.006673407, 0.006866552, -0.032584477, 0.01299322, 0.0013953075, 0.0048542395, -0.040993094, 0.023306381, 0.005441606, 0.04464293)"
492,Concepcion,"(-0.03435673, -0.045791995, 0.018950585, 0.027958814, 0.036508154, 0.04056244, -0.00025020912, -0.0248379, -0.032172896, -0.030711008, 0.02611084, 0.00283017, 0.011925209, -0.02263756, -0.013100278, 0.017293338, 0.019034076, -0.0041190386, 0.035016906, -0.002603341, -0.031593896, -0.018239569, -0.019655144, 0.020194147, 0.032895315, -0.0066226013, 0.03578807, 0.00080337375, 0.024827193, -0.012183212, 0.046498958, -0.029198755, 0.021097008, -0.005446326, -0.048466362, -0.016331375, -0.003567122, -0.0129729025, 0.005502939, -0.029209185, -0.024497688, 0.049786333, -0.02563702, 0.039763, 0.036367502, -0.03730439, -0.042678203, 0.018680427, 0.006847523, -0.016616333, 0.013992216, -0.023774719, 0.014731277, 0.0027979985, 0.0073151104, 0.012743775, 0.021056656, -0.031634152, 0.041535977, 0.044670094, 0.012454353, 0.0223783, -0.025729692, -0.0296991, 0.009650469, -0.045002498, 0.02373064, -0.008869827, 0.0061507598, -0.00037976354, -0.009128701, 0.023536112, 0.008249082, -0.02646686, 0.030402336, -0.032765687, -0.02523079, -0.029478956, 0.040481362, 0.04391713, -0.04456836, -0.007355906, -0.016317427, 0.020199645, 0.04792216, 0.03517658, 0.01823498, -0.03686758, -0.032509375, -0.02715925, -0.02847216, 0.032465447, 0.0051788464, 0.01596767, -0.0045654178, 0.031021763, -0.04849899, 0.046652723, -0.02022922, 0.046603505)"
493,MikeNelson247,"(0.041380215, -0.028722083, 0.031888846, 0.011194825, -0.038361013, -0.042182304, -0.04190868, -0.0048058406, -0.042975105, 0.04299769, 0.031845216, 0.01401991, 0.044543926, -0.04233996, 0.0290712, -0.034426164, 0.005651355, 0.0003541708, -0.007240653, 0.002384223, -0.00031010062, -0.00597886, 0.0073121563, -0.029147565, -0.0048373938, 0.0022579208, -0.00913211, 0.04229149, -0.010507546, 0.005510498, 0.008870792, 0.048547257, 0.042754877, -0.0049349554, 0.036569763, 0.03715265, -0.0055400133, 0.0092269555, 0.03530356, -0.022065092, 0.0389102, -0.008848883, 0.046870913, -0.019615639, 0.04999793, 0.021369722, 0.04383648, 0.027133893, 0.019175801, -0.013536371, -0.029361283, -0.045560706, -0.022832012, 0.009821307, 0.029034767, -0.028637564, 0.03505448, 0.035613645, -0.011520933, -0.029021466, -0.026601339, 0.04212025, -0.0073639527, -0.037802674, 0.028913703, -0.023535049, 0.03337946, -0.007530153, 0.046964895, -0.025011003, 0.016638506, 0.021488238, 0.006011449, 0.00050054863, -0.04687191, -0.03238453, -0.021104706, 0.011407483, -0.006959617, 0.029201988, -0.008811604, -0.015921842, 0.045172248, 0.0023374073, 0.021796528, 0.011192203, -0.018097542, 0.020773936, -0.03790457, 0.012582507, -0.03822591, 0.031897116, 0.016738046, -0.03479717, 0.03141919, -0.021778906, -0.025943888, -0.04910946, -0.0014457479, -0.029285407)"
494,TrevorHughes,"(-0.01874476, 0.0047755316, -0.037260465, -0.02341613, 0.0060688457, -0.035734635, 0.04079984, -0.003325704, -0.031100292, -0.0007259731, 0.039839704, 0.039969426, 0.03955995, -0.003862611, 0.019935498, -0.0006081784, 0.041512504, -0.044340994, 0.018352695, 0.015674312, 0.04063697, -0.043738354, -0.026088241, 0.02315735, 0.014247036, 0.03544508, -0.04353365, -0.031057315, 0.0005787256, 0.027631272, 0.03943418, 0.03683939, 0.049061537, -0.0077862698, 0.01187943, 0.013767684, -0.015926294, 0.034228172, 0.02055726, 0.051853605, 0.01982953, 0.040482897, -0.026799943, -0.011209999, 0.02331963, 0.0016720265, 0.029199233, 0.037339933, 0.039449338, -0.016790913, 0.03300419, 0.02038568, 0.039783947, 0.0059630605, 0.020463832, 0.0078025605, 0.03972281, 0.02403105, 0.057606958, 0.040015135, -0.016555639, -0.020440457, -0.0006483686, 0.025949558, 0.041442078, -0.04678632, 0.036342755, -0.0017028648, 0.03087128, 0.043187845, -0.047946814, -0.015844597, -0.024827497, -0.015483926, 0.04778378, 0.0016139627, -0.025523875, -0.03009121, 0.043173496, 0.0016845233, -0.04951169, -0.0064675715, -0.0039324732, 0.033510488, 0.036254313, -0.0005521367, 0.03134495, -0.04970028, -0.021155884, -0.01067473, 0.025516028, 0.005728475, -0.0073653236, -0.032244712, 0.031700395, -0.019538961, 0.015075538, -0.052925315, 0.001143964, -0.0014207128)"
495,grind,"(-0.041380834, 0.036176085, -0.04104466, 0.036238056, -0.00865968, -0.025232285, -0.040822282, -0.0004384225, -0.050762955, -0.008212872, 0.0046901316, -0.031804413, 0.03580688, -0.018861191, -0.015897764, 0.035820656, -0.048478473, 0.004324385, 0.018431239, -0.0010635293, -0.020977927, 0.008300092, 0.03077731, 0.002288731, -0.025123026, 0.028576143, 0.039079957, 0.0042617326, 0.007199375, -0.02334039, 0.041503888, -0.040055227, 0.002076273, 0.005109565, -0.040953618, 0.03317777, 0.055414338, 0.010141139, 0.021885475, 0.040836483, 0.040172223, 0.017745981, 0.00074848573, -0.015693504, -0.00061089575, -0.029058324, 0.020707663, 0.010737627, 0.010873353, -0.041118763, 0.036629062, 0.04525232, -0.021987079, 0.00045551354, 0.013833203, -0.042499922, 0.040885158, -0.038267523, 0.036021847, 0.001368254, -0.040293265, -0.036702316, 0.011560789, -0.035274547, -0.031287227, 0.015330186, 0.044988662, 0.051438626, -0.045103364, 0.002613389, -0.03781259, 0.0400187, 0.04217813, -0.035069454, -0.020290693, -0.024203839, -0.017567005, 0.018247394, -0.033058386, 0.022016838, 0.030847602, -0.018000633, -0.03424748, -0.03596287, 0.04077026, -0.0033861864, 0.022497928, -0.037202634, 0.048794724, 0.008176737, 0.009419275, -0.0067631984, 0.0022556852, 0.01270264, -0.009291004, 0.046643768, -0.015861267, -0.026988633, 0.026516477, -0.017658586)"
496,REWARD,"(-0.00029963255, -0.0406878, 0.010415614, 0.047293436, 0.03758191, -0.02064464, -0.02220552, -0.036252428, -0.03409338, 0.032784607, -0.02929591, -0.02180319, -0.018896306, -0.011410881, 0.03051566, 0.0062692985, 0.0272444, -0.017112173, -0.017214142, -0.026690543, 0.027466122, 0.019418348, 0.019297685, 0.047374677, 0.014920089, -0.025244404, 0.0020212159, 0.02689905, -0.012790967, 0.031299617, 0.0016144142, -0.009577371, -0.009559989, -0.008840155, -0.026066601, -0.03658936, 0.033996034, 0.04569486, -0.0036169663, 0.04978666, 0.008684348, 0.0067610964, -0.013015617, -0.0059812777, -0.01157565, -0.01871109, -0.0120706335, 0.026490618, -0.038647175, 0.0075675845, 0.009585142, -0.042789448, -0.011005938, 0.023532066, 0.01411866, -0.014799297, 0.02677859, -0.028643573, 0.030714143, -0.030792499, -0.01073711, -0.017899524, -0.011034153, 0.025839392, 0.022945095, -0.0041686893, -0.029563976, -0.041472137, 1.2136996e-05, -0.03678149, 0.014899816, -0.045539726, 0.022638608, -0.023806775, -0.048177134, 0.0075236186, -0.025260245, 0.04509821, 0.022813428, -0.0063895956, -0.044246495, -0.034143496, -0.035672437, 0.009347163, -0.038284134, -0.022938896, -0.041428614, 0.02620839, -0.044452738, -0.006635487, -0.0127677545, -0.01638664, 0.008718777, -0.047846556, -0.02881223, 0.025938418, 0.020887975, -0.034458887, -0.04523592, 0.028159011)"
497,Scotiabank,"(-0.04657891, -0.018914549, -0.053273823, 0.025720757, 0.008033019, 0.043502454, 0.027648697, 0.013240407, -0.013045708, -0.052290943, 0.0113955885, 0.044501685, 0.004998112, -0.0065249545, -0.022195186, -0.02809823, -0.046410542, 0.024722898, 0.016565342, -0.044959396, -0.013629071, -0.043683097, 0.01220819, -0.0013505296, 0.05058272, 0.03886344, -0.011101363, 0.04162092, 0.019155154, -0.009399001, 0.013645738, 0.015311842, 0.02807239, -0.009293847, 0.00829917, -0.015148758, -0.012574673, 0.0017068586, 0.039068907, 0.022092704, 0.0110202655, 0.016241571, 0.007129068, 0.033795524, -0.035119236, -0.008359333, -0.017074479, 0.02613463, -0.035255782, 0.030742137, 0.05180026, 0.0036879263, 0.047283214, -0.012352138, -0.023943072, 0.005454701, 0.023701258, 0.0032407967, -0.014959239, -0.010283622, -0.041145384, 0.036431186, -0.02042187, -0.03235927, 0.015577556, -0.039529584, 0.026914855, -0.040172122, -0.030782267, -0.014841517, 0.016645418, -0.020058043, 0.045573615, 0.042044885, -0.03959658, 0.05024568, -0.0127523495, -0.018544236, 0.0055671134, 0.028947283, 0.021821704, 0.008629768, 0.01908416, 0.020576397, -0.02118589, 0.050560474, -0.016859088, 0.013461312, 0.0034214135, 0.041588753, -0.004603131, 0.046183765, -0.030560253, 0.01846912, 0.037777744, -0.011588834, 0.014604425, 0.03035932, 0.053146664, 0.03536293)"
498,Reports,"(0.003855206, -0.017391276, 0.026772346, -0.03678931, 0.032796744, -0.0024762265, -0.009201884, -0.017836608, 0.025080387, 0.024624262, 0.041415703, -0.030726863, 0.027307283, -0.000725735, 0.014762115, 0.03524394, 0.047300827, 0.030833725, 0.00617354, 0.007862605, 0.04008087, 0.03738339, 0.0050500855, -0.018460859, 0.031405654, -0.046439398, -0.017332744, -0.016555987, -0.037347734, 0.0053957216, -0.04650047, -0.026121533, -0.03599701, 0.048587468, -0.0027840622, -0.017756522, -0.042900253, 0.01726545, 0.03065003, 0.007506598, -0.014978457, 0.013441864, 0.02808417, -0.00050790235, -0.034919463, -0.03895272, -0.023277868, -0.010986745, -0.004811097, -0.016225647, 0.04936904, 0.026329044, -0.044447314, -0.03565961, -0.0026503801, 0.043566298, 0.0058789626, 0.024044242, 0.014113296, 0.012902115, -0.010791801, -0.008728944, -0.008033372, 0.027288582, 0.018727396, -0.04289061, 0.042292226, 0.0038237944, -0.04425757, -0.0036281943, -0.019572569, -0.02058561, -0.041086555, -0.01191777, -0.04885144, -0.04352466, 0.008271895, -0.042292226, 0.043152, -0.007999074, -0.034475304, -0.046438385, 0.008521806, 0.002916038, -0.040165327, -0.0116423145, -0.03897922, -0.009351768, 0.009747874, 0.01767515, -0.011996627, 0.008534946, -0.034471262, 0.002398897, -0.042761028, 0.022054758, 0.043542694, -0.04809325, -0.03651048, -0.026640726)"
