,Words,Vectors
443,REMAIN,"(-0.045085646, -0.039477922, 0.041041423, -0.0001532659, 0.0038101785, -0.0036038384, 0.0047591105, 0.043611374, -0.011386313, -0.012083195, 0.0060714595, -0.013285913, -0.014575254, 0.0260177, -0.015775692, 0.025892887, -0.02818842, -0.0051861517, 0.013405707, -0.03656144, 0.032738034, 0.03490926, 0.00871259, 0.0041475296, 0.047378015, -0.027728105, -0.034718074, 0.029080357, 0.021957327, 0.02809408, 0.016776744, 0.049601827, 0.022217538, 0.016636383, 0.032968987, -0.023467565, 0.04095033, 0.04424833, -0.025898457, -0.035005283, 0.014489863, 0.021855954, -0.0154240355, -0.012793921, 0.022236798, -0.032643963, 0.02208164, -0.025409436, 0.010354221, -0.042752028, 0.03157114, 0.0036283024, 0.011451554, 0.014249433, 0.034782026, 0.022392537, -0.0073324554, 0.034508277, 0.026146028, 0.045193408, -0.019491745, -0.026059687, 0.041337553, -0.0036671273, -0.032860555, 0.007177066, -0.0044314153, 0.034321938, 0.04423556, 0.044282366, 0.010530151, 0.0033508167, -0.045471083, 0.0071570165, 0.013517942, 0.04927974, -0.016196001, -0.0125132315, -0.00572145, -0.021048678, 0.021433342, 0.027980935, -0.0112896785, 0.043158654, 0.023803536, 0.0150779225, 0.021533933, -0.044298124, -0.028414655, 0.04808763, -0.027944243, 0.02296025, 0.043444205, 0.016339865, 0.043589544, 0.018475164, 0.0039497986, -0.040731918, 0.01760533, 0.013973843)"
444,register,"(0.04504336, 0.03910962, 0.025795769, -0.033752955, 0.0212476, -0.015438318, -0.006446503, 0.011305429, -0.033643924, -0.027928054, -0.04495535, -0.001405932, -0.029662525, -0.021967603, 0.020626772, -0.0077267177, -0.03150301, -0.0060634837, 0.015810836, -0.030579925, 0.024663758, 0.01586486, -0.0407796, -0.014073454, 0.047467377, -0.038798608, 0.046493504, -0.008906912, -0.04634699, -0.032637917, -0.021748722, -0.038030088, -0.032393157, -0.0055462234, 0.03609847, 0.013653766, -0.0034379587, 0.0224039, 0.029793385, -0.039652325, 0.031535182, -0.018991828, 0.0082907565, -0.020090295, -0.029848684, -0.030918885, 0.042229507, -0.016408384, -0.042252984, -0.011881731, 0.04252987, 0.029913496, -0.049990464, -0.028968036, -0.007511057, 0.009138156, 0.03845111, 0.0046606883, 0.030681197, 0.018487658, -0.018277861, 0.0127190985, 0.017959308, 0.048225317, 0.028596807, -0.020894099, -0.038887452, -0.0024461038, 0.026818823, 0.032637786, 0.030173097, 0.03239428, 0.011639953, 0.032123994, 0.022203352, -0.032539032, 0.042339, -0.0030815713, 0.027796496, -0.020336544, 0.0308082, 0.024262082, -0.011319529, -0.046537388, -0.018853677, -0.03654616, -0.033112694, 0.022684943, 0.015498076, -0.047962606, 0.04818571, -0.0424588, 0.03248665, -0.038849473, 0.012433685, 0.019258332, -0.0489087, 0.03279649, -0.0003912449, -0.025807275)"
445,DAWSON,"(0.0095933275, 0.029292516, -0.041278914, -0.030095458, -0.018746508, -0.042519987, 0.021500107, -0.016924571, 0.0514938, 0.040450186, 0.033585154, -0.04067341, 0.014742442, -0.008782411, 0.04005155, -0.038960434, 0.035432644, -0.026730401, 0.0028736638, 0.034282375, -0.032861527, 0.03975673, -0.04894141, -0.001794299, 0.015087966, 0.031147541, -0.00022299725, -0.002811174, -0.014487534, 0.040321853, -0.03595672, 0.03748727, -0.015650472, -0.0193066, 0.0025137097, 0.012908238, -0.0376473, -0.016662668, -0.02261049, 0.025612602, -0.0053690434, -0.04277958, -0.026906084, -0.040153947, -0.05598166, 0.045361318, -0.038800225, -0.006932066, 0.010381258, -0.032877088, -0.040979195, 0.03561463, -0.009156401, -0.024865132, -0.005848767, -0.040545475, -0.009138458, 0.0042270757, 0.018488333, 0.03564987, 0.005148819, 0.046062298, -0.025724687, 0.026972098, 0.038654525, -0.018441971, -0.03682997, -0.03272799, 0.023608092, -0.032149117, -0.0039950684, 0.03926196, -0.043829422, 0.04949995, 0.041895386, -0.033113256, 0.054701604, -0.029053215, -0.04463163, 0.03272738, -0.037981387, -0.023181662, -0.052741855, 0.044638198, 0.012902386, -0.05176456, 0.020195995, -0.005905147, 0.036303844, 0.011159, 0.033711754, 0.035444703, 0.049862977, 0.035918713, -0.010887604, 0.041149292, -0.03636829, -0.009731706, 0.03337066, -0.026153227)"
446,Thanks,"(-0.022571111, 0.020481456, 0.039488863, 0.014595319, 0.0036372766, 0.018560026, -0.01748376, -0.025841951, -0.009568669, 0.033415582, 0.0044124946, 0.046742465, -0.04927819, -0.028791344, -0.0120897405, -0.035918903, -0.038743533, -0.013322629, 0.041457597, -0.014506172, 0.018264595, -0.0052946582, 0.0005684495, -0.011855938, -0.013391841, 0.019778382, 0.049268257, -0.024073495, -0.0269606, -0.0070364363, 0.024356034, 0.039876353, -0.00782175, 0.018718075, -0.041747857, -0.0064323656, 0.008343399, 0.041833315, 0.032215286, -0.015753806, 0.025010351, 0.004487943, 0.00063960627, -0.044762768, -0.026017118, 0.023168731, -0.0053294785, -0.03982682, 0.035113845, -0.029948605, 0.02888069, 0.024301138, 0.01766124, 0.047520507, 0.029346455, -0.03939543, -0.011097599, 0.037329223, -0.03114654, -0.011238039, 0.041520093, -0.037247885, 0.026171278, -0.04434017, 0.037352096, 0.04337925, 0.02112833, -0.04700886, 0.044645358, 0.01873852, -0.017946564, 0.043320406, 0.010973215, 0.03167105, -0.026573002, -0.010007836, -0.026158988, 0.04046834, -0.0099457875, 0.017318461, -0.009468652, -0.017337382, -0.00087406486, 0.018914688, 0.0034159422, 0.018004786, -0.03568704, 0.00065486506, -0.019257938, 0.047662187, 0.04394308, 0.010974862, 0.04261407, -0.015056957, 0.012199987, 0.04224241, 0.011510037, -8.5532665e-05, 0.010199606, -0.0046823397)"
447,Dela,"(0.0134123005, 0.016347934, 0.041805927, -0.041389666, 0.035427857, -0.025496209, 0.0025549307, 0.0017878786, -0.022038305, 0.01795547, 0.014612149, -0.010922216, -0.02316003, -0.00498005, 0.020031538, -0.014333557, -0.042588916, -0.03544897, -0.048516072, -0.023928558, -0.0006283298, 0.01415104, 0.045044217, 0.0014079213, 0.016884435, 0.010453809, -0.044140723, 0.0012270436, 0.010266136, -0.049345173, -0.014578544, 0.010031462, -0.0009611249, 0.0035781637, -0.022045672, 0.025016163, 1.0944903e-05, -0.023855878, 0.035017017, -0.037462212, -0.012657821, 0.040864352, -0.01918887, -0.04465046, 0.0048073307, -0.033212975, 0.0049964897, 0.035190295, 0.009093452, 0.01553509, -0.026095008, -0.027700031, -0.016017117, -0.03019327, -0.015147887, -0.009192716, -0.02966689, 0.0010218509, -0.006020069, 0.03508616, -0.009848643, -0.0017859563, 0.04925889, 0.01164075, 0.0057143793, 0.020479206, -0.0479465, 0.03898779, -0.033410683, 0.0436741, 0.018462632, 0.037073467, -0.04540614, 0.042266, 0.02658819, 0.03534818, -0.018179275, -0.025435233, 0.022701848, 0.043081228, -0.017234765, 0.0065349117, 0.02814034, 0.0067281127, 0.013028089, 0.0032794848, -0.03496041, -0.04188224, -0.0057897083, -0.033962764, 0.009495366, 0.0011855848, 0.04255614, 0.008634042, -0.048984148, 0.023148391, 0.04159954, 0.031788018, -0.018500973, -0.012310825)"
448,Live,"(0.0020972115, -0.01701414, 0.022575531, 0.0050470293, -0.04225288, -0.016914597, 0.02227472, 0.049014106, 0.0386471, 0.002696674, 0.043526556, 0.016187282, -0.0036779605, 0.024145458, -0.004526084, 0.03771164, -0.014467038, 0.01745876, 0.039947048, -0.016221397, -0.03192715, -0.050767656, 0.042499118, 0.0038432176, 0.034579635, 0.028154494, 0.027639026, 0.0036122224, 0.04569245, -0.045681976, -0.032616794, 0.023754865, 0.026469296, -0.018017517, -0.0039508156, -0.02475828, 0.035749976, -0.051802013, 0.02622417, 0.012140503, 0.03852124, -0.03466747, 0.020409523, 0.0113079725, 0.04024658, 0.027938107, 0.0036552756, -0.04280995, 0.02301193, 0.03255277, -0.000101878584, -0.034718268, 0.04753831, -0.010095827, -0.01775191, -0.013921353, -0.027542196, 0.04574742, 0.043983303, -0.009652434, -0.035417553, 0.0011540167, -0.0033148576, 0.021176366, 0.03868291, 0.030449223, 0.021635786, -0.0318422, 0.010779054, -0.0025668577, -0.04391018, 0.04052513, 0.039603464, -0.023515387, -0.03091829, -0.015001195, -0.033159968, -0.03738551, 0.05096205, 0.0031451553, 0.035969157, -0.028981641, -0.031286564, 0.049225137, 0.031162286, 0.034553844, -0.038657453, -0.013278843, -0.030233834, 0.024598144, -0.00049521844, 0.03435563, -0.007290376, -0.005073477, 0.0039559803, -0.006508627, -0.0061015883, 0.024325352, 0.0002542648, 0.0375021)"
449,Council,"(-0.020535666, 0.024666216, 0.012726196, 0.034601614, -0.02947711, -0.03711899, 0.01608758, 0.017024294, -0.022342745, 0.050748035, 0.03870993, 0.025886444, 0.025638558, -0.023908203, 0.025575733, -0.004324475, 0.046574652, 0.04338911, 0.026738033, -0.012580819, 0.05837694, -0.051153086, 0.04092328, 0.048919424, -0.0375025, -0.021166159, -0.0065956484, -0.03410544, 0.030896945, -0.012148393, 0.018501503, -0.017525626, 0.013255171, -0.031934474, -0.03195823, -0.00923547, 0.017413089, 0.005069103, -0.02683115, -0.027990798, 0.0020300047, 0.009305634, 0.016993063, -0.007570451, -0.030971507, 0.029675514, 0.053884767, -0.030179162, -0.0045694923, -0.026051484, 0.01385298, -0.047143452, 0.019631753, 0.022604583, 0.013427322, -0.0041067125, -0.015986085, -0.020217087, -0.033987813, 0.0020738712, -0.03233131, -0.02084789, -0.04554623, 0.0018858896, -0.027487755, 0.016002698, 0.01683596, -0.03469755, 0.032165643, 0.008186289, -0.019588904, -0.012080886, -0.01158041, -0.002801777, -0.017664839, 0.015938237, 0.03159066, -0.025192173, 0.022432905, 0.0060390104, -0.026865546, 0.03667884, 0.0041281274, 0.0033211107, 0.015208133, 0.030302836, 0.05597057, 0.054214, 0.023829093, 0.0006619174, 0.027306503, -0.033188485, -0.01830349, -2.9843364e-05, -0.0111705065, 0.022126555, -0.03638263, 0.021007465, -0.030350558, -0.0021264737)"
450,1/2,"(-0.009306345, -0.04526617, 0.032907084, 0.006553273, -0.0097445445, -0.05441639, -0.044732537, 0.018608073, -0.039951377, -0.0016895422, -0.03053854, 0.022817343, 0.024697855, 0.024397133, -0.05764989, -0.05616949, 0.024731308, 0.030848496, -0.014197955, -0.007703958, 0.017043196, 0.038192093, 0.017261036, 0.003991864, 0.022387024, 0.03766339, 0.048908465, -0.020922711, 0.01557076, -0.042637195, 0.023833966, -0.004888348, 0.010599397, 0.044638954, -0.00428035, -0.020404825, 0.00420369, 0.03529972, 0.011384714, -0.02980435, 0.037110686, 0.039074704, -0.012116753, 0.0114193, 0.034422837, -0.00038701168, 0.04659111, -0.0031659533, 0.047394127, 0.019348772, -0.030919587, -0.027247282, 0.040588778, -0.038841926, 0.021337051, -0.05256803, -0.041111816, -0.029337563, 0.0032955706, -0.026341455, 0.012923057, -0.033410992, -0.016331386, -0.009218791, 0.003063129, 0.012383382, 0.025412565, -0.019710815, -0.058466263, 0.040542666, 0.015301907, 0.016823994, 0.01853951, -0.05316129, 0.034274813, -0.027760101, -0.029698124, -0.047208007, 0.009142445, -0.017367935, 0.019915238, 0.011001346, 0.024382757, -0.0077942135, 0.004672828, 0.032953728, 0.038455274, -0.028674182, -0.026300933, 0.0123275705, -0.009851569, 0.01588043, 0.0025465954, 0.037971556, -0.037500035, 0.027193291, 0.0570037, -0.0143976305, 0.043220576, -0.03216442)"
451,near,"(-0.015220355, -0.013509393, 0.0021516904, -0.036112487, -0.012637246, -0.02788353, -0.037181117, -0.035604276, 0.003473185, 0.010413695, 0.0493546, -0.03493891, -0.028967917, -0.026815725, -0.029504215, 0.04228903, -0.040559925, 0.04663856, -0.02649026, 0.0444734, 0.009179544, -0.027452672, -0.027579486, -0.017237402, 0.04850873, 0.0072068796, -0.012508191, -0.014780201, -0.04383588, -0.030642927, -0.03252895, -0.036373127, 0.041299965, -0.024521505, 0.04118481, 8.368492e-05, -0.036459826, 0.0073395483, -0.04217998, -0.044470575, 0.025875483, -0.012277197, 0.019755933, -0.04142046, -0.017221473, -0.03783325, -0.020206619, 0.03438941, 0.032116044, 0.018377434, -0.047099542, -0.010182809, -0.03033681, 0.038748097, 0.039228622, -0.008452166, 0.019673374, 0.039986167, 0.02946521, 0.010562707, -0.03419973, 0.011034977, -0.0027655736, 0.0007092841, 0.006888818, -0.040677536, 0.032318894, -0.0052189007, -0.013604164, 0.021603908, -0.005184103, 0.023017887, -0.03437333, 0.018450942, 0.007346712, -0.011119366, 0.017074142, -0.03321885, -0.03453095, 0.048516046, 0.046218876, 0.02433182, -0.011783563, 0.001815714, 0.026632737, 0.02350812, 0.0034446344, 0.047433224, -0.030163622, 0.044348944, -0.0283167, -0.0181741, -0.041770935, -0.0022692569, -0.019704772, -0.037237894, 0.020023894, -0.005749047, 0.045355942, 0.03104775)"
452,MaringPHâ€�,"(0.050910756, -0.0068480917, 0.021513697, 0.0013047621, -0.04131848, -0.050631277, 0.007315698, -0.0025633974, 0.029434074, -0.0318329, -0.04198801, 0.02411593, 0.039282035, -0.04228095, 0.005228581, -0.005764902, -0.026994651, -0.0023922932, 0.028833775, -0.027376534, -0.041285235, 0.035558447, -0.028041214, 0.044075772, -0.015915023, 0.044716228, 0.015199067, -0.044111233, -0.013523458, -0.054291815, 0.043292202, 0.030725202, 0.02649703, -0.030592842, -0.05608123, -0.031726148, 0.04552184, -0.04339956, 0.0007841565, -0.019394418, 0.048792787, -0.025941946, -0.029762125, -0.044438425, 0.020341799, 0.010680325, -0.0033883038, -0.0026688504, -0.046626434, -0.049129013, -0.0120437555, -0.03277949, -0.008784427, -0.024391685, 0.04170064, -0.045259304, -0.021683726, 0.053108376, 0.017632684, 0.005998412, -0.05463038, 0.035057347, 0.033224627, 0.049615256, -0.037741154, -0.052188694, 0.03606895, 0.034846317, 0.020140635, -0.04578575, -0.018126704, 0.03012142, 0.012705699, 0.03924232, -0.0011344088, -0.0044240006, -0.042028267, -0.0028459257, -0.0032934002, -0.04184425, 0.01973554, 0.027974084, -0.027961262, -0.018459383, 0.028053014, -0.028174272, 0.009116844, 0.010998608, -0.054728877, 0.045677513, 0.0003758928, -0.013396749, -0.0012525024, 0.04653293, -0.00054137624, -0.007954073, 0.044545162, 0.017080063, 0.018558504, -0.01882754)"
453,ANOTHER,"(-0.03606423, -0.015799452, -0.020467723, -0.021945262, 0.04157609, -0.04606384, -0.016918588, -0.01116978, -0.04783523, -0.02960719, 0.0040957816, -0.0042533167, 0.03434101, 0.0073097125, 0.0005010143, 0.048784938, 0.0005155429, 0.035029475, 0.024184529, 0.012780357, 0.041140053, -0.034645498, -0.03936254, -0.026660645, -0.029867161, 0.04309919, -0.010156035, -0.039573513, 0.010906827, 0.042412963, 0.023635354, -0.021977186, 0.030725729, 0.03098568, -0.0043057315, -0.0019536987, -0.04950278, -0.024474097, 0.020769093, 0.0095277205, 0.042558778, -0.04408753, 0.0039336085, 0.012929741, 0.02733009, 0.020064961, 0.022051182, 0.029990982, -0.029284537, -0.0478477, -0.030624319, 2.5510788e-05, -0.022938931, -0.028717054, 0.031978797, 0.032282125, -0.03148289, -0.008292116, 0.04251149, 0.02384511, -0.007860206, 0.010184862, 0.042821657, 0.044078078, 0.02604499, -0.044982444, 0.010584511, -0.008939039, 0.0154501535, 0.03653374, -0.010770477, -0.037987687, 0.03219371, 0.034435082, -0.024186028, -0.01002755, -0.0026665218, -0.045726802, -0.038984276, -0.026523268, 0.010053419, 0.03490943, 0.039029207, -0.045461547, 0.042351257, 0.045233797, -0.047857594, -0.027616799, -0.020090044, -0.022351777, -0.010770369, -0.028574659, 0.046704043, 0.04564694, 0.01515447, 0.009091377, 0.0076150075, -0.016827963, -0.04420581, -0.04981015)"
454,rapplerdotcom,"(0.003809394, -0.027430026, -0.0065570446, -0.0045204526, -0.03950215, 0.008805322, 0.021352487, 0.0040333737, 0.025715582, -0.03759817, -0.051160682, 0.0011145198, -0.025556229, 0.008286566, -0.012120492, -0.013342304, 0.03570954, 0.0019661102, 0.020518254, -0.01903282, -0.044900198, -0.0203289, -0.05282607, 0.016368223, -0.03716328, -0.020840159, -0.05359342, -0.015920144, -0.020841504, 0.04554412, -0.00041507668, 0.039541673, 0.000991492, -0.053505033, -0.040568605, -0.03895765, -0.018004766, 0.03426885, -0.0043317247, 0.024530286, 0.00082542986, -0.03100491, 0.039132107, 0.0064212247, -0.014125162, 0.050642397, -0.05328512, 0.025848223, -0.055722523, -0.01210932, -0.028596459, 0.032534175, 0.0373896, 0.023109315, 0.018057913, 0.009259298, 0.022246962, 0.025296696, -0.01626367, 0.006174299, 0.051932424, 0.018566813, 0.029942183, -0.038074113, 0.0035709182, -0.03264135, 0.013192449, 0.052478913, -0.006144611, -0.021039363, 0.014122059, 0.01168202, 0.05596152, 0.05034468, 0.00968462, -0.010091276, 0.053704545, 0.017636443, 0.029921079, 0.036540385, 0.01258348, -0.03696204, -0.023431342, 0.04760375, -0.0006004074, 0.034922946, -0.053666744, -0.049626946, 0.0050056432, -0.036260378, -0.032508176, -0.022751918, -0.0155589655, -0.0129112555, 0.04245139, 0.031243362, 0.007546367, -0.01676904, 0.036122188, 0.0063393377)"
455,next,"(-0.036612164, -0.039622642, 0.0033313036, -0.0029568449, 0.030307125, -0.016896296, -0.02080145, 0.010990929, 0.013535667, 0.022368956, -0.012864448, 0.039679933, -0.005315054, 0.0020460114, 0.029115763, -0.0008899197, -0.034898173, 0.048256624, 0.0080397725, -0.0023015365, -0.04458511, -0.010756612, -0.002284646, 0.038664673, 0.038633, -0.023181712, -0.008393347, 0.0011289231, -0.0076541305, 0.04964557, -0.02606739, -0.038805507, 0.028293144, -0.027238715, -0.034433056, 0.041361067, -0.030411351, 0.042837527, -0.02120403, 0.016348992, -0.01946342, 0.024558637, -0.03862716, -0.027914857, -0.042851545, 0.03322378, -0.01603397, -0.042451944, 0.02824818, 0.0118163, 0.027952481, -0.014650535, -0.02879169, 0.023337636, 0.04116163, -0.024530102, 0.046333503, -0.045552064, -0.032813787, 0.011841107, 0.0034066662, 0.0052314885, -0.022859132, 0.0035899393, -0.011078931, 0.039453138, -0.01603385, 0.025669817, -0.04140856, 0.02612302, -0.01815312, -0.03784269, -0.022385014, -0.014103781, 0.043852482, -0.019167889, 0.011203468, -0.03365469, 0.006246209, 0.0033425316, -0.012101293, -0.039405823, -0.00034726784, 0.045415487, 0.0016590245, 0.042622652, 0.028919924, -0.039350413, 0.027416144, -0.041172765, -0.024114776, 0.0046122894, 0.013213251, 0.044368673, 0.030080404, 0.000565432, -0.012479924, -0.0044585355, 0.0487932, -0.010918081)"
456,A,"(-0.0135331545, -0.00534199, -0.04296312, -0.03074795, -0.011307145, -0.007944155, -0.03470202, -0.0013948036, -0.009534045, -0.04157372, 0.020323198, 0.018283982, 0.0020485935, -0.032158125, 0.031542666, -0.031497344, 0.008466255, -0.0281006, -0.021659207, -0.034656312, 0.030253995, -0.0049967305, 0.010449722, -0.033651497, -0.032788213, -0.047770742, 0.0013633434, 0.04880091, -0.003035152, -0.03216142, 0.003736164, -0.024242407, -0.0054890676, 0.0416194, 0.03150527, -0.0029075434, -0.038625896, 0.03877912, -0.02446173, 0.03211953, -0.033491462, 0.029390117, 0.03928943, -0.029642835, -0.044059787, 0.029681465, 0.008525496, 0.034585778, -0.016334606, 0.01722801, 0.022289416, -0.016092332, -0.031479232, -0.039230354, 0.020898676, -0.019834332, -0.041470934, -0.001506716, 0.044868, 0.008891446, -0.028035091, 0.04533527, -0.011297812, -0.047648538, -0.013519773, 0.023625806, -0.047829974, -0.03712757, 0.050967403, 0.027173048, 0.034592282, -0.0010225916, -0.030177716, 0.0044088233, 0.033368267, 0.0386274, -0.028843718, -0.002403243, -0.019935729, -0.010942392, -0.017340807, -0.046114914, 0.02513084, 0.036388166, -0.023496535, -0.032364704, 0.020712137, -0.034700073, -0.025070738, -0.009215622, -0.023910457, 0.0031217402, 0.0427015, -0.015292517, 0.028555948, -0.04482189, -0.020335415, 0.035824016, -0.0451085, 0.03743886)"
457,continue,"(-0.0024818182, -0.020976061, 0.0380571, 0.025427984, -0.029817807, 0.047651827, 0.04414641, -0.010631741, 0.042031396, 0.020715017, -0.030434797, 0.00079598185, -0.010385597, -0.029283179, 0.029531306, 0.015145291, 0.012818385, 0.015137207, -0.0366659, -0.023802225, -0.049325444, -0.002148381, 0.015120538, 0.04482019, 0.05055437, 0.02650248, -0.0124768475, 0.057226427, -0.022402579, 0.018295908, 0.0049580117, -0.038035348, 0.03712202, -0.044849545, -0.038561907, -0.05151923, -0.054544915, -0.009770586, -0.03563226, 0.03451092, -0.0051786588, 0.04845045, -0.02229418, -0.023660123, -0.0275675, 0.05269007, -0.024274526, 0.011267717, 0.02378763, 0.006372551, -0.05336668, 0.031591035, 0.033468638, -0.038814604, 0.03346301, 0.03738162, -0.03639926, 0.01101576, 0.034006264, 0.023893893, 0.02526635, 0.0010105894, 0.036763407, -0.0049236654, -0.049533773, 0.028615834, -0.034788813, -0.036542017, 0.029827198, -0.012578402, -0.0042608497, 0.00027892925, -0.0278685, -0.004977502, -0.014537302, -0.035418533, -0.011948194, -0.0022709824, -0.045576457, -0.0066512115, -0.028739424, 0.05003661, -0.04273466, 0.028810082, -0.008235666, -0.050915536, 0.028769802, -0.03703587, 0.049300082, -0.04101653, -0.03153771, 0.045313522, 0.059806164, -0.045062233, 0.0050851395, -0.03218533, -0.014498407, 0.033953566, -0.014688488, -0.053052284)"
458,way,"(-0.049310755, -0.022050679, -0.009550523, -0.048331488, 0.04789367, 0.008449696, -0.004265368, 0.011903238, -0.011018455, 0.03458861, -0.000598751, 0.03937823, 0.029714834, 0.023532737, 0.03215568, -0.031265855, -0.010968842, 0.020468999, 0.019754436, 0.01442996, -0.00014261156, -0.046320584, 0.043984976, 0.01035583, 0.0066509023, -0.048266757, 0.016672421, 0.0026472695, -0.016060412, 0.015387405, 0.025232222, 0.00073736906, -0.04325999, -0.016656946, 0.012728814, 0.047719274, -0.0076795593, -0.041485764, -0.030225217, 0.033979002, -0.042688575, -0.017525591, 0.049837675, -0.01149714, 0.04856955, -0.030716611, -0.031353652, 0.024444174, -0.01451695, 0.0395456, 0.016495097, 0.018075798, -0.007563092, 0.043390993, -0.008961655, -0.027099645, 0.037269104, 0.034420434, 0.012906481, -0.024386931, -0.030990804, -0.04313388, -0.015820026, -0.012488447, 0.020089235, 0.0050464272, 0.023088705, -0.0170843, 0.02357525, 0.0024318472, -0.014951538, -0.0022991523, -0.020816136, -0.010250818, 0.049987163, -0.02383752, 0.004537165, -0.019676685, 0.03424761, -0.049975883, -0.008335054, -0.015366197, 0.0077936426, 0.019052673, -0.018990828, -0.045153882, -0.04260656, 0.041819263, -0.026476765, 0.045501556, 0.04526225, -0.024187267, -0.021189082, 0.047796097, 0.0049604066, 0.018882696, -0.03930353, 0.0033302195, 0.011482358, -0.007503964)"
459,Swiftwater,"(-0.02882861, -0.024806965, -0.022367597, 0.0031368025, 0.014097039, 0.018001828, 0.042408656, -0.022124458, -0.007363688, -0.015162788, -0.015066672, 0.0416415, 0.04689529, 0.004985094, -0.03428117, -0.018399559, -0.04058802, -0.018499147, 0.02516092, -0.047553327, -0.021730376, -0.013494421, 0.01072371, -0.010625921, -0.01365428, 0.02235571, -0.03885869, 0.0049974695, -0.00010534376, 0.01221516, -0.023685157, -0.036390305, -0.045771133, 0.01440588, -0.007884871, -0.01862844, 0.0006394014, -0.024681939, -0.04772054, -0.0447361, 0.04709352, -0.027886285, -0.03295841, -0.02634995, -0.043813147, -0.03726729, -0.03958714, 0.020734522, 0.0025790557, -0.040770948, 0.03618784, 0.044172194, -0.043665648, -0.018844843, 0.025572013, -0.031630564, -0.006281603, 0.04812895, 0.017594602, -0.037282538, 0.032539915, 0.023786161, -0.03003931, -0.025286926, 0.043419186, -0.015919436, 0.019838426, -0.03315039, 0.002476655, 0.0012788065, 0.01673558, -0.0137555115, 0.02561767, -0.021311998, 0.03752159, -0.003743697, 0.017474402, -0.035076357, -0.02470665, -0.049483623, 0.036717538, 0.023301851, -0.014325917, -0.009280454, 0.035932947, 0.0023569353, -0.014648534, -0.0056071766, -0.017672192, 0.006338574, 0.0015422106, -0.031068826, 0.049903367, -0.0022126548, -0.004714273, 0.0088585615, 0.026305366, 0.017139304, -0.04785594, -0.0048851594)"
460,earlier,"(-0.011553742, 0.032217894, 0.019544054, 0.042033482, 0.045167137, 0.011979353, 0.005166363, -0.002262842, -0.03951628, -0.026348317, -0.018822169, 0.019775007, -0.034569334, 0.014725972, -0.035037745, -0.0362504, -0.034711648, -0.048533868, 0.0058602802, 0.010143064, -0.0104474425, 0.008603811, -0.037352204, -0.047709763, 0.039497327, -0.032184303, 0.011099018, 0.0043068044, 0.049862336, 0.010932315, -0.046277642, -0.024784327, -0.021592725, -0.046834257, -0.03985081, 0.038490843, -0.02070043, -0.032558575, 0.040392052, -0.037004888, -0.004560638, 0.017843809, -0.003687609, 0.038191546, 0.021247897, -0.002443064, -0.0071388967, -0.040068876, -0.049078107, -0.042597365, -0.032929912, 0.03033426, 0.007953633, -0.015284311, -0.0435506, 0.035915818, -0.024700021, -0.04529319, -0.024774207, -0.007168103, -0.001986958, 0.019707706, -0.039792906, 0.049829055, -0.0072177276, -0.036114313, 0.011608172, -0.04966059, -0.033908166, -0.008996367, 0.034739066, -0.009420525, 0.00079930946, 0.032327045, -0.028127754, -0.04428648, 0.025787678, -0.022722293, 0.039411593, -0.020103931, 0.0003079176, -0.044768345, 0.033487942, -0.017332055, 0.04168335, -0.027427709, -0.031830717, 0.031490337, 0.024876524, -0.009406757, -0.0020817146, 0.013217758, -0.039013673, -0.041528843, 0.009272359, 0.00217738, 0.015683983, 0.024219606, 0.04939319, 0.02194352)"
461,RIVER,"(-0.0198382, -0.032369927, 0.0025061136, 0.038865406, -0.028444957, 0.010579139, -0.047115717, 0.039134108, 0.030602118, -0.042529296, -0.02568947, -0.035947036, 0.0043378267, 0.014086085, 0.038201988, 0.02332988, 0.005738767, -0.03589895, -0.013464123, 0.011015391, 0.015613346, -0.046550017, -0.018859148, -0.0029925264, -0.014222156, -0.006810314, 0.011530822, 0.032160822, 0.04020876, -0.023707347, 0.0074305213, -0.031233005, 0.0058219978, 0.014460805, 0.027230255, -0.008047378, -0.009161981, 0.013088673, 0.04004667, -0.044034496, 0.012563703, -0.045967977, -0.012779978, -0.010143269, -0.025851795, -0.007505204, 0.022831822, -0.03246546, 0.01043658, -0.012665225, 0.026120761, 0.04155319, 0.0021938253, -0.012621499, 0.038185786, -0.048201095, -0.027777117, 0.00049801124, 0.055285744, 0.015488943, 0.03171642, -0.030155579, -0.050906572, 0.020653274, 0.05360707, 0.012557278, 0.03532575, 0.015705068, -0.0046649165, 0.03365194, -0.009700665, -0.039085153, 0.014820454, -0.039366625, -0.022786807, 0.046025094, -0.037281107, 0.031354953, -0.0064947284, 0.01074184, -0.015129121, -0.020008866, 0.03669959, -0.025699517, 0.028365519, 0.049433608, -0.0036541556, -0.0042498577, -0.042298306, -0.014644122, 0.013218816, -0.023421662, -0.002020798, -0.03424278, -0.043050848, -0.014848803, -0.014528381, -0.0015082178, -0.028604077, 0.016914943)"
