,Unnamed: 0,ID,Tweet,Event,Retweet_Count,Follower_Count,Source,User_Created_at,Tweet_Created_at,User_Language,User_Screen_Name,User_Location,Event_Decrption,Categories,Priority
3702,3702,80701436245188608,@koamnews and @NewsAt9 will show you a new shelter for #Joplin residents http://twitpic.com/5bjzjy,joplinTornado2011,0,1688,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÂ®</a>",2009-04-10 01:12:34,2011-06-14 18:21:36,en,athompsonvideo,"Wichita, KS","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['MultimediaShare', 'ServiceAvailable', 'Hashtags', 'News']",Medium
3703,3703,80701436245188608,@koamnews and @NewsAt9 will show you a new shelter for #Joplin residents http://twitpic.com/5bjzjy,joplinTornado2011,0,1688,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÂ®</a>",2009-04-10 01:12:34,2011-06-14 18:21:36,en,athompsonvideo,"Wichita, KS","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['MultimediaShare', 'ServiceAvailable', 'Hashtags', 'News']",Medium
3704,3704,76835618067447808,"BREAKING #WEATHER: All damage has been surveyed at the tornado locations, and NWS concludes it was an EF3 tornâ€¦ (cont) http://deck.ly/~suVT6",joplinTornado2011,0,757,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2009-05-03 10:54:52,2011-06-04 02:20:13,en,Geos_SNEweather,Connecticut,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'MultimediaShare', 'Official', 'Hashtags', 'News']",Medium
3705,3705,76835618067447808,"BREAKING #WEATHER: All damage has been surveyed at the tornado locations, and NWS concludes it was an EF3 tornâ€¦ (cont) http://deck.ly/~suVT6",joplinTornado2011,0,757,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2009-05-03 10:54:52,2011-06-04 02:20:13,en,Geos_SNEweather,Connecticut,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'MultimediaShare', 'Official', 'Hashtags', 'News']",Medium
3706,3706,73121834727518208,"SCARY! @twilightus @AngWxGrl Terrifying!!! RT @AngWxGrl #Joplin, MO: Before & After: http://tinyurl.com/4x8rsmt #tornado",joplinTornado2011,0,29,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-03-26 14:00:51,2011-05-24 20:22:58,en,redsoftball,Wherever you are not!,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Hashtags', 'News']",Medium
3707,3707,74151706748919808,"""@NSSL: The research phased array radar captured a long lived tornado on May 24, 2011. Read about it here: http://t.co/0phfG4V""",joplinTornado2011,0,199,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2007-12-23 06:22:18,2011-05-27 16:35:19,en,fredalan,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'MultimediaShare', 'News']",Medium
3708,3708,74151706748919808,"""@NSSL: The research phased array radar captured a long lived tornado on May 24, 2011. Read about it here: http://t.co/0phfG4V""",joplinTornado2011,0,199,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2007-12-23 06:22:18,2011-05-27 16:35:19,en,fredalan,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'MultimediaShare', 'News']",Medium
3709,3709,73272572766199808,ok we are under an official tornado watch until later this morning please keep us in your thoughts and prayers just came over scanner,joplinTornado2011,0,122,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-06-21 23:38:47,2011-05-25 06:21:57,en,Toni_Pisca,Illinois,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['EmergingThreats', 'Advice']",Medium
3710,3710,73371428308787200,@Christin612 come on now-- the first 4 minutes of the news was spent on the tornado - plus stories at 5 + 6. There's time for other stuff!,joplinTornado2011,0,54994,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2007-08-02 21:45:51,2011-05-25 12:54:46,en,DeRushaJ,"Minneapolis, MN","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Sentiment']",Low
3711,3711,74141570676424704,@TXTF1 canine teams continue search in #Joplin today. WSJ Article: http://on.wsj.com/llh6f8 New Photos http://fb.me/WSyN0Pru,joplinTornado2011,0,5651,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",2009-03-02 21:05:04,2011-05-27 15:55:02,en,teextweet,"College Station, Texas","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'News']",Medium
3712,3712,74141570676424704,@TXTF1 canine teams continue search in #Joplin today. WSJ Article: http://on.wsj.com/llh6f8 New Photos http://fb.me/WSyN0Pru,joplinTornado2011,0,5651,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",2009-03-02 21:05:04,2011-05-27 15:55:02,en,teextweet,"College Station, Texas","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'News']",Medium
3713,3713,73151882612326400,RT @TWCBreaking: We are streaming a #tornado live  from Grady Co. OK here and on TWC TV:  http://wxch.nl/lsSwPM,joplinTornado2011,34,369,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2008-11-28 15:30:29,2011-05-24 22:22:22,en,mhodge1133,"Alabama, USA","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'Official', 'News', 'NewSubEvent']",Critical
3714,3714,73151882612326400,RT @TWCBreaking: We are streaming a #tornado live  from Grady Co. OK here and on TWC TV:  http://wxch.nl/lsSwPM,joplinTornado2011,34,369,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2008-11-28 15:30:29,2011-05-24 22:22:22,en,mhodge1133,"Alabama, USA","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'Official', 'News', 'NewSubEvent']",Critical
3715,3715,79715771021918208,TORNADO WARNING: Beaver (Oklahoma)  Expires: 06/11/2011 08:30PM (CDT) http://bit.ly/m0R1db #tornado #okwx #okstorms,joplinTornado2011,1,2266,"<a href=""http://www.twistertracker.com"" rel=""nofollow"">Twister Tracker</a>",2011-02-19 23:02:16,2011-06-12 01:04:55,en,twister_tracker,"Boulder, CO","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'Weather', 'EmergingThreats', 'Official', 'News']",High
3716,3716,73203823405051904,"RT @JimCantore: TWO HOOKS ONE NEAR DALLAS AND ONE NEAR ONE WEST OF ARLINGTON, TX #TXWX #TORNADO",joplinTornado2011,60,4102,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2010-01-31 23:22:10,2011-05-25 01:48:46,en,WhoDat35,"Earth, the Blue Planet","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'Weather', 'Official', 'News']",Medium
3717,3717,73823143323643904,Missouri town says 232 missing after tornado: Officials Thursday said 232 people were still missing four days af... http://bit.ly/kW9HQn,joplinTornado2011,0,58,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2011-01-09 18:28:48,2011-05-26 18:49:43,en,mashtimes,Mumbai,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'News', 'NewSubEvent']",High
3718,3718,74941215900049408,#Obama tours twister-ravaged neighborhood in #Joplin  http://bre.ad/0cmin0 #news,joplinTornado2011,0,4678,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-04-27 03:51:40,2011-05-29 20:52:32,en,JeffBreazile,"Westlake Village, California","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'News']",Medium
3719,3719,74941215900049408,#Obama tours twister-ravaged neighborhood in #Joplin  http://bre.ad/0cmin0 #news,joplinTornado2011,0,4678,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-04-27 03:51:40,2011-05-29 20:52:32,en,JeffBreazile,"Westlake Village, California","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'News']",Medium
3720,3720,76352455218171904,Watch the Tornado in Springfield http://www.youtube.com/watch?v=qIKu2f1bXes,joplinTornado2011,0,1142,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2010-09-08 14:19:40,2011-06-02 18:20:18,en,AJPOnline,Worfield Bridgnorth,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['MultimediaShare', 'Advice', 'News']",Medium
3721,3721,76352455218171904,Watch the Tornado in Springfield http://www.youtube.com/watch?v=qIKu2f1bXes,joplinTornado2011,0,1142,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2010-09-08 14:19:40,2011-06-02 18:20:18,en,AJPOnline,Worfield Bridgnorth,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['MultimediaShare', 'Advice', 'News']",Medium
3722,3722,74072846904721408,RT @ShawnRyanTV: Hey Guy on CNN w/Home Video of tornado aftermath: Next time put the camera down while frantically searching for missing ...,joplinTornado2011,8,15857,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2009-03-15 03:47:44,2011-05-27 11:21:57,en,Andylanger,"Austin, Texas","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Advice', 'Irrelevant']",Low
3723,3723,74072846904721408,RT @ShawnRyanTV: Hey Guy on CNN w/Home Video of tornado aftermath: Next time put the camera down while frantically searching for missing ...,joplinTornado2011,8,15857,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2009-03-15 03:47:44,2011-05-27 11:21:57,en,Andylanger,"Austin, Texas","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Advice', 'Irrelevant']",Low
3724,3724,75384698116907008,"Week after tornado, 29 people missing http://bit.ly/lrQIz1",joplinTornado2011,0,1290,"<a href=""http://www.sharedby.co"" rel=""nofollow"">SharedBy</a>",2010-05-30 14:49:34,2011-05-31 02:14:47,en,veenakulkarni,"Aamchi Mumbai, India","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Factoid', 'News']",Medium
3725,3725,75337569860198400,"Alabama Mayor Won't Lift Ban On FEMA Trailers, Despite Tornado Damage http://huff.to/kshk0D",joplinTornado2011,0,472,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2008-10-06 13:07:59,2011-05-30 23:07:31,en,fibergeneration,The World,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Advice', 'News']",Low
3726,3726,75337569860198400,"Alabama Mayor Won't Lift Ban On FEMA Trailers, Despite Tornado Damage http://huff.to/kshk0D",joplinTornado2011,0,472,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2008-10-06 13:07:59,2011-05-30 23:07:31,en,fibergeneration,The World,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Advice', 'News']",Low
3727,3727,73576686217728000,new twitcon with my love (:,joplinTornado2011,0,240,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2010-11-07 05:14:13,2011-05-26 02:30:23,en,kelseynd,crusading...,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>",['Irrelevant'],Low
3728,3728,75372445917384704,"RT @shawncable: Tornado reported on the gound near Ramona, SD... heading northeast. #sdwx",joplinTornado2011,4,1467,"<a href=""http://seesmic.com/seesmic_desktop/sd2"" rel=""nofollow"">Seesmic Desktop</a>",2009-06-22 18:12:41,2011-05-31 01:26:06,en,Megz_MN,Sodak Roots. MN Livin' ,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Hashtags', 'News']",Medium
3729,3729,73216000727859200,@Cedric_Supreme hey man i'm seeing this tornado and bad weather on the news for Oklahoma...just wondering if ur ok?,joplinTornado2011,0,2575,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-01-21 01:50:41,2011-05-25 02:37:09,en,eluvaman,DM(V),"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Discussion', 'Irrelevant']",Low
3730,3730,73559501835468800,Tornado alarm going off,joplinTornado2011,0,2652,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-02-28 04:53:05,2011-05-26 01:22:06,en,Top_of_da_class,"Realityville,USA","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Advice', 'Irrelevant']",Low
3731,3731,75120994351718400,@lbras gewicht inderdaad... gaat goede kant op.,joplinTornado2011,0,857,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2007-03-19 13:19:39,2011-05-30 08:46:55,en,MarnixBras,"Amsterdam, the Netherlands","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Discussion', 'Irrelevant']",Low
3732,3732,73214313971712000,RT @WxChrisB: People in SW Hunt and NE Kaufman need to take tornado precautions at this time. #txwx,joplinTornado2011,1,2383,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2010-09-06 20:39:16,2011-05-25 02:30:27,en,Lehigh389,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'EmergingThreats', 'Hashtags', 'Advice', 'News']",Critical
3733,3733,73203170666491904,"It's interesting when an opera lecture is interrupted by a tornado warning, and we're whisked away deep within the bowels of the Winspear.",joplinTornado2011,0,323,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",2008-11-25 16:46:39,2011-05-25 01:46:10,en,mrgore,"Dallas, TX","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Sentiment', 'Irrelevant']",Low
3734,3734,76016840236740608,"RT @MarleeMatlin: Tornado Watch for New York City If you know anyone deaf or hard of hearing or physically disabled, reach out/make sure ...",joplinTornado2011,215,6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-03-24 00:38:23,2011-06-01 20:06:41,en,leggygurl,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Advice']",Medium
3735,3735,73212444264243200,"RT @txflygirl: Are you kidding me?  RT @TWCBreaking: Tornado warning for #Joplin, Mo.!! Radar and warning info: http://wxch.nl/mGgs3M / OMG!",joplinTornado2011,0,1908,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2008-04-28 03:31:50,2011-05-25 02:23:01,es,andresotondo,Chile,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'EmergingThreats', 'News']",High
3736,3736,78351072862814208,@TeddayBear &gt;_&gt; I... am just going to get a loan. I realized I'll probably not get any scholarships so I'll just work for my money.,joplinTornado2011,0,26,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-01-15 00:40:04,2011-06-08 06:42:06,en,aqsnatnat,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Sentiment', 'Irrelevant']",Low
3737,3737,76003875840204800,Tornado watch for NYC-New England.  Looks like God has had enough of Sarah Palin's bus tour.,joplinTornado2011,15,1531,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-04-16 14:44:54,2011-06-01 19:15:10,en,joemcginniss,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Sentiment', 'Irrelevant']",Low
3738,3738,73924830025625600,Tornado touched down up the street. A lil scared stupid.,joplinTornado2011,0,98,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÂ®</a>",2009-05-21 05:24:05,2011-05-27 01:33:47,en,CKillinger,PSU,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>",['Sentiment'],Low
3739,3739,74309705132032000,"Storm shelter demand: Storm shelter sales are skyrocketing.In the days following the deadly tornado outbreak, lo... http://bit.ly/mxyN0o",joplinTornado2011,2,36177,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2009-04-13 13:58:13,2011-05-28 03:03:08,en,OKCFOX,"Oklahoma City, OK","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'MultimediaShare', 'News']",Low
3740,3740,74309705132032000,"Storm shelter demand: Storm shelter sales are skyrocketing.In the days following the deadly tornado outbreak, lo... http://bit.ly/mxyN0o",joplinTornado2011,2,36177,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2009-04-13 13:58:13,2011-05-28 03:03:08,en,OKCFOX,"Oklahoma City, OK","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'MultimediaShare', 'News']",Low
3741,3741,74209988796616704,"Missing List in Joplin Tornado Drops to 156: Ninety of the people unaccounted for after the Joplin, Mo., tornado... http://bit.ly/jH9dl1",joplinTornado2011,0,108,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2011-03-24 16:26:31,2011-05-27 20:26:54,en,CultacaGroup,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['MultimediaShare', 'News', 'NewSubEvent']",Critical
3742,3742,78638584948736000,Becareful dude! RT @mud_Ball Potential Tornado warning for the night... Had one land last night near my house.... I slept thru it tho &gt;_&gt;,joplinTornado2011,0,4573,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2009-12-19 01:40:52,2011-06-09 01:44:34,en,sebastianvego,"San Francisco, CA","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>",['Advice'],Low
