,Words,Vectors
295,crisis,"(-0.029645968, 0.011657752, 0.006272517, 0.008885644, 0.03886689, 0.03665829, -0.034382332, -0.0456195, 0.018680993, 0.017971981, 0.008656848, 0.028714899, 0.034337904, -0.04007127, 0.035011236, 0.027357351, 0.030333448, -0.042931832, -0.0075712577, 0.037346546, 0.031456638, -0.042602636, -0.029947817, -0.024313642, -0.026277328, 0.008012701, 0.024878237, -0.0042143352, 0.00903108, -0.041174065, -0.047499694, 0.043356564, -0.0022471547, -0.031400517, 0.04476038, 0.04384098, 0.009942077, 0.0190943, -0.014189828, -0.024425114, 0.0421128, -0.014139511, -0.04169842, -0.009296037, 0.022004936, -0.025577677, 0.013901625, -0.028644443, -0.036208965, 0.0106811635, -0.016190778, -0.009667553, -0.008631814, 0.038318183, -0.03522086, -0.030216409, -0.04707384, -0.011784423, -0.01803862, 0.04454348, 0.03722887, 5.1844865e-05, -0.017569471, -0.00768001, -0.046991315, 0.001134336, 0.029263664, 4.7840178e-05, 0.022883248, -0.04080988, -0.007771991, -0.032294013, -0.029340673, 0.023557339, -0.026003206, -0.011557113, 0.022115175, -0.047810532, 0.045659017, -0.044296265, 0.02801634, 0.025109675, -0.049566317, -0.049841095, 0.0027642623, -0.004676603, 0.037628744, 0.02432939, -0.042462803, 0.031900812, 0.016249742, 0.040751565, -0.043227304, -0.00088015944, -0.007229876, 0.028796379, 0.013530102, -0.027204752, 0.035095695, -0.034813453)"
296,Sales,"(-0.04864801, 0.035398666, -0.015881062, -0.0021855235, -0.007033158, 0.04638711, -0.0005919561, 0.02881464, -0.040567316, -0.03527286, -0.0040343516, 0.03067309, 0.030855242, 0.013695989, 0.03810345, 0.0074169636, -0.0048749447, 0.026570085, 0.034007613, -0.046023905, -0.00377227, -0.035316586, -0.021016955, 0.0183166, -0.0009294264, 0.010149717, -0.001961708, 0.044810522, -0.0044729225, 0.006023694, -0.04487727, 0.035600428, -0.023591805, 0.022373151, -0.019433154, 0.028131511, -0.04588882, 0.004041888, 0.048726086, 0.04219282, -0.003311742, 0.02184404, -0.010513116, 0.012363959, 0.0013402924, -0.007465102, 0.01899958, -0.011086442, 0.00972686, -0.018497694, 0.015154984, -0.02788998, -0.019626915, -0.02327074, 0.040685844, 0.008500718, 0.030880477, -0.036189485, -0.04443295, 0.049311068, -0.046642352, 0.016645167, -0.031392623, -0.01891005, 0.024751041, -0.026546538, 0.016754974, 0.048759256, -0.0031669848, 0.019597743, -0.034445573, 0.032900635, -0.021457065, -0.008884907, 0.01571219, -0.0053249598, 0.047602426, 0.02292962, -0.030270517, 0.044209573, -0.016276993, 0.0005744584, -0.018846357, 0.028309632, -0.011753749, -0.004901789, -0.02223363, 0.017197225, 0.02951828, 0.007841311, -0.017812658, 0.035347965, 0.010938443, -0.03639338, 0.00543667, 0.012457788, 0.029345717, 0.04123373, -0.0015214086, 0.033574257)"
297,Romo,"(-0.013598522, -0.03427002, 0.033718202, 0.01185972, -0.01796942, 0.03201181, -0.021265592, -0.0038615684, -0.034471128, 0.047367062, -0.048710126, 0.002202398, -0.03279329, -0.03843232, -0.010484242, 0.032303233, 0.016261773, -0.017333856, 0.015963458, 0.008270963, -0.026722994, -0.006083802, 0.033453636, -0.045631714, 0.043239854, -0.05678399, 0.013745504, -0.048392083, 0.018360607, 0.014805979, 0.02982232, -0.0010215386, 0.030032566, 0.0061372737, 0.052099563, -0.0073358817, -0.020827021, -0.031239936, 0.055153448, 0.027957465, 0.038803592, 0.056048922, 0.0019061139, 0.006188808, 0.01601822, -0.01787127, 0.012625928, 0.026848115, -0.036704708, -0.0239574, -0.010543146, 0.0058831065, -0.0034788041, -0.034718476, 0.03161388, 0.00075032935, -0.02671081, -0.052845374, 0.0084615275, 0.016280176, 0.037067387, -0.02753256, -0.021675192, 0.033493575, -0.031377345, -0.047673166, -0.025382163, 0.03593512, -0.028724244, 0.028089158, 0.00090844126, -0.031688362, -0.043235436, 0.024594236, 0.029969431, -0.05615907, -0.058262218, -0.00029663945, 0.0014392412, -0.022950593, 0.038808078, -0.038327843, 0.06035627, 0.043549918, 0.019319354, -0.005691372, -0.007932, -0.05930853, 0.007992107, 0.027394358, 0.029191261, -0.0013100407, 0.0022565299, 0.015419678, 0.043047156, 0.0234798, -0.03666962, 0.0039342586, -0.003177944, -0.059130147)"
298,27,"(0.026450269, 0.019910373, 0.022214867, -0.05403235, 0.03372281, -0.0032150552, 0.028146565, -0.0027110747, 0.010556087, 0.036622643, 0.0028081455, 0.046152852, 0.041270573, 0.042683244, -0.016556822, -0.034162536, -0.022732109, -0.009793758, -0.0065947752, 0.034085073, 0.004376291, 0.04069573, 0.0032250169, -0.027646005, 0.036866073, 0.03525149, 0.039917998, -0.04604086, -0.022746462, 0.0019464989, 0.04543313, 0.038485307, -0.007043626, 0.005334904, 0.044545595, -0.0060015447, 0.04122416, -0.04553889, 0.04448354, -0.04548302, -0.037309483, -0.045025855, -0.010820785, 0.04649443, 0.024139855, -0.043676067, -0.02162324, 0.037701663, 0.022505168, -0.027662292, 0.007862895, -0.024082148, 0.04215589, 0.0011666792, -0.033780523, -0.047677286, 0.0063855224, -0.009944671, -1.3423967e-05, 0.020926792, -0.046376344, 0.04050303, -0.04890321, 0.013041039, 0.027384698, -0.0086925095, -0.015340984, -0.0432421, -0.01281175, 0.032003388, 0.007822098, -0.0073021324, -0.047180627, -0.020217307, 0.0036654186, 0.023381442, 0.030866195, -0.0367624, -0.04195493, -0.026081523, 0.048228566, 0.012053095, 0.031410057, 0.019171782, -0.026366852, 0.037076645, 0.024939025, -0.014974452, 0.030227946, -0.029152064, -0.013844334, 0.011824085, 0.014083825, -0.041443717, -0.018208358, 0.03273281, 0.02734987, -0.043611035, 0.003943092, 0.021080012)"
299,right,"(0.0024267153, -0.02025744, -0.056927003, 0.03965306, 0.020802116, -0.032988843, -0.055855576, -0.025236005, -0.004978557, -0.034890648, 0.050477237, 0.0230428, -0.029829718, -0.023567837, -0.00036225078, 0.03463934, 0.020339262, 0.015657851, 0.04653822, -0.007196987, -0.04631902, 0.04390118, 0.03185957, -0.021739637, -0.046826504, 0.05719124, -0.006922859, 0.031166201, 0.00022779164, 0.016341621, -0.019543732, 0.02923075, -0.0022036866, 0.011042293, -0.03491593, -0.017328668, -0.01679793, -0.05547266, -0.04152841, 0.028562006, 0.022952843, -0.023741014, 0.053120114, 0.025489891, 0.044598956, 0.0077054496, 0.001788252, -0.008871859, 0.0021437558, -0.050484236, 0.049182046, 0.054034922, -0.028570112, 0.02117847, 0.039664667, -0.027720015, 0.015586775, 0.009263441, -0.022278525, 0.028673913, -0.038096454, 0.018704463, -0.020166568, 0.0046242, -0.0039000488, 0.05452191, 0.01085149, -0.0390046, -0.03768845, 0.028010162, 0.040293936, 0.00024490058, 0.012878884, -0.0030140253, 0.0049507734, 0.018902846, 0.0002704526, 0.046870347, -0.01267855, 0.0038522263, 0.040154878, -0.023082994, -0.04618987, -0.02131572, -0.0004880739, -0.0020431157, 0.046147376, -0.0002727061, 0.033458985, 0.0005941059, -0.032217834, 0.046823997, -0.034478754, -0.00014343786, 0.03558277, 0.028698232, 0.014055562, -0.034847483, -0.017575134, -0.018945917)"
300,“,"(0.04407175, -0.024910046, -0.060894184, 0.010676548, 0.037362665, -0.005448973, -0.020633768, 0.05528765, 0.027066037, 0.011037259, 0.046099454, 0.010044119, 0.027337417, 0.06421747, -0.056843642, -0.03697623, -0.040919907, -0.04672604, 0.04906281, 0.021466235, -0.060601283, 0.031324033, 0.063784614, -0.014256035, -0.062422547, -0.020675896, -0.01595733, 0.034364298, -0.0028154163, -0.024570871, -0.040645678, 0.002196276, -0.0015172686, -0.01837733, 0.027387224, 0.0236142, 0.0006112687, 0.02286849, -0.049541116, -0.010338867, -0.030386012, 0.017209211, -0.026017219, 0.016681999, -0.0025125518, -0.008793905, -0.03249354, -0.045152072, -0.047555458, -0.04611909, 0.014973683, -0.016678577, -0.009674581, 0.019610057, 0.03275591, -0.019212645, 0.042605408, -0.030447057, 0.025356155, -0.020404514, 0.035611395, -0.0049918867, 0.0030981197, 0.013067838, -0.02651116, 0.003965985, -0.062037215, -0.04686078, 0.0642322, -0.039897468, 0.00052376755, -0.009794923, 0.013710827, 0.043391194, -0.020365387, 0.051674135, 0.05584126, 0.05112476, 0.059572153, 0.033925604, -0.042554338, 0.016333345, -0.01892298, -0.0162785, 0.005264514, -0.033500627, -0.02267979, -0.0106570525, -0.0072123576, 0.023262313, 0.020747544, 0.057960175, -0.051309533, 0.05339291, -0.0024755723, -0.05634185, -0.00456924, 0.03391856, -0.03189161, 0.025712494)"
301,near,"(-0.015774835, 0.0061518326, 0.03713249, 0.048077535, 0.025393892, 0.0008225553, 0.0040790327, 0.015039708, -0.0272712, -0.01025939, -0.003790509, 0.04446042, 0.04663122, 0.024145309, -0.035962485, 0.0173213, 0.025581721, -0.007993281, 0.047833156, 0.018593382, -0.0065475814, 0.01915047, 0.00049495697, 0.02453306, 0.036074247, 0.04534043, -0.023280358, -0.041296232, 0.033150766, -0.0043338053, 0.032246236, -0.033248976, -0.036015738, -0.02468865, -0.049359895, -0.00799159, -0.03901582, -0.0011221766, 0.023200933, 0.005193852, 0.026522528, -0.0039824955, 0.041325938, -0.021046866, 0.0053376667, -0.03128632, 0.0009968653, -0.013174988, 0.02455074, 0.046093833, -0.016051628, 0.0421787, 0.0011309274, 0.021037687, 0.049850944, -0.023864591, -0.045296934, -0.019964576, -0.024985814, -0.049613025, 0.031307247, -0.0049710386, 0.047638822, 0.012216128, -0.018740881, 0.011601854, 0.021283183, 0.022715304, -0.033028506, -0.03166733, 0.021645617, 0.038333524, -0.013925038, 0.037725676, 0.0259295, -0.034979858, -0.0279948, -0.036142133, -0.0478096, -0.04356084, 0.030746747, 0.046909045, 0.008080136, -0.011043679, -0.016221382, 0.03664321, 0.014912274, -0.04926603, -0.029179467, -0.023656392, 0.03371263, -0.018350184, -0.00035051256, -0.040755905, 0.037996855, -0.04239556, 0.0040839687, 0.018559765, -0.006705057, -0.0043621548)"
302,M7.6,"(0.04207671, -0.00842502, 0.040766288, 0.029880825, -0.011321675, 0.015412297, 0.040685203, -0.02688173, 0.014360104, 0.0066280738, 0.039547015, 0.027718592, -0.006841503, -0.026405323, 0.03730884, 0.01904719, -0.030834353, 0.015260708, 0.028679896, -0.019886767, 0.013603691, -0.03182967, 0.04083437, -0.047894802, 0.0005993247, 0.010867752, 0.046666715, -0.012769591, -0.016011477, -0.04980575, -0.010822248, 0.029676113, -0.00050411373, -0.030474365, -0.02284546, 0.011185277, -0.0012759678, -0.039893053, -0.045005944, 0.033348534, -0.016437031, 0.044672344, -0.025195945, -0.0056903586, 0.02679206, -0.010895301, -0.0035057887, 0.028035533, -0.049317803, -0.041305304, 0.040947367, -0.012345336, -0.035893727, 0.013976347, 0.0140338205, 0.002906073, 0.04424021, 0.043344487, 0.029272962, -0.015549444, -0.029782165, 0.008359075, 0.037126277, 0.0344627, 0.04350299, 0.02970237, -0.0119822025, -0.0002681017, -0.047045063, 0.048679855, -0.028972471, -0.023783518, 0.046298135, -0.03513243, -0.006493129, -0.018538583, -0.039544918, -0.023873914, 0.03541298, 0.037776712, -0.024366617, 0.010661565, -0.048175454, -0.016843595, 0.02596775, -0.03667196, 0.037474517, -0.03377223, -0.030451585, -0.040067233, 0.0043089762, -0.025951648, -0.042503368, 0.030141484, -0.044101715, 0.0033714399, 0.0155321695, 0.04156134, -0.035461854, -0.031370603)"
303,supply,"(-0.034492858, 0.0137361055, 0.010589036, -0.05547829, 0.032696642, 0.037566315, -0.028014846, 0.055334687, 0.008869514, 0.025614426, -0.003063892, 0.03793822, 0.02076611, 0.02950071, -0.03259685, -0.024542777, -0.016047994, -0.037010357, -0.0008078758, 0.03939248, 0.021354318, 0.015331715, -0.0080234045, 0.02974005, -0.006785978, 0.028975243, -0.050637502, -0.022652036, -0.029160155, 0.009881272, 0.020378418, -0.017272655, -0.0024746768, 0.018313205, -0.01992257, -0.028683411, 0.001437626, 0.0059846994, -0.02016913, 0.017347127, -0.021366607, 0.019857427, 0.020073948, 0.022645462, -0.0046141488, -0.021993618, 0.015705928, -0.052972212, 0.0019657358, 0.03458436, 0.05631571, 0.04197712, -0.049333643, -0.038717035, -0.011099774, 0.0020915726, 0.046750527, 0.03456171, -0.03899584, -0.019301323, -0.014772568, 0.012071582, 0.03932227, -0.0027657144, -0.032807242, 0.05492562, -0.0011204354, 0.021051181, 0.051299773, 0.0050888048, 0.039083052, 0.032358292, 0.028814156, 0.024243884, -0.03225973, 0.035377096, -0.016622733, -0.034432434, 0.021297822, -0.0034664962, -0.022489633, -0.020493075, -0.04690686, 0.03626439, 0.02376365, -0.017322216, -0.013570625, 0.012948272, -0.035150513, 0.024813142, 0.042822793, 0.04012566, -0.011047883, 0.054551262, 0.03166361, -0.012703454, -0.0368527, -0.049348306, -0.0025764476, 0.024143359)"
304,UPDATE,"(-0.009721872, -0.005295467, -0.044536706, -0.045646973, -0.010621279, -0.009908093, 0.0007009315, 0.0393763, 0.015464138, 0.02009849, -0.0038142754, 0.014356505, 0.034299824, 0.04325368, -0.026806332, -0.04005452, 0.00887448, -0.04935049, 0.058307465, 0.014892961, 0.015964651, -0.005970907, 0.014423396, -0.019822145, -0.024239678, -0.018454378, -0.047135238, 0.030896317, 0.030798784, 0.025438692, -0.0032656665, 0.03469996, -0.028803064, 0.029534716, -0.035384167, -0.023681154, 0.006342687, 0.018343572, -0.040350743, 0.021888115, 0.008763781, 0.00904463, -0.028111517, 0.016401207, -0.012191741, 0.008141448, -0.027227415, -0.016834773, -0.005365665, 0.0068560215, 0.051594295, 0.03615037, -0.051321484, 0.00046451867, 0.04344153, -0.016787471, -0.014553023, -0.03414573, 0.0136752855, -0.011818185, -0.022961715, -0.018009057, 0.052295804, -0.011939525, 0.049484454, 0.024213599, -0.058805734, -0.020260815, 0.013221419, 0.03967919, 0.026174659, -0.02101624, 0.03212947, 0.03971162, -0.018609663, -0.0027189346, -0.013306974, 0.05060185, 0.016709415, -0.009459532, 0.033800762, 0.02117102, -0.0011087554, -0.04269326, 0.0136331385, -0.026528208, -0.037885178, 0.002076715, -0.052721336, -0.04901125, 0.011839503, -0.012975473, -0.030694274, 0.0007637268, -0.05013697, 0.034729034, 0.016756974, -0.042694815, 0.022443106, -0.015803322)"
305,A,"(-0.0073702834, -0.024908341, 0.033141226, -0.042099494, 0.015408106, 0.039601166, 0.00852996, -0.05412275, 0.010645543, -0.004742594, -0.0070586693, -0.025406368, 0.01704983, -0.00795668, 0.048948277, 0.03807988, 0.0046898145, 0.007806328, -0.012612583, -0.024751337, 0.012872625, -0.049882483, 0.010837208, 0.019219434, -0.01735058, -0.012867353, 0.042438395, 0.005818605, -0.0078009265, -0.046541005, 0.001896221, -0.022812193, -0.054627977, -0.030090742, -0.018464578, -0.045259457, 0.040854737, 0.0003784111, 0.043031137, 0.025171006, -0.007897854, -0.006321972, -0.044769667, 0.01040504, 0.012885009, -0.023262972, -0.008820451, -0.0017277274, 0.021088537, -0.031365942, 0.0019961847, 0.036267724, 0.025470767, 0.037753504, -0.040295456, 0.00055212347, 0.0064492607, -0.011805522, 0.0042338213, -0.024625868, -0.0071134674, -0.030915283, 0.0018260805, -0.036109935, 0.033258077, -0.03179878, -0.0008262817, -0.051755987, -0.0054412303, -0.025861038, -0.0041642813, -0.014547477, 0.0055843396, -0.037511617, 0.010072164, -0.018794447, 0.028838025, -0.030606953, 0.04082357, -0.0043284367, 0.02925796, -0.023536036, 0.013953071, -0.011105874, 0.050402805, 0.039644882, 0.03782971, -0.023829076, 0.002580108, 0.04612698, 0.03503257, -0.02769746, -0.025436891, -0.005314931, -0.034798548, 0.052580196, 0.028810946, 0.030792618, -0.01534136, -0.055299666)"
306,med,"(0.010860492, -0.04449748, -0.03666831, -0.006866373, 0.006890606, -0.018622696, -0.004733134, -0.004624713, 0.002635371, -0.047019254, 0.0010147318, -0.04676169, 0.0088835955, 0.020732734, -0.026879895, 0.0130225085, -0.017884862, 0.035090853, 0.0479046, 0.043475244, 0.035300817, -0.049723674, 0.015431944, 0.030402515, 0.037214924, -0.046850946, 0.024578538, -0.02286017, -0.038843237, 0.0052492134, 0.024206553, -0.01961714, -0.013103008, -0.003331028, 0.03819916, 0.021515016, -0.0031704195, -0.04115212, -0.046875276, 0.045729768, 0.049815048, 0.0321643, 0.0023246296, -0.039724313, 0.011253513, -0.011651278, -0.026508486, -0.013487447, -0.00028976053, -0.033151984, -0.034068882, 0.039764654, 0.03001083, -0.02967583, 0.04923853, -0.00869254, -0.046101, -0.020626152, 0.004059363, 0.033615757, 0.0024970286, 0.03598951, 0.03714366, -0.019094909, 0.033288185, 0.037114266, 0.035614524, 0.035009135, 0.0075268373, 0.049070705, -0.029291226, 0.015927996, -0.018239856, 0.0445428, 0.049057808, -0.010315884, -0.046049833, 0.011463843, 0.016182613, -0.031234516, -0.024062527, -0.01042651, 0.038118888, 0.007428132, 0.043112244, 0.0375348, -0.025798548, 0.02589159, 0.012197293, 0.029920701, 0.003821481, -0.037197195, -0.041838467, -0.004939221, 0.045047607, 0.02295741, 0.026370633, 0.007296551, -0.0045153275, 0.012626994)"
307,please,"(0.010486104, 0.030282523, 0.045618836, 0.04052056, -0.035802603, 0.04258429, -0.017978251, 0.035430398, 0.0020838492, -0.008274328, -0.035019685, 0.02305517, -0.0025904179, -0.034523297, -0.048634995, -0.02154746, -0.020815063, 0.04687332, -0.04282092, -0.0212394, 0.029994573, -0.01209389, 0.029315736, -0.04504118, -0.027371837, 0.02652378, -0.019985855, 0.03955834, -0.046175696, -0.047507346, -0.03231125, -0.04019495, -0.00180161, 0.02637234, 0.009632122, 0.01582564, -0.04392164, 0.006153561, 0.04000931, 0.008979462, -0.019545043, 0.0036453232, 0.032322768, -0.023965944, 0.044216108, 0.0006410107, 0.021374319, 0.015453804, -0.036734056, 0.028316524, -0.01986283, -0.02439617, -0.017043732, -0.010397483, -0.004317533, -0.012699746, -0.0008762963, -0.026168955, -0.043331947, -0.00425452, 0.0052173138, -0.044282425, -0.029124737, 0.004541792, -0.019133164, -0.0006504543, -0.025089515, -0.024178183, 0.007274974, -0.0027314648, 0.021912206, 0.011556804, 0.01453295, 0.024428118, -0.042947806, -0.026206303, -0.043230187, -0.00096901506, 0.026717808, -0.027753819, 0.020312551, 0.03342369, 0.044183437, 0.015545022, -0.016919065, -0.032558106, 0.010676146, -0.0055383444, -0.01787145, -0.036961257, 0.03111479, -0.029709984, 0.040024605, 0.0076006427, 0.024834957, 0.03900579, -0.027793968, 0.015819017, -0.011787415, -0.008822881)"
308,M'sian,"(0.038884014, 0.019546421, 0.055346053, 0.027545514, 0.00550347, 0.04509275, -0.025685467, -0.013445441, 0.016143728, -0.020060565, -0.036497727, 0.030427674, 0.0047135386, -0.020275675, -0.035824668, 0.039286885, 0.04093204, 0.027247688, -0.02500291, -0.009087892, -0.022325678, 0.01774287, -0.032611396, 0.008790375, 0.036138356, -0.035219494, 0.008991388, -0.0076369103, -0.001956228, -0.041738607, -0.02023035, -0.029803442, -0.012510429, -0.0022030615, 0.0045460216, -0.037750572, -0.039027777, -0.035936803, 0.025193661, -0.025759377, -0.03336922, 0.002575807, 0.007314312, -0.043099605, 0.040359378, 0.04241547, -0.017761182, 0.03311125, -0.010093353, 0.021914572, 0.036456108, -0.010856267, -0.032291804, -0.0044296733, -0.055163153, 0.022871697, -0.05686659, -0.051339507, 0.0032377772, 0.02728717, -0.017975813, 0.03969304, 0.026902037, 0.025944524, -0.036627743, 0.015618067, 0.046494626, 0.012544816, 0.006504999, 0.014461871, -0.013654872, -0.036816042, 0.027495526, 0.01132471, 0.02425754, -0.04062654, -0.00019989011, 0.016236302, 0.012725235, -0.005217237, -0.033470202, 0.03286893, -0.039100964, -0.046895474, 0.04803132, 0.03141414, -0.0393949, 0.03896799, 0.034934577, 0.042022154, -0.010639686, -0.046091575, -0.020052236, 0.026046313, -0.008284838, -0.016991345, -0.0017183294, 0.03420294, -0.018734511, 0.013590748)"
309,politics,"(0.011513613, 0.026962828, -0.013394188, 0.048277903, -0.02518022, 0.021349754, 0.02169237, 0.031111006, 0.04637367, 0.027974058, -0.0019087195, 0.002578985, -0.036504637, -0.028249158, -0.03372325, -0.035645414, 0.031851772, -0.048175108, 0.039488975, 0.026379261, -0.04785929, 0.024238553, -0.0019672029, 0.02157477, 0.039505307, 0.026158776, -0.039828815, -0.03523805, -0.024870707, 0.038850415, -0.021213377, -0.038380563, -0.044362724, 0.005908657, 0.012158833, -0.046686005, -0.013741743, -0.025791872, -0.011540972, -0.03335296, -0.040525854, -0.0049983747, -0.04548284, 0.040550318, -0.04052534, 0.014917884, 0.04931316, 0.041343737, 0.0145311095, -0.017769016, -0.040495325, -0.013334274, 0.024092402, -0.03522818, -0.04151281, -0.038372375, -0.02945, 0.025958944, 0.021900322, 0.018302213, -0.02578578, -0.01538644, -0.0377234, 0.046115186, -0.04227197, -0.027697159, -0.035840284, -0.02517643, -0.023462737, -0.030830313, -0.04890863, -0.027174175, -0.01152904, -0.0034789816, -0.026800657, 0.043216612, 0.048266005, 0.047731984, -0.018380322, -0.029833615, 0.024845611, 0.012705278, 0.021563899, 0.008983802, -0.019234776, -0.023893023, -0.018980503, -0.037327148, 0.01609156, 0.031184588, -0.0072130673, 0.0199047, -0.014761113, 0.021605376, 0.0027834065, -0.035226177, 0.041785885, -0.033175994, -0.0042987242, -0.047994435)"
310,SecureUSATalk,"(0.041032292, -0.0048075845, -0.022877965, -0.02257861, -0.022545582, -0.0030037346, -0.009351198, 0.012885349, -0.046742782, 0.03700846, -0.0021944784, -0.023379842, -0.032313727, -0.027733585, 0.0037078233, 0.012541256, -0.033852577, 0.045716822, -0.0040275096, -0.0017518005, 0.029650168, -0.023956755, -0.009902385, 0.037685517, 0.031592857, -0.018378062, -0.022948047, 0.014661695, 0.00030641514, -0.0409673, -0.002382101, 0.0010665985, -0.012673314, 0.042905428, -0.01901844, -0.04432655, -0.008532755, -0.0006827575, 0.0034194738, -0.037573945, 0.05324161, -0.048257887, 0.019746996, -0.04756014, 0.00056100043, -0.023690302, 0.011999197, -0.028555052, -0.042180378, 0.031152356, 0.031214582, 0.00027209645, 0.0079280725, -0.037245657, -0.043406934, -0.018689271, 0.009873508, -0.019683626, 0.0059263622, -0.002484429, -0.04315392, 0.037653863, -0.012636983, 0.019494127, 0.0025199393, -0.02784185, 0.01971173, 0.042088687, 0.01883565, -0.008019198, -0.023311034, 0.016936665, -0.010289943, 0.035678517, 0.018195719, 0.00423837, 0.03800157, 0.04775515, 0.04978587, -0.042569976, 0.042823102, 0.02948699, -0.044484805, -0.044927474, -0.024532579, 0.009379047, -0.014806211, -0.00043276825, 0.03304639, 0.039779563, 0.030895276, 0.050471853, 0.03989499, -0.017367134, -0.01015804, 0.037566073, -0.0155049255, 0.017160742, 0.020823563, 0.039629098)"
311,photos,"(-0.04680071, 0.012747239, -0.00047291443, 0.023335192, 0.028380048, -0.011551905, 0.032855544, 0.02403089, 0.019045483, -0.028150368, -0.04663532, -0.014983486, -0.009271659, -0.034170795, -0.03478403, -0.027105857, -0.041701995, 0.040089812, -0.027408123, -0.004760109, 0.030283157, 0.027519118, 0.04210342, -0.0442997, -0.007692348, -0.040626656, 0.017893542, 0.037842367, -0.04988643, -0.04951799, 0.028265689, -0.015417218, 0.047542643, 0.0056928396, 0.024672758, 0.015625667, -0.014305688, -0.026248658, 0.0350534, 0.027137566, -0.020170271, -0.0038769618, 0.049056996, 0.025205527, 0.04765537, -0.0057462566, -0.006490074, 0.018209849, 0.021544289, -0.0050037615, -0.0030466542, 0.03522377, 0.034133125, 0.02729297, -0.04127264, -0.04462948, -0.00088995695, 0.005012285, 0.02058034, -0.03347683, -0.015688252, 0.0069019087, 0.01684698, -0.047696244, -0.00016455725, -0.044434097, -0.014726579, -0.042467322, -0.018165492, -0.028394211, 0.02018838, 0.034285072, 0.012475528, -0.023175752, -0.010734998, -0.009692382, 0.010017395, 0.04277196, -0.0072019324, -0.046762206, -0.03968475, 0.015719268, 0.03830426, -0.013469648, -0.02324822, -0.032772698, 0.0027212873, -0.029666973, -0.0047174096, -0.03366915, -0.013290346, 0.01320472, -0.035484053, -0.0064443722, -0.004485406, -0.0055455565, 0.026731465, -0.030490339, 0.033957627, 0.03030971)"
312,Peepsqueak,"(-0.035689425, 0.0031703524, -0.028632931, 0.022211172, 0.010116043, 0.00026178503, -0.015421286, -0.007869427, -0.026785204, -0.04624502, 0.008235848, -0.03743739, -0.018834563, -0.004780029, -0.01869874, 0.04561561, -0.006412391, 0.04460882, 0.028257282, 0.012722691, 0.04696057, -0.015071438, -0.048396703, -0.033693325, -0.03476456, -0.03546152, -0.007732566, 0.04348663, 0.04182408, 0.03929592, 0.014172324, 0.039479975, -0.0028828525, -0.0058007683, -0.015312522, -0.047329105, 0.029939238, 0.015957255, 0.03841288, 0.04278095, 0.02378337, -0.039304256, 0.045723606, 0.010615823, -0.053082306, -0.034044664, -0.0043415707, 0.046769574, 0.0002821452, 0.024366453, 0.032896433, 0.0011436089, 0.027639948, 0.04050319, -0.024603639, 0.00917699, -0.050956335, 0.00584328, -0.040132422, -0.029179007, 0.03710711, -0.04523433, 0.036602885, -0.027792428, 0.02305097, 0.017582105, -0.0022988897, -0.030924166, -0.03420183, 0.019583696, 0.003008418, -0.0042656693, -0.004187787, -0.037666917, 0.016530337, -0.008222174, -0.028988393, 0.02820341, -0.053404637, -0.02815996, -0.03901606, 0.023035493, -0.02239925, 0.031033492, 0.03248101, -0.020311095, 0.040844385, 0.04158736, -0.03522278, 0.020449903, -0.03274438, 0.040151596, -0.017352467, -0.026253128, -0.037357397, 0.010503396, -0.012884311, -0.036265153, 0.03755657, -0.019698493)"
313,USArray,"(-0.012667954, 0.017862309, -0.021420563, -0.0069844127, -0.033298064, 0.007964443, 0.016029764, 0.041122843, -0.02040863, 0.01593465, -0.041123033, 0.024606112, -0.03310243, 0.011850499, 0.039287474, -0.029764486, -0.016695965, -0.020837117, -0.0340717, -0.008275129, 0.03389794, -0.035622276, 0.034049336, 0.01971421, -0.021980776, 0.037366953, 0.024474692, -0.01646819, 0.029183868, 0.04000393, -0.03630055, -0.028299524, -0.017410599, -0.028872276, 0.029949691, 0.0058958307, -0.017227389, -0.02951324, 0.04323304, 0.0067757256, 0.042197254, 0.006368853, -0.014852274, -0.030729687, -0.02883315, 0.005597461, 0.04028273, -0.03452766, 0.004331447, 0.025666717, -0.022431076, 0.02157953, -0.014428832, -0.01080177, -0.046073318, 0.027654719, 0.008983351, -0.01994803, -0.044383433, 0.04963323, -0.035465658, 0.024118792, 0.019559626, -0.032776073, -0.027986754, -0.022230554, -0.026046682, -0.037118696, 0.007568121, -0.01553905, -0.04992819, 0.03916342, -0.014387429, 0.0019717813, 0.038323868, -0.04601386, -0.032783426, -0.03505527, 0.018287051, 0.048886273, -0.01226034, -0.007631827, -0.043884624, 0.020794418, 0.02124181, -0.02525543, -0.01741923, 0.032122698, 0.04876225, -0.04417416, -0.042172708, -0.04908669, 0.04347899, -0.01377175, -0.005929269, -0.029940724, -0.020752573, -0.04208094, 0.01994573, 0.04312681)"
