,Words,Vectors
341,GUATEMALA,"(0.0023274939, 0.052967705, 0.042711597, -0.029623078, -0.046769675, 0.041425914, 0.0319654, -0.032379374, 0.008345192, 0.009464539, -0.020774249, 0.040366173, 0.027213078, -0.013087437, 0.029572653, -0.041744232, -0.033611137, -0.009183532, -0.029495422, -0.0004619407, 0.029739698, -0.016158652, -0.033710822, 0.00950518, 0.031919573, -0.037019886, -0.013487935, -0.0030003975, 0.011417436, 0.03667004, -0.01384428, -0.046351183, -0.052146908, -0.022352181, -0.0458787, -0.010298046, -0.028744107, -0.040108945, 0.016625809, -0.027023615, 0.05491298, -0.025618205, 0.0012881209, 0.022833962, -0.047086887, 0.036845207, 0.024731867, 0.02348335, 0.038389526, 0.026017524, -0.032492626, 0.016472075, 0.015194143, 0.046711817, -0.0114412345, 0.0469155, 0.00819511, -0.03918462, -0.044495113, -0.010028463, -0.01559416, 0.0105576785, -0.006598464, -0.0006659248, -0.022530233, -0.03998002, 0.047667746, 0.00053621444, 0.036042362, 0.035576053, -0.033853773, -0.015090304, 0.008121505, -0.040315863, 0.020604577, -0.031950746, -0.040379867, 0.039522927, -0.006922934, -0.031194912, -0.0042995093, -0.03497737, 0.031074727, 0.0054745674, 0.01884092, -0.03187416, 0.034066677, 0.022358598, -0.024712738, 0.04358276, -0.03599689, -0.011386401, 0.044252157, 0.0477692, -0.026028281, 0.037970494, 0.030389646, 0.022736054, -0.02272875, 0.039666146)"
342,South-Central,"(-0.029357826, 0.029694524, -0.006767653, 0.04445001, 0.035612587, -0.04556513, 0.028711703, 0.0056897886, 0.039031852, -0.037871063, -0.006510269, 0.010395229, -0.0106542, 0.010452606, 0.016024422, -0.03224194, 0.015844021, 0.04317471, 0.011758804, -0.0013874993, -0.017945789, 0.029289652, 0.018538859, 0.0012990348, -0.021307504, -0.036542594, -0.013537992, 0.011031497, -0.031149829, -0.0116650835, -0.022020793, -0.017718386, -0.009335019, 0.037568618, 0.006977547, -0.01470039, -0.024103452, -0.008903764, 0.031985525, 0.0489547, 0.019410085, -0.008772623, 0.00087344646, 0.00026618317, -0.044064414, -0.03169377, -0.027715504, -0.029350614, -0.03134011, 0.039045762, 0.048122775, 0.02345458, -0.0427539, 0.0152213685, -0.02772665, -0.0108853355, 0.016477887, 0.042319525, -0.036084246, 0.023009304, -0.027425861, -0.018280827, -0.019879866, 0.039061736, -0.00895356, -0.00045694038, 0.045612518, 0.021537568, -0.02416252, -0.022201646, -0.007199168, -0.0023863688, -0.037330855, 0.035522807, 0.008882344, -0.018351067, 0.013260592, -0.024285365, 0.026177023, -0.0035530552, -0.043883372, -0.019779384, -0.002072584, -0.0034314618, 0.041630935, -0.04306233, 0.036888454, -0.0127853975, 0.018421773, 0.0465328, 0.047710884, 0.011505999, 0.014507201, 0.02593707, -0.008409224, -0.034964442, 0.0029274933, 0.04564153, -0.04745972, 0.021605168)"
343,hit,"(0.008559715, 0.017688561, -0.013104808, -0.02076671, -0.007480312, 0.03379483, -0.03787402, 0.022151303, -0.00045670196, -0.020166827, 0.00963534, -0.015503585, -0.024812913, -0.011269905, 0.018609192, 0.0040223375, 0.038754176, 0.012960229, 0.015143778, 0.026524696, -0.015335403, -0.01704093, -0.02354442, 0.02316178, 0.012878422, 0.006921064, -0.0091095455, -0.048638847, 0.033821646, 0.025256563, 0.0022430792, -0.046971884, 0.03648677, 0.014501777, 0.016482357, -0.026757812, 0.010160375, -0.041859053, 0.021863256, -0.0058512315, 0.014288176, -0.043882657, 0.049215306, -0.015952528, -0.009871818, 0.013094913, -0.041560136, -0.009631168, -0.03946209, -0.026213957, 0.019190107, 0.042519514, 0.016859714, 0.033821214, -0.014844846, -0.013432883, 0.0009536743, -0.02659433, 0.03918544, -0.01475396, -0.04159124, -0.00044494867, -0.047566023, -0.02382425, -0.011969626, -0.016402423, 0.0056598075, -0.025616659, -0.04035461, 0.031050686, -0.012605764, 0.032788265, 2.0764768e-05, 0.039089773, -0.019247664, 0.047529843, 0.033106636, 0.038749423, 0.014290381, -0.033916354, 0.030370865, -0.04601116, 0.0149651505, -0.030444039, 0.017334249, 0.027674269, -0.006836772, 0.016884875, -0.041637838, 0.009827625, 0.028729726, 0.027724814, 0.024910782, -0.020851398, 0.023711253, -0.012443148, -0.0403121, 0.036895204, -0.014870275, 0.020067047)"
344,get,"(-0.05382227, 0.0022440203, 0.018353544, 0.005251974, -0.001434458, 0.019774074, -0.017003853, -0.04733419, -0.06238801, 0.018403241, 0.02980523, -0.053348754, -0.01114834, -0.011795297, -0.008941975, -0.027079456, 0.04946691, 0.005089576, 0.028138433, 0.0045826375, -0.024311377, 0.017399402, 0.016374245, -0.010644526, 0.00542511, 0.011263613, 0.00281655, -0.041711256, 0.031624876, -0.059281297, 0.017859938, -0.007636802, 0.06557547, -0.04509639, 0.026377276, 0.060497653, 0.007106226, -0.009446637, 0.011059684, 0.022451501, -0.0067377714, 0.00024604818, 0.053051703, -0.021116609, 0.0067019295, 0.024957174, 0.02287047, 0.04973666, 0.05693388, -0.053805765, -5.4854463e-06, 0.031572245, 0.059756506, 0.010315061, -0.028882993, -0.008799939, -0.051552843, 0.067173116, -0.0027932872, -0.06587109, 0.02174745, -0.017931517, 0.009493961, 0.040501393, 0.048207883, 0.024437841, -0.027865194, -0.018139914, 0.056634977, -0.022754565, -0.022450684, -0.033127632, 0.026452087, 0.0019903607, -0.005478843, -0.0032657154, 0.036824867, 0.02646061, 0.037907604, -0.0138683785, -0.02967842, 0.012652864, -0.05018928, -0.0211319, 0.020253837, -0.043274734, 0.0011031113, 0.018671462, 0.030097356, 0.03428295, -0.056614403, 0.026001804, 0.03975883, 0.012596644, 0.022845581, 0.05020197, 0.034153257, -0.0059211343, -0.029043907, -0.024133971)"
345,Deep,"(-0.00956744, 0.031116234, 0.01186128, -0.014864476, -0.020135734, 0.032199267, -0.038876493, -0.0046921265, 0.010038521, -0.027568534, -0.056425113, 0.018715093, -0.00716955, 0.010502453, 0.02318255, -0.039347365, 0.013428466, 0.0254027, 0.032478046, 0.021687621, -0.0024968348, 0.045188703, 0.013085018, -0.011673119, 0.037012838, -0.029507264, -0.035929427, 0.024138229, -0.007658983, 0.033799138, -0.009724471, -0.026188936, 0.04628971, 0.035852283, 0.0037132546, 0.033372, 0.039172474, 0.0052916193, 0.00580949, 0.009320722, -0.014983959, -0.023789339, -0.00044665422, -0.054271027, 0.04420307, 0.043313723, -0.052033592, 0.0066802152, 0.013645613, 0.023506617, -0.007505148, 0.041172326, -0.01643296, -0.022164926, -0.029210394, 0.035374742, 0.008629627, 0.004030285, 0.018431403, -0.052146174, -0.031244047, 0.03635383, -0.0014175775, -0.020616539, 0.011235355, -0.032178205, -0.021483403, -0.009493739, -0.013693739, 0.016075617, -0.017392702, 0.025839634, 0.024030104, 0.042976093, 0.04726968, 0.038297236, 0.026870912, -0.00037347223, -0.030892244, 0.027852481, -0.049509637, -0.053148925, 0.0018061989, -0.01781986, 0.0028992742, -0.05419013, -0.032261327, -0.020216178, -0.015420323, -0.004200576, -0.03005567, 0.029154453, 0.036304977, 0.010479701, -0.044516135, 0.029279422, 0.033256628, 0.04876704, 0.035020933, 0.032158233)"
346,decide,"(-0.017443456, 0.0023962008, 0.010337111, -0.04168543, 0.03875097, -0.018865502, 0.004227935, -0.019897759, 0.058099177, -0.007977559, 0.0067145694, 0.021679612, -0.025210043, 0.03400324, 0.028130738, -0.008395999, -0.030875394, 0.04649347, -0.02669403, 0.019120067, -0.010986013, 0.013991316, 0.039014388, -0.033779807, 0.028250355, 0.0128172245, 0.014442133, -0.0032514967, -0.020796215, -0.015917145, -0.0030090748, 0.04624016, -0.03312867, 0.02860259, -0.020951483, -0.016142275, 0.04000558, -0.022458572, 0.02659486, -0.02411288, 0.0596694, -0.0533171, -0.027733998, 0.012333948, -0.02469924, 0.04294715, 0.005505854, -0.031860746, 0.017527876, 0.03047391, 0.024230335, -0.018270548, 0.02740678, -0.03196627, 0.03309, 0.021208085, 0.05192765, 0.035826523, 0.019555675, 0.015875231, 0.015061266, -0.05052476, -0.030820835, -0.03428634, -0.0005844637, 0.04899098, -0.0050550066, 0.02687569, -0.014447739, 0.0019656764, 0.030509116, 0.028516976, -0.011570419, 0.0062151277, -0.021022325, 0.019345788, -0.0062311688, 0.023152694, -0.03861143, -0.029714543, 0.011820903, -0.041982483, -0.041050497, 0.004232919, -0.024319015, -0.01334658, 0.025718393, -0.0153817395, -0.041309416, 0.022610545, 0.05757375, 0.043757707, -0.039746277, -0.05123341, -0.023855846, 0.03551614, 0.015141593, 0.025210293, 0.032264967, -0.012418861)"
347,Man,"(0.05306942, 0.03533973, -0.008826644, 0.016204337, 0.035518076, 0.031829994, -0.002625224, 0.02939466, 0.053497236, -0.03040544, -0.020518098, -0.024501758, -0.00032877084, 0.025782725, 0.02976817, 0.0032693583, -0.036681715, 0.028680997, -0.018905474, 0.011716417, -0.027571658, -0.03554779, -0.00018652581, -0.0200215, 0.056910582, 0.04796138, 0.017972393, -0.038783364, -0.040927414, -0.033427704, 0.016655317, 0.04298569, -0.055046346, -0.0329736, -0.026309488, -0.040818904, -0.04025027, -0.04231889, -0.013402147, -0.040731262, 0.052362207, -0.010313593, -0.036077976, 0.0064524324, 0.009449779, -0.040731154, 0.0129207205, -0.02174259, 0.010827696, 0.0050233733, 0.015582908, 0.026121609, 8.747012e-05, -0.018801045, 0.009527492, -0.00613814, 0.039807573, 0.03175481, 0.048026673, -0.0010704258, 0.017064892, -0.020546397, 0.051843245, -0.03979188, 0.013199871, 0.020945542, 0.055807006, 0.032191664, -0.016205937, 0.016243631, 0.050953753, -0.0072761495, 0.03904129, -0.027433593, 0.028628375, 0.021895502, -0.041673742, 0.017456323, -0.014978974, 0.047559485, 0.05846952, -0.03843563, -0.0048032724, 0.008750261, 0.022888785, -0.038030766, -0.032149434, -0.024768658, 0.05721536, -0.033680648, 0.055119436, -0.016987445, -0.055315264, 0.038799632, 0.025896322, 0.033383705, 0.03599915, -0.02392542, 0.025903717, -0.020899814)"
348,persons,"(0.0099637285, -0.028186632, -0.04228748, 0.03779087, -0.028053714, -0.012128271, 0.007121563, 0.011000536, 0.04573108, 0.04914889, -0.0339761, 0.011748839, 0.039243367, -0.02629732, 0.0306294, 0.04000174, -0.046562888, 0.0136577375, 0.041029323, -0.048222482, 0.032999363, -0.03982129, 0.046705935, -0.049853254, -0.047856033, -0.039987575, -0.0028741956, 0.04158571, 0.008436762, 0.020446543, 0.026288155, 0.028209891, 0.043384742, 0.0030167475, 0.04006524, 0.0057405457, -0.031584106, -0.039276026, -0.020568622, -0.027659167, 0.020599846, 0.0065545924, -0.0062262043, 0.018657181, 0.008190632, 0.005279042, 0.040843155, -0.017700635, -0.042241313, 0.024448399, 0.0041957125, -0.008263983, -0.048657715, 0.010296822, 0.03975023, -0.046460867, -0.036447953, -0.02254324, 0.026221659, 0.037481356, -0.02474538, 0.04104686, -0.019691778, 0.03603858, 0.045568015, 0.038772617, -0.02581494, -0.01727401, -0.017827142, -0.003362596, 0.04347353, -0.010498751, -0.005485654, 0.041647505, 0.036145512, 0.0009551756, 0.021704886, 0.047640372, 0.0001572743, 0.0016513951, 0.039976526, 0.04112487, -0.049388018, 0.047951985, 0.023962472, -0.015934765, -0.029973317, -0.028406525, 0.04513211, -0.04525092, -0.044220127, -0.0012457483, 0.015514623, -0.046422996, -0.017699827, -0.016957402, 0.039113674, 0.00033005327, 0.01796769, 0.019038882)"
349,hard,"(-0.016704088, 0.027031906, -0.015942097, -0.014069783, 0.03408352, -0.039199512, 0.0047612884, -0.02386706, -0.010423381, 0.009481353, 0.013234799, -0.035369813, 0.0042241374, -0.036877, -0.050931375, -0.03757252, 0.025615115, -0.01595302, -0.004844466, 0.0037259688, -0.02316058, 0.03203015, -0.024793101, 0.009604519, -0.03261477, 0.05209745, -0.04521054, 0.014291062, 0.02512544, 0.0019947567, -0.022625003, 0.049628433, 0.0048588966, 0.017498655, 0.014925885, 0.026058692, -0.044838175, -0.012421685, -0.029003022, 0.056683786, 0.03868635, 0.0075245257, 0.012583284, -0.017175172, 0.006438619, -0.023019994, 0.048633996, 0.0028298427, -0.006617598, 0.04127072, 0.0075406563, -0.037764575, 0.0034961693, -0.021762006, 0.02159335, -0.057607606, -0.037608236, -0.016631836, 0.027772954, 0.04173501, 0.033512466, 0.020214854, 0.042977832, 0.013176795, 0.0064048646, -0.006985931, -0.008234815, -0.004178079, 0.026326157, -0.0030729717, -0.033029146, 0.013764787, -0.010483506, 0.03175122, -0.013949954, -0.008391885, 0.036256067, -0.023219302, -0.052847188, 0.04609232, -0.010587607, 0.055001926, -0.0043554124, 0.013172903, 0.03111125, 0.054286905, 0.038690645, 0.029433195, 0.022520708, -0.02027408, 0.017473767, 0.056241635, 0.008458102, -0.012203852, 0.049739987, 0.027239867, -0.0047191386, -0.0041402015, -0.006260007, 0.051040024)"
350,send,"(-0.031651426, 0.045134995, 0.029449884, -0.041464973, 0.009175837, -0.0471465, 0.0065268874, -0.029467165, 0.0018257499, 0.023276817, -0.023034478, 0.018443178, -0.046235766, -0.035518467, -0.041530978, 0.008768715, 0.016740058, -0.027481629, 0.024014238, -0.04247569, -0.002229154, -0.019600261, 0.041642595, -0.009907924, 0.013012316, 0.0046346076, 0.005287599, 0.020613018, 0.03130095, 0.025326755, -0.037647557, 0.038080487, -0.00815022, -0.020010626, -0.022378791, 0.033264983, 0.016599584, -0.0044989586, -0.025603771, -0.018857552, -0.012728967, -0.028470134, 0.024756324, -0.021753956, 0.00622797, -0.034217574, 0.044443157, 0.03331231, -0.049945977, -0.026284099, 0.0209142, 0.035552714, 0.046887968, -0.0029225945, 0.025758278, 0.015358064, 0.04167605, -0.037010156, 0.040350977, 0.0010140911, 0.03488529, 0.024551418, 0.03233191, -0.007372223, -0.025507975, 0.014182556, -0.008522309, -0.025091266, 0.022929695, -0.040687345, -0.0354694, 0.020236138, 0.026627805, 0.038136493, 0.009249173, 0.038820986, 0.020540748, 0.01972491, 0.0048908107, -0.028532911, -0.047087908, 0.032219205, 0.023690376, -0.01446731, 0.00090752915, -0.025598705, 0.027054738, 0.020786237, 0.020763312, -0.043839168, -0.04306067, 0.019546237, -0.0042397864, 0.0018754378, -0.042302467, -0.015605677, 0.028027449, 0.009666108, 0.030298445, 0.039882634)"
351,PTWC,"(0.008618852, 0.013746834, -0.004101348, 0.010879836, 0.009284352, 0.00024432613, -0.028064065, 0.022334931, -0.039717875, 0.019686328, 0.028921157, 0.039983723, -0.05292371, 0.03384135, -0.055457383, 0.04446689, 0.034183264, 0.020566553, 0.020753622, -0.018499488, 0.049657837, 0.03250726, 0.010035119, -0.012551645, 0.0011127485, -0.031369735, -0.051971283, -0.033194926, -0.00037650813, 0.027242646, -0.0015476223, -0.029384533, 0.02829722, -6.0342445e-05, 0.052188955, 0.033539888, 0.016544892, 0.019725341, -0.026403245, 0.0020640423, 0.034107376, -0.018220272, -0.05611771, -0.034730762, 0.038240485, -0.004880291, 0.0060710832, 0.009934892, 0.015002163, -0.035451353, 0.044109426, 0.03610152, 0.00958149, 0.0024204943, 3.4455807e-06, -0.031347193, -0.037740823, -0.03099658, 0.049458403, -0.0001875842, -0.017385596, 0.027786665, 0.008282108, -0.008093617, -0.036504336, -0.02349338, -0.04449071, -0.044958603, 0.019063963, -0.029628217, -0.007222755, 0.036638197, -0.016520413, -0.039928876, -0.026361369, 0.042822357, 0.03716543, 0.0392977, 0.011023378, -0.018797133, 0.023894472, 0.010968443, 0.049473304, 0.049530618, -0.03632338, -0.03336826, -0.008580527, 0.03643474, 0.049714968, -0.021685671, -0.03219053, 0.016372796, -0.014902689, -0.039185558, 0.049654745, -0.034058426, 0.008930373, 0.03420789, -0.018735927, 0.004665587)"
352,issue,"(-0.055770192, 0.035685986, -0.052212805, 0.020406717, -0.002511854, 0.021077309, 0.039887056, -0.031011853, -0.028766302, 0.054243516, 0.026347566, -0.051186558, 0.020144852, 0.030987097, 0.006486825, -0.023734773, -0.020025825, -0.007364415, -0.0023008862, -0.027706329, -0.01003021, 0.040164147, 0.023720235, -0.018627489, -0.04183854, 0.015001297, 0.02777743, -0.012286709, -0.029241258, -0.029030098, 0.0433111, -0.010475432, -0.007407872, 0.031446144, -0.021627404, 0.036573015, -0.0205871, 0.03240359, 0.029437887, 0.007999984, -0.04634787, 0.0508956, -0.0144185545, -0.04138379, 0.055892512, 0.03713542, 0.030109124, 0.05516744, 0.044486113, 0.021891382, -0.051345523, -0.040694386, -0.025130047, -0.03258181, -0.02568668, -0.0046999143, 0.03526466, 0.049685135, -0.03215292, 0.008788396, 0.047127195, -0.035162836, 0.036980983, 0.04385608, 0.0150052225, 0.005724128, 0.021699794, -0.03234041, 0.008837198, 0.031639013, -0.015322379, 0.049271453, -0.001175374, -0.04529976, -0.03736457, 0.03995133, 0.046228494, -0.030144142, -0.0037098455, -0.024067149, 0.013980467, 0.011978079, -0.034510057, 0.039363533, -0.019373223, 0.01232192, -0.015788604, -0.020101007, -0.05338298, 0.021557305, -0.0543011, -0.027231814, 0.027065925, 0.012826034, -0.018860156, 0.029027078, 0.014512795, -0.034843758, 0.020273594, -0.046155944)"
353,call,"(0.039662454, -0.04476565, -0.014142573, 0.006988764, -0.047589112, -0.025726235, -0.030706942, 0.037675586, -0.049897756, 0.028167967, 0.015015099, 0.004736472, 0.028041925, 0.04113548, -0.04112042, -0.0018412098, 0.04859617, -0.043846916, -0.011253167, -0.021682395, -0.021294057, -0.028800095, -0.026051557, 0.0055642836, -0.01709143, 0.024619106, 0.027266692, 0.03968141, -0.04312673, -0.027529895, 0.011454366, -0.009341516, -0.024157954, -0.025636768, -0.013107371, -0.020037616, -0.022880232, -0.004378438, -0.03221716, -0.008479904, -0.017910134, 0.028837327, -0.020216454, 0.03309479, 0.01180432, 0.011079811, -0.036349524, -0.01022638, -0.025982654, 0.007426262, -0.033331834, 0.04939424, 0.0398654, -0.013422705, 0.013619494, -0.045465376, 0.040928487, 0.03510746, -0.022681976, 0.024800185, -0.04142964, 0.021307219, 0.011313975, -0.03694736, 0.011989057, 0.016351972, -0.028717114, -0.013050318, 0.01553328, 0.047834877, 0.029283892, -0.045382332, 0.04677478, 0.022763561, 0.027159933, -0.01668303, -0.022818316, 0.0056399107, 0.0006747134, 0.038336348, 0.011838067, -0.006565951, -0.031286493, 0.027439836, -0.035412084, 0.026298117, -0.025007093, -0.0046328306, -0.042699646, -0.0052493587, 0.049343918, 0.002903007, -0.0035355687, -0.006658934, 0.0009714253, -0.022306455, 0.00023470074, -0.016463198, 0.037705395, 0.027389977)"
354,Apr,"(0.0461426, 0.0028378393, -0.0018196473, -0.021748232, -0.037519947, 0.011650544, -0.03860255, 0.007693871, 0.0021625983, -0.023272514, -0.020640735, -0.006244698, -0.005495501, 0.0125606395, -0.010834979, 0.055308595, 0.0141182095, -0.020212919, -0.04267001, 0.011154191, 0.019818041, -0.049310666, 0.014992923, 0.027325062, 0.021530662, 0.027868787, 0.005585346, 0.036953658, 0.009742603, 0.032595165, -0.010609729, 0.052942134, 0.0062057683, 0.029692376, 0.035025906, 0.007631863, -0.024134584, -0.012917767, -0.0030321456, 0.038934384, 5.6100544e-05, -0.020327989, -0.015559985, 0.025163127, 0.007824735, -0.0389963, -0.000391331, 0.010525086, 0.022844031, -0.04388928, 0.004214764, -0.033589397, 0.03429249, 0.03151977, -0.001145929, -0.0071369624, 0.02944947, -0.029827818, -0.017285572, -0.01845401, 0.04229661, -0.003230843, -0.0063430383, -0.030424034, -0.020819135, 0.053494, -0.025745373, 0.035542253, -0.028817976, -0.0501142, 0.05236815, 0.060526982, -0.029466795, -0.0023572147, 0.038481902, -0.0342458, 0.002867119, -0.0066484394, 0.0037455524, -6.474647e-05, 0.0506208, 0.047408447, -0.029367004, 0.018077698, -0.017247353, 0.053133983, 0.003462608, 0.037683032, -0.017847046, -0.034158424, 0.019486679, 0.0051323907, -0.021277903, -0.0033542372, 0.0474596, -0.04713357, 0.0040775356, 0.032446068, -0.02972965, 0.029309547)"
355,Italy,"(-0.032237843, 0.008576702, -0.039680265, -0.022249568, 0.017722819, 0.0055097714, 0.013587166, 0.04075667, -0.027040327, 0.0059884414, -0.032923974, 0.023107376, -0.043280113, -0.032119, -0.0037418008, -0.041314445, -0.009909511, -0.022153258, 0.006068133, -0.039260365, -0.0030460358, 0.031218175, 0.019207548, -0.048238635, 0.023272622, 0.04084411, 0.0029162392, 0.04732808, 0.039399195, 0.031665754, 0.0053527243, -0.014906656, -0.0056032166, 0.026863728, 0.047543142, -0.028937245, 0.035550643, -0.012602042, -0.04967277, 0.044741396, -0.03474618, -0.04542638, 0.020435262, 0.029711615, 0.048729744, 0.037568893, 0.009673905, 0.027130116, -0.005059134, 0.0003009811, -0.039935686, -0.027855946, -0.042021118, -0.043694593, -0.015916467, 0.025263641, 0.016575824, -0.005749725, 0.01713549, 0.03721081, 0.02875774, 0.038408782, 0.02649859, 0.026546624, 0.024732318, 0.0131186955, -0.005233895, -0.034425963, 0.010934006, -0.02152102, -0.049793076, -0.04603237, 0.04535642, -0.045425475, 0.02375779, -0.028894901, -0.046515893, 0.04283682, -0.049435426, 0.017562341, -0.0033750907, -0.039940573, -0.034570206, -0.033634294, 0.0217239, -0.039979648, -0.0028351434, 0.043264303, -0.03539761, -0.0344852, 0.043284778, -0.031190634, 0.042158674, -0.015124321, -0.011117399, 0.00026351213, 0.046834912, -0.03227209, 0.0045537576, 0.04232948)"
356,mobiles,"(-0.005389061, -0.00781562, 0.0051569156, -0.014496743, -0.027854335, -0.021500126, 0.032808486, -0.027057944, 0.041880738, -0.023914834, -0.010237024, -0.035120875, 0.008972455, -0.05331938, 0.000107369895, -0.005159995, -0.015578469, -0.016828213, 0.015069422, -0.029225914, -0.029026175, -0.00025524534, -0.02613202, 0.025599355, 0.024229286, -0.037213538, -0.022814987, 0.04414162, 0.018386886, 0.04264981, -0.03964484, 0.031078175, 0.023212211, -0.0034575812, -0.039759494, 0.04292755, -0.054308, 0.027441729, 0.02457431, -0.005413252, -0.0008393724, -0.05872665, -0.01994128, 0.030950945, 0.03762298, -0.036713988, 0.02729052, 0.02405865, -0.009362053, -0.034010287, -0.039437294, -0.0023252114, -0.009464186, 0.031917237, 0.022477804, -0.05090656, 0.0043048454, 0.040552355, -0.010799683, -0.027191425, 0.011440245, -0.030794313, 0.0026608421, -0.02695668, -0.020728968, 0.030037126, 0.021083353, -0.012065542, 0.002117642, -0.007468458, 0.010905871, -0.017130665, 0.041975237, -0.031306285, -0.021704586, -0.017648235, -0.009445177, 0.012705679, -0.029926911, 0.004961187, -0.004996752, 0.031037513, -0.029942703, -0.008609902, 0.024430623, 0.04966696, -0.0036911932, 0.022284716, 0.01765696, 0.036596034, 0.015384495, 0.0015952607, -0.028896214, -0.016988112, 0.0007649539, -0.039171096, 0.007901544, 0.010062958, 0.04601033, 0.05289304)"
357,Hits,"(0.01023465, 0.0014275431, -0.018076088, 0.023493527, -0.009607431, -0.017192746, -0.0026974129, -0.054250676, -0.0067492034, -0.023529084, 0.021636164, -0.04837606, -0.012747794, 0.022932045, -0.032582443, 0.019529369, 0.056086272, 0.012609452, -0.03840924, -0.01785901, -0.04860307, 0.04080033, 0.024926012, -0.027728973, -0.051692877, 0.025212413, -0.009641076, 0.015341433, -0.025187075, -0.009588452, 0.05030174, 0.035189394, -0.018874563, -0.0049179806, -0.046750966, 0.012667218, 0.047523893, 0.02300711, -0.058918815, 0.03908785, -0.015247137, -0.007951562, 0.03689612, 0.019192241, 0.039192837, -0.015682703, 0.02411905, -0.0005276918, 0.012763653, -0.04502141, 0.027607221, 0.054368712, 0.052503973, 0.04513668, 0.036945876, 0.037608363, 0.030092683, 0.026707605, -0.051982023, 0.033880472, 0.025706276, -0.021219432, -0.049361356, 0.030626038, -0.013967627, -0.035484113, 0.03473954, -0.02860332, 0.029949445, 0.048464414, 0.022652889, 0.048219718, 0.017527208, -0.011847089, 0.036698215, -0.017064009, 0.03382813, 0.0358972, -0.020172875, 0.047922432, -0.020609675, 0.016081635, 0.0056260517, 0.0031597426, 0.014293386, -0.051502805, -0.0064817746, 0.01909196, -0.034248002, 0.019036716, -0.026124585, -0.025106817, 0.054448415, 0.008496362, -0.025124716, 0.03436624, -0.020822475, 0.009156418, -0.013184004, -0.020631935)"
358,survivors,"(-0.005654218, 0.037385885, 0.0068231397, 0.02485697, -0.020536827, 0.027488286, -0.03679742, 0.00031201675, 0.0057593896, -0.032106332, -0.022019366, 0.02845898, 0.015760899, -0.01354655, 0.03852444, 0.04202849, -0.0419883, 0.054728746, -0.0018694834, -0.018530728, -0.009288547, 0.030605936, -0.028526977, -0.042332258, 0.044042803, 0.02243656, 0.017266195, 0.038717866, 0.033765037, -0.03552318, 0.033107735, 0.043226372, -0.05503484, 0.043130174, 0.027865767, 0.037442256, -0.03612343, -0.041096095, 0.0061907843, -0.025022088, 0.03491904, 0.03027276, -0.026263041, -0.03200513, 0.000294726, -0.05010693, -0.041192517, -0.04750321, 0.028231464, 0.0061608898, 0.0043767914, -0.028328681, 0.039021593, 0.03474323, -0.00942583, -0.023115264, -0.0023932743, -0.022238564, 0.046356995, -0.0038000918, -0.017301809, 0.0309106, 0.043203175, -0.0010362254, 0.020472782, 0.04454294, 0.007001135, -0.0037368385, -0.046905853, -0.003372402, 0.023105219, 0.028679444, 0.016561065, 0.045032375, -0.042393364, -0.023949882, -0.043997858, -0.025351273, 0.0024822126, -0.0014940063, 0.04906044, 0.021754177, 0.012404088, 0.040465016, 0.031501096, -0.035955854, 0.020296192, 0.020794163, 0.045449175, -0.022332527, -0.028405443, 0.037075456, -0.04533255, -0.001168931, -0.027780818, -0.007499142, -0.028629662, -0.046894208, 0.04414422, -0.03381887)"
359,Kathmandu,"(0.03659365, -0.010002287, 0.03935713, 0.010788188, -0.033649396, 0.044967137, -0.0033851177, 0.016923333, -0.03508823, -0.03256275, 0.033213332, 0.03696171, 0.055407822, 0.027882302, 0.04886557, 0.02593288, -0.020661581, -0.03106811, 0.021145497, 0.033443496, -0.04300627, -0.02649376, 0.039428163, 0.034688976, 0.010296305, -0.044671137, 0.039287534, 0.020246891, -0.024251055, 0.004908706, -0.0025027061, 0.025959574, 0.047792368, 0.032911543, 0.023176843, -0.006966739, -0.04155266, -0.0041944394, 0.02078422, -0.056844134, -0.03325767, -0.023711896, 0.010547623, 0.010222737, 0.019382024, -0.02984073, -0.059241347, -0.016347576, 0.051086046, -0.032413196, -0.049400482, 0.0075369123, 0.050904594, -0.024796167, 0.03377423, -0.02639649, -0.04240927, 0.0031545248, 0.0053517837, -0.050245423, -0.00542116, 0.01717726, 0.031861283, 0.0003638303, 0.031557444, -0.055161722, 0.042692963, 0.0044410545, 0.020385379, 0.0426848, 0.032966394, 0.04146608, -0.04024504, 0.036755662, -0.019144157, -0.04891588, -0.02587682, -0.016829036, 0.028799621, -0.0059306147, 0.021243304, -0.0423432, -0.053922445, -0.014710526, 0.049554158, -0.014483809, -0.028300041, -0.0051864516, 0.03481909, -0.018986797, -0.008584058, 0.014520766, 0.03588133, -0.019203953, -0.056940522, 0.043735474, 0.038656797, 0.05943941, -0.031018047, 0.03628436)"
